name,label,codesystem,code,ontologyTermURI
422367007,Structure of first premolar tooth,SNOMED CT,422367007,http://purl.bioontology.org/ontology/SNOMEDCT/422367007
422368002,Entire first premolar tooth,SNOMED CT,422368002,http://purl.bioontology.org/ontology/SNOMEDCT/422368002
422369005,Structure of second premolar tooth,SNOMED CT,422369005,http://purl.bioontology.org/ontology/SNOMEDCT/422369005
422370006,Entire second premolar tooth,SNOMED CT,422370006,http://purl.bioontology.org/ontology/SNOMEDCT/422370006
422371005,Structure of first molar tooth,SNOMED CT,422371005,http://purl.bioontology.org/ontology/SNOMEDCT/422371005
422372003,Entire first molar tooth,SNOMED CT,422372003,http://purl.bioontology.org/ontology/SNOMEDCT/422372003
422373008,Structure of second molar tooth,SNOMED CT,422373008,http://purl.bioontology.org/ontology/SNOMEDCT/422373008
422374002,Entire second molar tooth,SNOMED CT,422374002,http://purl.bioontology.org/ontology/SNOMEDCT/422374002
422386004,Structure of tributary of deep facial vein,SNOMED CT,422386004,http://purl.bioontology.org/ontology/SNOMEDCT/422386004
422409009,Structure of ossification center of metatarsal head,SNOMED CT,422409009,http://purl.bioontology.org/ontology/SNOMEDCT/422409009
422429005,Structure of bursa of ankle,SNOMED CT,422429005,http://purl.bioontology.org/ontology/SNOMEDCT/422429005
422430000,Entire subfascicular nucleus of thalamus,SNOMED CT,422430000,http://purl.bioontology.org/ontology/SNOMEDCT/422430000
422442005,Musculi pectinati of right atrium,SNOMED CT,422442005,http://purl.bioontology.org/ontology/SNOMEDCT/422442005
422445007,Structure of accessory nerve vagal part,SNOMED CT,422445007,http://purl.bioontology.org/ontology/SNOMEDCT/422445007
422457003,Structure of neural lobe of pituitary,SNOMED CT,422457003,http://purl.bioontology.org/ontology/SNOMEDCT/422457003
422458008,Structure of tributary of inferior hemorrhoidal vein,SNOMED CT,422458008,http://purl.bioontology.org/ontology/SNOMEDCT/422458008
422473009,Structure of tributary of left renal vein,SNOMED CT,422473009,http://purl.bioontology.org/ontology/SNOMEDCT/422473009
422475002,Structure of tributary of splenic vein,SNOMED CT,422475002,http://purl.bioontology.org/ontology/SNOMEDCT/422475002
422484002,Structure of intermediate incisor tooth,SNOMED CT,422484002,http://purl.bioontology.org/ontology/SNOMEDCT/422484002
422488004,Proximal half of appendix structure,SNOMED CT,422488004,http://purl.bioontology.org/ontology/SNOMEDCT/422488004
422492006,Entire confluence of sinuses,SNOMED CT,422492006,http://purl.bioontology.org/ontology/SNOMEDCT/422492006
422499002,Structure of half of thoracic cavity lateral to midsagittal plane,SNOMED CT,422499002,http://purl.bioontology.org/ontology/SNOMEDCT/422499002
422515007,Structure of ossification center of head of fifth metacarpal,SNOMED CT,422515007,http://purl.bioontology.org/ontology/SNOMEDCT/422515007
422519001,Structure of posterior transverse temporal gyrus,SNOMED CT,422519001,http://purl.bioontology.org/ontology/SNOMEDCT/422519001
422531004,Structure of tributary of right gastric vein,SNOMED CT,422531004,http://purl.bioontology.org/ontology/SNOMEDCT/422531004
422543003,Structure of axillary fossa,SNOMED CT,422543003,http://purl.bioontology.org/ontology/SNOMEDCT/422543003
422559003,Structure of inferior palpebral vein,SNOMED CT,422559003,http://purl.bioontology.org/ontology/SNOMEDCT/422559003
422562000,Structure of calcaneal apophysis,SNOMED CT,422562000,http://purl.bioontology.org/ontology/SNOMEDCT/422562000
422564004,Structure of tributary of anterior jugular vein,SNOMED CT,422564004,http://purl.bioontology.org/ontology/SNOMEDCT/422564004
422567006,Structure of tributary of pterygoid venous plexus,SNOMED CT,422567006,http://purl.bioontology.org/ontology/SNOMEDCT/422567006
422569009,Structure of left half of scalp,SNOMED CT,422569009,http://purl.bioontology.org/ontology/SNOMEDCT/422569009
422595006,Entire deciduous second molar tooth,SNOMED CT,422595006,http://purl.bioontology.org/ontology/SNOMEDCT/422595006
422605007,Structure of thalamic reticular nucleus,SNOMED CT,422605007,http://purl.bioontology.org/ontology/SNOMEDCT/422605007
422614002,Structure of half of thorax lateral to midsagittal plane,SNOMED CT,422614002,http://purl.bioontology.org/ontology/SNOMEDCT/422614002
422622009,Structure of psoas bursa,SNOMED CT,422622009,http://purl.bioontology.org/ontology/SNOMEDCT/422622009
422624005,Structure of half of face lateral to midsagittal plane,SNOMED CT,422624005,http://purl.bioontology.org/ontology/SNOMEDCT/422624005
422631009,Structure of tributary of superior mesenteric vein,SNOMED CT,422631009,http://purl.bioontology.org/ontology/SNOMEDCT/422631009
422643005,Structure of central auditory system,SNOMED CT,422643005,http://purl.bioontology.org/ontology/SNOMEDCT/422643005
422646002,Structure of medial branch of left portal vein,SNOMED CT,422646002,http://purl.bioontology.org/ontology/SNOMEDCT/422646002
422653006,Structure of permanent maxillary right central incisor tooth,SNOMED CT,422653006,http://purl.bioontology.org/ontology/SNOMEDCT/422653006
422665005,Structure of tributary of sigmoid sinus,SNOMED CT,422665005,http://purl.bioontology.org/ontology/SNOMEDCT/422665005
422683002,Entire petrosal vein,SNOMED CT,422683002,http://purl.bioontology.org/ontology/SNOMEDCT/422683002
422689003,Structure of tributary of cephalic vein,SNOMED CT,422689003,http://purl.bioontology.org/ontology/SNOMEDCT/422689003
422690007,Structure of ossification center of head of fourth metacarpal,SNOMED CT,422690007,http://purl.bioontology.org/ontology/SNOMEDCT/422690007
422697005,Structure of half of trunk lateral to midsagittal plane,SNOMED CT,422697005,http://purl.bioontology.org/ontology/SNOMEDCT/422697005
422709005,Structure of bursa of lower limb,SNOMED CT,422709005,http://purl.bioontology.org/ontology/SNOMEDCT/422709005
422720005,Distal half of appendix structure,SNOMED CT,422720005,http://purl.bioontology.org/ontology/SNOMEDCT/422720005
422723007,Structure of half of abdomen lateral to midsagittal plane,SNOMED CT,422723007,http://purl.bioontology.org/ontology/SNOMEDCT/422723007
422727008,Structure of permanent incisor tooth,SNOMED CT,422727008,http://purl.bioontology.org/ontology/SNOMEDCT/422727008
422733004,Structure of tributary of right superior intercostal vein,SNOMED CT,422733004,http://purl.bioontology.org/ontology/SNOMEDCT/422733004
422737003,Structure of superficial fascia of face,SNOMED CT,422737003,http://purl.bioontology.org/ontology/SNOMEDCT/422737003
422749002,Structure of ossification center of third metatarsal head,SNOMED CT,422749002,http://purl.bioontology.org/ontology/SNOMEDCT/422749002
422755007,Structure of superior labial vein,SNOMED CT,422755007,http://purl.bioontology.org/ontology/SNOMEDCT/422755007
422772000,Structure of half of scalp lateral to midsagittal plane,SNOMED CT,422772000,http://purl.bioontology.org/ontology/SNOMEDCT/422772000
422792007,Structure of apocrine sweat gland bearing skin of axilla,SNOMED CT,422792007,http://purl.bioontology.org/ontology/SNOMEDCT/422792007
422800004,Entire paratenial nucleus of thalamus,SNOMED CT,422800004,http://purl.bioontology.org/ontology/SNOMEDCT/422800004
422811007,Structure of bursa of ankle and/or foot,SNOMED CT,422811007,http://purl.bioontology.org/ontology/SNOMEDCT/422811007
422818001,Structure of tributary of thalamostriate vein,SNOMED CT,422818001,http://purl.bioontology.org/ontology/SNOMEDCT/422818001
422820003,Structure of ossification center of head of third metacarpal,SNOMED CT,422820003,http://purl.bioontology.org/ontology/SNOMEDCT/422820003
422835002,Entire flexor tendon of hand,SNOMED CT,422835002,http://purl.bioontology.org/ontology/SNOMEDCT/422835002
422849006,Structure of tributary of small saphenous vein,SNOMED CT,422849006,http://purl.bioontology.org/ontology/SNOMEDCT/422849006
422858004,Superficial musculoaponeurotic system,SNOMED CT,422858004,http://purl.bioontology.org/ontology/SNOMEDCT/422858004
422867004,Structure of hippocampal formation,SNOMED CT,422867004,http://purl.bioontology.org/ontology/SNOMEDCT/422867004
422871001,Flexor tendon of hand,SNOMED CT,422871001,http://purl.bioontology.org/ontology/SNOMEDCT/422871001
422874009,Structure of tributary of hemiazygous vein,SNOMED CT,422874009,http://purl.bioontology.org/ontology/SNOMEDCT/422874009
422880001,Entire mucous gland (organ component),SNOMED CT,422880001,http://purl.bioontology.org/ontology/SNOMEDCT/422880001
422891008,Structure of tributary of lateral thoracic vein,SNOMED CT,422891008,http://purl.bioontology.org/ontology/SNOMEDCT/422891008
422897007,Vascular structure of stomach,SNOMED CT,422897007,http://purl.bioontology.org/ontology/SNOMEDCT/422897007
422905005,Structure of tributary of accessory hemiazygous vein,SNOMED CT,422905005,http://purl.bioontology.org/ontology/SNOMEDCT/422905005
422911008,Structure of tributary of posterior tibial vein,SNOMED CT,422911008,http://purl.bioontology.org/ontology/SNOMEDCT/422911008
422925009,Structure of tributary of superior thyroid vein,SNOMED CT,422925009,http://purl.bioontology.org/ontology/SNOMEDCT/422925009
422937006,Structure of ossification center of second metatarsal head,SNOMED CT,422937006,http://purl.bioontology.org/ontology/SNOMEDCT/422937006
422955002,Structure of inferior labial vein,SNOMED CT,422955002,http://purl.bioontology.org/ontology/SNOMEDCT/422955002
422976007,Structure of bursa of elbow,SNOMED CT,422976007,http://purl.bioontology.org/ontology/SNOMEDCT/422976007
422987004,Structure of tributary of internal thoracic vein,SNOMED CT,422987004,http://purl.bioontology.org/ontology/SNOMEDCT/422987004
423014007,Structure of tributary of superficial epigastric vein,SNOMED CT,423014007,http://purl.bioontology.org/ontology/SNOMEDCT/423014007
423017000,Structure of tributary of inferior cerebral vein,SNOMED CT,423017000,http://purl.bioontology.org/ontology/SNOMEDCT/423017000
423019002,Structure of bursa of upper limb,SNOMED CT,423019002,http://purl.bioontology.org/ontology/SNOMEDCT/423019002
423027006,Structure of ossification center of head of second metacarpal,SNOMED CT,423027006,http://purl.bioontology.org/ontology/SNOMEDCT/423027006
423054009,Structure of tributary of deep cervical vein,SNOMED CT,423054009,http://purl.bioontology.org/ontology/SNOMEDCT/423054009
423068002,Structure of tributary of superior petrosal sinus,SNOMED CT,423068002,http://purl.bioontology.org/ontology/SNOMEDCT/423068002
423097004,Structure of tributary of femoral vein,SNOMED CT,423097004,http://purl.bioontology.org/ontology/SNOMEDCT/423097004
423103006,Structure of oropharyngeal cavity,SNOMED CT,423103006,http://purl.bioontology.org/ontology/SNOMEDCT/423103006
423116006,Structure of confluence of sinuses,SNOMED CT,423116006,http://purl.bioontology.org/ontology/SNOMEDCT/423116006
423118007,Structure of neck of metatarsal bone,SNOMED CT,423118007,http://purl.bioontology.org/ontology/SNOMEDCT/423118007
423127008,Structure of flexor muscle of forearm,SNOMED CT,423127008,http://purl.bioontology.org/ontology/SNOMEDCT/423127008
423140003,Structure of tributary of lingual vein,SNOMED CT,423140003,http://purl.bioontology.org/ontology/SNOMEDCT/423140003
423152005,Structure of tributary of great saphenous vein,SNOMED CT,423152005,http://purl.bioontology.org/ontology/SNOMEDCT/423152005
423153000,Structure of tributary of basal vein,SNOMED CT,423153000,http://purl.bioontology.org/ontology/SNOMEDCT/423153000
423185002,Structure of permanent maxillary left lateral incisor tooth,SNOMED CT,423185002,http://purl.bioontology.org/ontology/SNOMEDCT/423185002
423186001,Structure of tributary of deep middle cerebral vein,SNOMED CT,423186001,http://purl.bioontology.org/ontology/SNOMEDCT/423186001
423187005,Structure of apocrine sweat gland bearing skin of inguinal region,SNOMED CT,423187005,http://purl.bioontology.org/ontology/SNOMEDCT/423187005
423194008,Structure of ossification center of base of first metacarpal,SNOMED CT,423194008,http://purl.bioontology.org/ontology/SNOMEDCT/423194008
423213006,Structure of nucleus of thalamus,SNOMED CT,423213006,http://purl.bioontology.org/ontology/SNOMEDCT/423213006
423222007,Structure of tributary of superficial middle cerebral vein,SNOMED CT,423222007,http://purl.bioontology.org/ontology/SNOMEDCT/423222007
423256001,Structure of tributary of radial vein,SNOMED CT,423256001,http://purl.bioontology.org/ontology/SNOMEDCT/423256001
423275006,Entire patellar tendon,SNOMED CT,423275006,http://purl.bioontology.org/ontology/SNOMEDCT/423275006
423290005,Structure of bursa of hip,SNOMED CT,423290005,http://purl.bioontology.org/ontology/SNOMEDCT/423290005
423313009,Structure of muscle of forearm,SNOMED CT,423313009,http://purl.bioontology.org/ontology/SNOMEDCT/423313009
423331005,Structure of permanent mandibular left lateral incisor tooth,SNOMED CT,423331005,http://purl.bioontology.org/ontology/SNOMEDCT/423331005
423339007,Structure of tributary of vena comitans nervi hypoglossi,SNOMED CT,423339007,http://purl.bioontology.org/ontology/SNOMEDCT/423339007
423345004,Structure of tributary of great cerebral vein,SNOMED CT,423345004,http://purl.bioontology.org/ontology/SNOMEDCT/423345004
423365006,Structure of tributary of internal cerebral vein,SNOMED CT,423365006,http://purl.bioontology.org/ontology/SNOMEDCT/423365006
423367003,Structure of short insular gyrus,SNOMED CT,423367003,http://purl.bioontology.org/ontology/SNOMEDCT/423367003
423394004,Structure of ossification center of base of first metatarsal,SNOMED CT,423394004,http://purl.bioontology.org/ontology/SNOMEDCT/423394004
423404006,Structure of tributary of central retinal vein,SNOMED CT,423404006,http://purl.bioontology.org/ontology/SNOMEDCT/423404006
423415001,Structure of bursa of upper arm,SNOMED CT,423415001,http://purl.bioontology.org/ontology/SNOMEDCT/423415001
423469004,Structure of tributary of angular vein,SNOMED CT,423469004,http://purl.bioontology.org/ontology/SNOMEDCT/423469004
423470003,Scleral external collector channel structure,SNOMED CT,423470003,http://purl.bioontology.org/ontology/SNOMEDCT/423470003
423495002,Structure of right half of abdomen,SNOMED CT,423495002,http://purl.bioontology.org/ontology/SNOMEDCT/423495002
423500004,Structure of hemidiaphragm,SNOMED CT,423500004,http://purl.bioontology.org/ontology/SNOMEDCT/423500004
423512000,Structure of extensor muscle of forearm,SNOMED CT,423512000,http://purl.bioontology.org/ontology/SNOMEDCT/423512000
423522006,Entire medial branch of left portal vein,SNOMED CT,423522006,http://purl.bioontology.org/ontology/SNOMEDCT/423522006
423539008,Structure of tributary of superficial temporal vein,SNOMED CT,423539008,http://purl.bioontology.org/ontology/SNOMEDCT/423539008
423541009,Structure of flexor digitorum profundus muscle of hand,SNOMED CT,423541009,http://purl.bioontology.org/ontology/SNOMEDCT/423541009
423563000,Structure of anterior transverse temporal gyrus,SNOMED CT,423563000,http://purl.bioontology.org/ontology/SNOMEDCT/423563000
423585006,Structure of tributary of vesical vein,SNOMED CT,423585006,http://purl.bioontology.org/ontology/SNOMEDCT/423585006
423604004,Structure of lymphatic vessel of axilla,SNOMED CT,423604004,http://purl.bioontology.org/ontology/SNOMEDCT/423604004
423613002,Structure of bursa of pelvis,SNOMED CT,423613002,http://purl.bioontology.org/ontology/SNOMEDCT/423613002
423616005,Structure of anterior ciliary vein,SNOMED CT,423616005,http://purl.bioontology.org/ontology/SNOMEDCT/423616005
423644006,Structure of tributary of transverse sinus,SNOMED CT,423644006,http://purl.bioontology.org/ontology/SNOMEDCT/423644006
423651002,Subdivision of subdural space of spinal cord,SNOMED CT,423651002,http://purl.bioontology.org/ontology/SNOMEDCT/423651002
423667008,Entire scleral external collector channels,SNOMED CT,423667008,http://purl.bioontology.org/ontology/SNOMEDCT/423667008
423686000,Bone structure of spinal canal,SNOMED CT,423686000,http://purl.bioontology.org/ontology/SNOMEDCT/423686000
423713007,Structure of left half of abdomen,SNOMED CT,423713007,http://purl.bioontology.org/ontology/SNOMEDCT/423713007
423721001,Structure of lateral branch of left portal vein,SNOMED CT,423721001,http://purl.bioontology.org/ontology/SNOMEDCT/423721001
423747005,Structure of gyrus ambiens,SNOMED CT,423747005,http://purl.bioontology.org/ontology/SNOMEDCT/423747005
423781004,Structure of left half of face,SNOMED CT,423781004,http://purl.bioontology.org/ontology/SNOMEDCT/423781004
423806000,Structure of tributary of anterior ciliary vein,SNOMED CT,423806000,http://purl.bioontology.org/ontology/SNOMEDCT/423806000
423857001,Structure of half of body lateral to midsagittal plane,SNOMED CT,423857001,http://purl.bioontology.org/ontology/SNOMEDCT/423857001
423890001,Entire deciduous first molar tooth,SNOMED CT,423890001,http://purl.bioontology.org/ontology/SNOMEDCT/423890001
423898008,Structure of retrocalcaneal bursa,SNOMED CT,423898008,http://purl.bioontology.org/ontology/SNOMEDCT/423898008
423910001,Structure of superior palpebral vein,SNOMED CT,423910001,http://purl.bioontology.org/ontology/SNOMEDCT/423910001
423914005,Peripapillary choroid,SNOMED CT,423914005,http://purl.bioontology.org/ontology/SNOMEDCT/423914005
423918008,Structure of archicortex,SNOMED CT,423918008,http://purl.bioontology.org/ontology/SNOMEDCT/423918008
423932005,Structure of tributary of posterior auricular vein,SNOMED CT,423932005,http://purl.bioontology.org/ontology/SNOMEDCT/423932005
423935007,Structure of intervertebral ligament,SNOMED CT,423935007,http://purl.bioontology.org/ontology/SNOMEDCT/423935007
423937004,Structure of permanent mandibular right lateral incisor tooth,SNOMED CT,423937004,http://purl.bioontology.org/ontology/SNOMEDCT/423937004
423940004,Structure of gustatory system,SNOMED CT,423940004,http://purl.bioontology.org/ontology/SNOMEDCT/423940004
423951004,Structure of superficial flexor muscle of forearm,SNOMED CT,423951004,http://purl.bioontology.org/ontology/SNOMEDCT/423951004
423957000,Structure of white commissure of spinal cord,SNOMED CT,423957000,http://purl.bioontology.org/ontology/SNOMEDCT/423957000
423972001,Structure of bursa of wrist,SNOMED CT,423972001,http://purl.bioontology.org/ontology/SNOMEDCT/423972001
423985003,Entire ligament of pelvic girdle,SNOMED CT,423985003,http://purl.bioontology.org/ontology/SNOMEDCT/423985003
424038003,Entire hypophysial stalk,SNOMED CT,424038003,http://purl.bioontology.org/ontology/SNOMEDCT/424038003
424062008,Structure of apocrine sweat gland bearing skin of areola,SNOMED CT,424062008,http://purl.bioontology.org/ontology/SNOMEDCT/424062008
424070003,Structure of biceps femoris superior muscle bursa,SNOMED CT,424070003,http://purl.bioontology.org/ontology/SNOMEDCT/424070003
424072006,Structure of thoracic paraspinous muscle group,SNOMED CT,424072006,http://purl.bioontology.org/ontology/SNOMEDCT/424072006
424073001,Structure of tributary of inferior mesenteric vein,SNOMED CT,424073001,http://purl.bioontology.org/ontology/SNOMEDCT/424073001
424120004,Subdivision of subdural space of brain,SNOMED CT,424120004,http://purl.bioontology.org/ontology/SNOMEDCT/424120004
424149007,Structure of ventral white commissure of spinal cord,SNOMED CT,424149007,http://purl.bioontology.org/ontology/SNOMEDCT/424149007
424155002,Structure of deep flexor muscle of forearm,SNOMED CT,424155002,http://purl.bioontology.org/ontology/SNOMEDCT/424155002
424161004,Structure of anterior muscle of abdomen,SNOMED CT,424161004,http://purl.bioontology.org/ontology/SNOMEDCT/424161004
424168005,Structure of tributary of middle hemorrhoidal vein,SNOMED CT,424168005,http://purl.bioontology.org/ontology/SNOMEDCT/424168005
424234005,Structure of infundibulum of pituitary gland,SNOMED CT,424234005,http://purl.bioontology.org/ontology/SNOMEDCT/424234005
424249002,Structure of tributary of inferior thyroid vein,SNOMED CT,424249002,http://purl.bioontology.org/ontology/SNOMEDCT/424249002
424250002,Structure of apocrine sweat gland bearing skin of periumbilical area,SNOMED CT,424250002,http://purl.bioontology.org/ontology/SNOMEDCT/424250002
424275003,Structure of ossification center of fourth metatarsal head,SNOMED CT,424275003,http://purl.bioontology.org/ontology/SNOMEDCT/424275003
424314006,Structure of deep extensor muscle of forearm,SNOMED CT,424314006,http://purl.bioontology.org/ontology/SNOMEDCT/424314006
424339002,Structure of bursa of foot,SNOMED CT,424339002,http://purl.bioontology.org/ontology/SNOMEDCT/424339002
424343003,Structure of tributary of musculophrenic vein,SNOMED CT,424343003,http://purl.bioontology.org/ontology/SNOMEDCT/424343003
424362000,Structure of central sensory visual system,SNOMED CT,424362000,http://purl.bioontology.org/ontology/SNOMEDCT/424362000
424381008,Structure of tributary of deep palmar venous arch,SNOMED CT,424381008,http://purl.bioontology.org/ontology/SNOMEDCT/424381008
424395006,Entire nucleus of posterior nuclear group of thalamus,SNOMED CT,424395006,http://purl.bioontology.org/ontology/SNOMEDCT/424395006
424399000,Structure of permanent maxillary left central incisor tooth,SNOMED CT,424399000,http://purl.bioontology.org/ontology/SNOMEDCT/424399000
424400007,Structure of dorsal white commissure of spinal cord,SNOMED CT,424400007,http://purl.bioontology.org/ontology/SNOMEDCT/424400007
424420008,Structure of pars intermedia of pituitary gland,SNOMED CT,424420008,http://purl.bioontology.org/ontology/SNOMEDCT/424420008
424426002,Structure of tributary of occipital emissary vein,SNOMED CT,424426002,http://purl.bioontology.org/ontology/SNOMEDCT/424426002
424431000,Structure of right half of face,SNOMED CT,424431000,http://purl.bioontology.org/ontology/SNOMEDCT/424431000
424436005,Structure of bursa of olecranon,SNOMED CT,424436005,http://purl.bioontology.org/ontology/SNOMEDCT/424436005
424477009,Structure of longitudinal ligament,SNOMED CT,424477009,http://purl.bioontology.org/ontology/SNOMEDCT/424477009
424501009,Structure of superficial extensor muscle of forearm,SNOMED CT,424501009,http://purl.bioontology.org/ontology/SNOMEDCT/424501009
424502002,Structure of bursa of neck,SNOMED CT,424502002,http://purl.bioontology.org/ontology/SNOMEDCT/424502002
424523008,Entire neural lobe of pituitary,SNOMED CT,424523008,http://purl.bioontology.org/ontology/SNOMEDCT/424523008
424575004,Structure of permanent mandibular right central incisor tooth,SNOMED CT,424575004,http://purl.bioontology.org/ontology/SNOMEDCT/424575004
424576003,Structure of tributary of ulnar vein,SNOMED CT,424576003,http://purl.bioontology.org/ontology/SNOMEDCT/424576003
424598007,Structure of infundibular stem of neurohypophysis,SNOMED CT,424598007,http://purl.bioontology.org/ontology/SNOMEDCT/424598007
424630009,Structure of tributary of subclavian vein,SNOMED CT,424630009,http://purl.bioontology.org/ontology/SNOMEDCT/424630009
424634000,Structure of bursa of forearm,SNOMED CT,424634000,http://purl.bioontology.org/ontology/SNOMEDCT/424634000
424713002,Structure of ossification center of fifth metatarsal head,SNOMED CT,424713002,http://purl.bioontology.org/ontology/SNOMEDCT/424713002
424720009,Structure of tributary of occipital vein,SNOMED CT,424720009,http://purl.bioontology.org/ontology/SNOMEDCT/424720009
424733003,Structure of tributary of external jugular vein,SNOMED CT,424733003,http://purl.bioontology.org/ontology/SNOMEDCT/424733003
424735005,Structure of posterior nucleus of thalamus,SNOMED CT,424735005,http://purl.bioontology.org/ontology/SNOMEDCT/424735005
424745007,Structure of tributary of sphenoparietal sinus,SNOMED CT,424745007,http://purl.bioontology.org/ontology/SNOMEDCT/424745007
424751002,Structure of tributary of common iliac vein,SNOMED CT,424751002,http://purl.bioontology.org/ontology/SNOMEDCT/424751002
424798005,Structure of bursa of patella,SNOMED CT,424798005,http://purl.bioontology.org/ontology/SNOMEDCT/424798005
424807000,Structure of tributary of straight sinus,SNOMED CT,424807000,http://purl.bioontology.org/ontology/SNOMEDCT/424807000
424813009,Structure of tributary of external iliac vein,SNOMED CT,424813009,http://purl.bioontology.org/ontology/SNOMEDCT/424813009
424827004,Structure of apocrine sweat gland bearing skin of perianal area,SNOMED CT,424827004,http://purl.bioontology.org/ontology/SNOMEDCT/424827004
424834002,Entire anterior ciliary vein,SNOMED CT,424834002,http://purl.bioontology.org/ontology/SNOMEDCT/424834002
424857008,Structure of bursa of shoulder,SNOMED CT,424857008,http://purl.bioontology.org/ontology/SNOMEDCT/424857008
424873002,Structure of apocrine sweat gland bearing skin,SNOMED CT,424873002,http://purl.bioontology.org/ontology/SNOMEDCT/424873002
424877001,Structure of permanent maxillary right lateral incisor tooth,SNOMED CT,424877001,http://purl.bioontology.org/ontology/SNOMEDCT/424877001
424881001,Structure of central dorsal nucleus of thalamus,SNOMED CT,424881001,http://purl.bioontology.org/ontology/SNOMEDCT/424881001
424897006,Structure of tributary of basilic vein,SNOMED CT,424897006,http://purl.bioontology.org/ontology/SNOMEDCT/424897006
424901000,Entire posterior nucleus of thalamus,SNOMED CT,424901000,http://purl.bioontology.org/ontology/SNOMEDCT/424901000
424913005,Structure of cervical paraspinous muscle group,SNOMED CT,424913005,http://purl.bioontology.org/ontology/SNOMEDCT/424913005
424922006,Structure of tributary of retromandibular vein,SNOMED CT,424922006,http://purl.bioontology.org/ontology/SNOMEDCT/424922006
424940005,Lower eyelid retractors,SNOMED CT,424940005,http://purl.bioontology.org/ontology/SNOMEDCT/424940005
424972008,Structure of subtendinous bursa of posterior tibial muscle,SNOMED CT,424972008,http://purl.bioontology.org/ontology/SNOMEDCT/424972008
424983004,Tributary of confluence of sinuses,SNOMED CT,424983004,http://purl.bioontology.org/ontology/SNOMEDCT/424983004
424987003,Structure of tributary of left superior intercostal vein,SNOMED CT,424987003,http://purl.bioontology.org/ontology/SNOMEDCT/424987003
424991008,Structure of tributary of petrosal vein,SNOMED CT,424991008,http://purl.bioontology.org/ontology/SNOMEDCT/424991008
425000005,Structure of thoracic part of multifidus muscle,SNOMED CT,425000005,http://purl.bioontology.org/ontology/SNOMEDCT/425000005
425002002,Structure of right half of scalp,SNOMED CT,425002002,http://purl.bioontology.org/ontology/SNOMEDCT/425002002
425038009,Structure of bursa of knee,SNOMED CT,425038009,http://purl.bioontology.org/ontology/SNOMEDCT/425038009
425043002,Entire central dorsal nucleus of thalamus,SNOMED CT,425043002,http://purl.bioontology.org/ontology/SNOMEDCT/425043002
425069008,Structure of tributary of azygous vein,SNOMED CT,425069008,http://purl.bioontology.org/ontology/SNOMEDCT/425069008
425088001,Structure of tributary of axillary vein,SNOMED CT,425088001,http://purl.bioontology.org/ontology/SNOMEDCT/425088001
425106001,Structure of permanent mandibular left central incisor tooth,SNOMED CT,425106001,http://purl.bioontology.org/ontology/SNOMEDCT/425106001
425126002,Structure of ossification center of metacarpal head,SNOMED CT,425126002,http://purl.bioontology.org/ontology/SNOMEDCT/425126002
425137001,Structure of bursa of lower leg,SNOMED CT,425137001,http://purl.bioontology.org/ontology/SNOMEDCT/425137001
425172003,Structure of tributary of internal iliac vein,SNOMED CT,425172003,http://purl.bioontology.org/ontology/SNOMEDCT/425172003
425175001,Structure of submedial nucleus of thalamus,SNOMED CT,425175001,http://purl.bioontology.org/ontology/SNOMEDCT/425175001
425207000,Structure of half of neck lateral to midsagittal plane,SNOMED CT,425207000,http://purl.bioontology.org/ontology/SNOMEDCT/425207000
425220002,Structure of tributary of popliteal vein,SNOMED CT,425220002,http://purl.bioontology.org/ontology/SNOMEDCT/425220002
425228009,Structure of tributary of anterior tibial vein,SNOMED CT,425228009,http://purl.bioontology.org/ontology/SNOMEDCT/425228009
425243006,Structure of subfascicular nucleus of thalamus,SNOMED CT,425243006,http://purl.bioontology.org/ontology/SNOMEDCT/425243006
425250005,Structure of bursa of hand,SNOMED CT,425250005,http://purl.bioontology.org/ontology/SNOMEDCT/425250005
425257008,Structure of tributary of supraorbital vein,SNOMED CT,425257008,http://purl.bioontology.org/ontology/SNOMEDCT/425257008
425281001,Structure of tributary of inferior petrosal sinus,SNOMED CT,425281001,http://purl.bioontology.org/ontology/SNOMEDCT/425281001
425300001,Entire infundibular stem of neurohypophysis,SNOMED CT,425300001,http://purl.bioontology.org/ontology/SNOMEDCT/425300001
425308008,Structure of posterior nuclear group of thalamus,SNOMED CT,425308008,http://purl.bioontology.org/ontology/SNOMEDCT/425308008
425309000,Structure of tributary of superior sagittal sinus,SNOMED CT,425309000,http://purl.bioontology.org/ontology/SNOMEDCT/425309000
425321001,Entire lateral branch of left portal vein,SNOMED CT,425321001,http://purl.bioontology.org/ontology/SNOMEDCT/425321001
425324009,Structure of bursa of thigh,SNOMED CT,425324009,http://purl.bioontology.org/ontology/SNOMEDCT/425324009
425328007,Structure of tributary of brachial vein,SNOMED CT,425328007,http://purl.bioontology.org/ontology/SNOMEDCT/425328007
425335004,Structure of tributary of internal pudendal vein,SNOMED CT,425335004,http://purl.bioontology.org/ontology/SNOMEDCT/425335004
425355003,Structure of tributary of labyrinthine vein,SNOMED CT,425355003,http://purl.bioontology.org/ontology/SNOMEDCT/425355003
425370002,Structure of apocrine sweat gland bearing skin of perineum,SNOMED CT,425370002,http://purl.bioontology.org/ontology/SNOMEDCT/425370002
425407002,Bone tissue of phalanx of third toe,SNOMED CT,425407002,http://purl.bioontology.org/ontology/SNOMEDCT/425407002
