order,name,codesystem,code,ontologyTermURI,definition
16664,Triplomyelia,HP,HP:0100564,http://purl.obolibrary.org/obo/HP_0100564,Triplication of the spinal cord - extremely rare.
16665,Hydromyelia,HP,HP:0100565,http://purl.obolibrary.org/obo/HP_0100565,Dilation of central canal from incomplete fusion of the posterior columns or persistence of the primitive large canal of the embryo.
16666,Amyelia,HP,HP:0100566,http://purl.obolibrary.org/obo/HP_0100566,Congenital absence of the spinal cord.
16667,Neoplasm of the endocrine system,HP,HP:0100568,http://purl.obolibrary.org/obo/HP_0100568,A tumor (abnormal growth of tissue) of the endocrine system.
16668,Abnormally ossified vertebrae,HP,HP:0100569,http://purl.obolibrary.org/obo/HP_0100569,An abnormality of the formation and mineralization of one or more vertebrae.
16669,Carcinoid tumor,HP,HP:0100570,http://purl.obolibrary.org/obo/HP_0100570,A tumor formed from the endocrine (argentaffin) cells of the mucosal lining of a variety of organs including the stomach and intestine. These cells are from neuroectodermal origin.
16670,Cardiac diverticulum,HP,HP:0100571,http://purl.obolibrary.org/obo/HP_0100571,A cardiac diverticulum is a rare congenital malformation which is either fibrous or muscular.
16671,Fibrous cardiac diverticulum,HP,HP:0100572,http://purl.obolibrary.org/obo/HP_0100572,A fibrous cardiac diverticulum refers to an aneurysm and usually appears as an isolated congenital anomaly.
16672,Muscular cardiac diverticulum,HP,HP:0100573,http://purl.obolibrary.org/obo/HP_0100573,
16673,Biliary tract neoplasm,HP,HP:0100574,http://purl.obolibrary.org/obo/HP_0100574,A tumor (abnormal growth of tissue) of the biliary system.
16674,Neoplasm of the gallbladder,HP,HP:0100575,http://purl.obolibrary.org/obo/HP_0100575,The presence of a neoplasm of the gallbladder.
16675,Amaurosis fugax,HP,HP:0100576,http://purl.obolibrary.org/obo/HP_0100576,"A transient visual disturbance that is typically caused by a circulatory, ocular or neurological underlying condition."
16676,Urinary bladder inflammation,HP,HP:0100577,http://purl.obolibrary.org/obo/HP_0100577,Inflammation of the urinary bladder.
16677,Lipoatrophy,HP,HP:0100578,http://purl.obolibrary.org/obo/HP_0100578,Localized loss of fat tissue.
16678,Mucosal telangiectasiae,HP,HP:0100579,http://purl.obolibrary.org/obo/HP_0100579,"Telangiectasia of the mucosa, the mucous membranes which are involved in absorption and secretion that line cavities that are exposed to the external environment and internal organs."
16679,Barrett esophagus,HP,HP:0100580,http://purl.obolibrary.org/obo/HP_0100580,An abnormal change (metaplasia) in the cells of the inferior portion of the esophagus. The normal squamous epithelium lining of the esophagus is replaced by metaplastic columnar epithelium. Columnar epithelium refers to a cell type that is typically found in more distal parts of the gastrointestinal system.
16680,Dilatation of renal calices,HP,HP:0100581,http://purl.obolibrary.org/obo/HP_0100581,"An abnormal enlargement of the renal calices, the system of ducts of the kidney that collect urine."
16681,Nasal polyposis,HP,HP:0100582,http://purl.obolibrary.org/obo/HP_0100582,Polypoidal masses arising mainly from the mucous membranes of the nose and paranasal sinuses. They are freely movable and nontender overgrowths of the mucosa that frequently accompany allergic rhinitis.
16682,Corneal perforation,HP,HP:0100583,http://purl.obolibrary.org/obo/HP_0100583,A rupture of the cornea through which a portion of the iris protrudes.
16683,Endocarditis,HP,HP:0100584,http://purl.obolibrary.org/obo/HP_0100584,"An inflammation of the endocardium, the inner layer of the heart, which usually involves the heart valves."
16684,Telangiectasia of the skin,HP,HP:0100585,http://purl.obolibrary.org/obo/HP_0100585,"Presence of small, permanently dilated blood vessels near the surface of the skin, visible as small focal red lesions."
16685,Sterile pyuria,HP,HP:0100586,http://purl.obolibrary.org/obo/HP_0100586,"Patients who routinely have greater than 20 leukocytes per microliter, but have abacterial urine, are said to have sterile pyuria."
16686,Abnormal preputium morphology,HP,HP:0100587,http://purl.obolibrary.org/obo/HP_0100587,An abnormality of the retractable fold of skin that covers the tip of the penis.
16687,Paraphimosis,HP,HP:0100588,http://purl.obolibrary.org/obo/HP_0100588,"The foreskin becomes trapped behind the glans penis, and cannot be pulled back to its normal flaccid position covering the glans penis."
16688,Urogenital fistula,HP,HP:0100589,http://purl.obolibrary.org/obo/HP_0100589,The presence of a fistula affecting the genitourinary system.
16689,Rectal fistula,HP,HP:0100590,http://purl.obolibrary.org/obo/HP_0100590,The presence of a fistula affecting the rectum.
16690,Peritoneal abscess,HP,HP:0100592,http://purl.obolibrary.org/obo/HP_0100592,The presence of an abscess of the peritoneum.
16691,Calcification of cartilage,HP,HP:0100593,http://purl.obolibrary.org/obo/HP_0100593,The presence of calcium deposition in cartilage.
16692,Esophageal web,HP,HP:0100594,http://purl.obolibrary.org/obo/HP_0100594,"Thin (2-3mm) membranes of normal esophageal tissue consisting of mucosa and submucosa that can be congenital or acquired. Congenital webs commonly appear in the middle and inferior third of the esophagus, and they are more likely to be circumferential with a central or eccentric orifice. Acquired webs are much more common than congenital webs and typically appear in the cervical area (postcricoid). Clinical symptoms of this condition are selective (solid more than liquids) dysphagia, thoracic pain, nasopharyngeal reflux, aspiration, perforation and food impaction (the last two are very rare)."
16693,Camptocormia,HP,HP:0100595,http://purl.obolibrary.org/obo/HP_0100595,"An abnormal forward-flexed posture e.g. forward flexion of the spine, which is noticeable when standing or walking but disappears when lying down. It is becoming an increasingly recognized feature of Parkinson's disease and dystonic disorders."
16694,Absent nares,HP,HP:0100596,http://purl.obolibrary.org/obo/HP_0100596,The nostrils (the paired channels of the nose) are not present.
16695,Pulmonary edema,HP,HP:0100598,http://purl.obolibrary.org/obo/HP_0100598,Fluid accumulation in the lungs.
16696,Bifid penis,HP,HP:0100599,http://purl.obolibrary.org/obo/HP_0100599,"Two penile structures, separated from the tip to the base of the shaft."
16697,Penoscrotal transposition,HP,HP:0100600,http://purl.obolibrary.org/obo/HP_0100600,"A partial or complete positional exchange between the penis and the scrotum, with positioning of the scrotum superior to the penis."
16698,Eclampsia,HP,HP:0100601,http://purl.obolibrary.org/obo/HP_0100601,"An acute and life-threatening complication of pregnancy, which is characterized by the appearance of tonic-clonic seizures, usually in a patient who had developed pre-eclampsia. Eclampsia includes seizures and coma that happen during pregnancy but are not due to preexisting or organic brain disorders."
16699,Preeclampsia,HP,HP:0100602,http://purl.obolibrary.org/obo/HP_0100602,Pregnancy-induced hypertension in association with significant amounts of protein in the urine.
16700,Toxemia of pregnancy,HP,HP:0100603,http://purl.obolibrary.org/obo/HP_0100603,Pregnancy-induced toxic reactions of the mother that can be as harmless as slight Maternal hypertension or as life threatening as Eclampsia.
16701,Neoplasm of the lip,HP,HP:0100604,http://purl.obolibrary.org/obo/HP_0100604,A tumor (abnormal growth of tissue) of the lip.
16702,Neoplasm of the larynx,HP,HP:0100605,http://purl.obolibrary.org/obo/HP_0100605,
16703,Neoplasm of the respiratory system,HP,HP:0100606,http://purl.obolibrary.org/obo/HP_0100606,A tumor (abnormal growth of tissue) of the respiratory system.
16704,Dysmenorrhea,HP,HP:0100607,http://purl.obolibrary.org/obo/HP_0100607,Pain during menstruation that interferes with daily activities.
16705,Metrorrhagia,HP,HP:0100608,http://purl.obolibrary.org/obo/HP_0100608,Bleeding at irregular intervals.
16706,obsolete Hypermenorrhea,HP,HP:0100609,http://purl.obolibrary.org/obo/HP_0100609,
16707,Maternal hyperphenylalaninemia,HP,HP:0100610,http://purl.obolibrary.org/obo/HP_0100610,A medical history of exposure during the fetal period to hyperphenylalaninemia because the mother had phenylketonuria with inadequate control during pregnancy.
16708,Multiple glomerular cysts,HP,HP:0100611,http://purl.obolibrary.org/obo/HP_0100611,The presence of many cysts in the glomerulus of the kidney related to dilatation of the Bowman's capsule.
16709,Odontogenic neoplasm,HP,HP:0100612,http://purl.obolibrary.org/obo/HP_0100612,"Neoplasm involving odontogenic cells, an odontogenic tumor."
16710,Death in early adulthood,HP,HP:0100613,http://purl.obolibrary.org/obo/HP_0100613,Death between the age of 16 and 40 years.
16711,Myositis,HP,HP:0100614,http://purl.obolibrary.org/obo/HP_0100614,A general term for inflammation of the muscles without respect to the underlying cause.
16712,Ovarian neoplasm,HP,HP:0100615,http://purl.obolibrary.org/obo/HP_0100615,A tumor (abnormal growth of tissue) of the ovary.
16713,Testicular teratoma,HP,HP:0100616,http://purl.obolibrary.org/obo/HP_0100616,The presence of a teratoma of the testis.
16714,Testicular seminoma,HP,HP:0100617,http://purl.obolibrary.org/obo/HP_0100617,"The presence of a seminoma, an undifferentiated germ cell tumor of the testis."
16715,Leydig cell neoplasia,HP,HP:0100618,http://purl.obolibrary.org/obo/HP_0100618,The presence of a neoplasm of the testis with origin in a Leydig cell.
16716,Sertoli cell neoplasm,HP,HP:0100619,http://purl.obolibrary.org/obo/HP_0100619,The presence of a neoplasm of the testis with origin in a Sertoli cell.
16717,Germinoma,HP,HP:0100620,http://purl.obolibrary.org/obo/HP_0100620,A type of undifferentiated germ cell tumor that may be benign or malignant.
16718,Dysgerminoma,HP,HP:0100621,http://purl.obolibrary.org/obo/HP_0100621,"The presence of a dysgerminoma, i.e., an undifferentiated germ cell tumor of the ovary."
16719,Maternal seizure,HP,HP:0100622,http://purl.obolibrary.org/obo/HP_0100622,A seizure during pregnancy.
16720,Abnormal corpus cavernosum morphology,HP,HP:0100623,http://purl.obolibrary.org/obo/HP_0100623,"A structural anomaly of the corpus cavernosum, the erectile tissue of the penis."
16721,Corpus cavernosum sclerosis,HP,HP:0100624,http://purl.obolibrary.org/obo/HP_0100624,
16722,Enlarged thorax,HP,HP:0100625,http://purl.obolibrary.org/obo/HP_0100625,
16723,Chronic hepatic failure,HP,HP:0100626,http://purl.obolibrary.org/obo/HP_0100626,
16724,Displacement of the urethral meatus,HP,HP:0100627,http://purl.obolibrary.org/obo/HP_0100627,"A displacement of the external urethral orifice from its normal position (in males normally placed at the tip of glans penis, in females normally placed about 2.5 cm behind the glans clitoridis and immediately in front of that of the vagina)."
16725,Esophageal diverticulum,HP,HP:0100628,http://purl.obolibrary.org/obo/HP_0100628,The presence of a diverticulum of the esophagus.
16726,Midline facial cleft,HP,HP:0100629,http://purl.obolibrary.org/obo/HP_0100629,A congenital malformation with a cleft (gap or opening) in the midline of the face.
16727,Neoplasia of the nasopharynx,HP,HP:0100630,http://purl.obolibrary.org/obo/HP_0100630,
16728,Neoplasm of the adrenal gland,HP,HP:0100631,http://purl.obolibrary.org/obo/HP_0100631,A tumor (abnormal growth of tissue) of the adrenal gland.
16729,Pulmonary sequestration,HP,HP:0100632,http://purl.obolibrary.org/obo/HP_0100632,The presence of a piece lung tissue which is not attached to the pulmonary blood supply and does not communicate with the other lung tissue (not connected to the standard bronchial airways and not performing a function in respiration).
16730,Esophagitis,HP,HP:0100633,http://purl.obolibrary.org/obo/HP_0100633,Inflammation of the esophagus.
16731,Neuroendocrine neoplasm,HP,HP:0100634,http://purl.obolibrary.org/obo/HP_0100634,A tumor that originates from a neuroendocrine cell.
16732,Carotid paraganglioma,HP,HP:0100635,http://purl.obolibrary.org/obo/HP_0100635,A paraganglioma (a neuroendocrine neoplasm) originating in a carotid artery.
16733,Pulmonary paraglioma,HP,HP:0100636,http://purl.obolibrary.org/obo/HP_0100636,"A rare paranglioma of the lung, tumors that arise from extra-adrenal chromaffin cells."
16734,obsolete Neoplasia of the nose,HP,HP:0100637,http://purl.obolibrary.org/obo/HP_0100637,
16735,Neoplasm of the pharynx,HP,HP:0100638,http://purl.obolibrary.org/obo/HP_0100638,A neoplasm originating in the pharynx.
16736,Erectile dysfunction,HP,HP:0100639,http://purl.obolibrary.org/obo/HP_0100639,"A multidimensional but common male sexual dysfunction that involves an alteration in any of the components of the erectile response, including organic, relational and psychological."
16737,Laryngeal cyst,HP,HP:0100640,http://purl.obolibrary.org/obo/HP_0100640,Presence of a cyst (sac-like structure) located in the larynx.
16738,Neoplasm of the adrenal cortex,HP,HP:0100641,http://purl.obolibrary.org/obo/HP_0100641,The presence of a neoplasm of the adrenal cortex.
16739,Neoplasm of the adrenal medulla,HP,HP:0100642,http://purl.obolibrary.org/obo/HP_0100642,The presence of a neoplasm of the adrenal medulla.
16740,Abnormality of nail color,HP,HP:0100643,http://purl.obolibrary.org/obo/HP_0100643,An anomaly of the color of the nail.
16741,Melanonychia,HP,HP:0100644,http://purl.obolibrary.org/obo/HP_0100644,"Dark discoloration of a fingernail or toenail (brown, black, bluish and reddish)."
16742,Cystocele,HP,HP:0100645,http://purl.obolibrary.org/obo/HP_0100645,Anterior vaginal wall prolapse with bulging of the bladder into the vagina.
16743,Thyroiditis,HP,HP:0100646,http://purl.obolibrary.org/obo/HP_0100646,Inflammation of the thyroid gland.
16744,Graves disease,HP,HP:0100647,http://purl.obolibrary.org/obo/HP_0100647,"An autoimmune disease where the thyroid is overactive, producing an excessive amount of thyroid hormones (a serious metabolic imbalance known as hyperthyroidism and thyrotoxicosis). This is caused by autoantibodies to the TSH-receptor (TSHR-Ab) that activate that TSH-receptor (TSHR), thereby stimulating thyroid hormone synthesis and secretion, and thyroid growth (causing a diffusely enlarged goiter). The resulting state of hyperthyroidism can cause a dramatic constellation of neuropsychological and physical signs and symptoms, which can severely compromise the patients."
16745,Neoplasm of the tongue,HP,HP:0100648,http://purl.obolibrary.org/obo/HP_0100648,A tumor (abnormal growth of tissue) of the tongue.
16746,Neoplasm of the oral cavity,HP,HP:0100649,http://purl.obolibrary.org/obo/HP_0100649,A tumor (abnormal growth of tissue) of the oral cavity.
16747,Vaginal neoplasm,HP,HP:0100650,http://purl.obolibrary.org/obo/HP_0100650,A tumor (abnormal growth of tissue) of the vagina.
16748,Type I diabetes mellitus,HP,HP:0100651,http://purl.obolibrary.org/obo/HP_0100651,A chronic condition in which the pancreas produces little or no insulin. Type I diabetes mellitus is manifested by the sudden onset of severe hyperglycemia with rapid progression to diabetic ketoacidosis unless treated with insulin.
16749,Optic neuritis,HP,HP:0100653,http://purl.obolibrary.org/obo/HP_0100653,Inflammation of the optic nerve.
16750,Retrobulbar optic neuritis,HP,HP:0100654,http://purl.obolibrary.org/obo/HP_0100654,Optic neuritis that occurs in the section of the optic nerve located behind the eyeball.
16751,Thoracoabdominal wall defect,HP,HP:0100656,http://purl.obolibrary.org/obo/HP_0100656,"Failure of the chest and abdominal wall to close, which is likely caused by the failure of the ventral wall to close during week 4 of development."
16752,Thoracoabdominal eventration,HP,HP:0100657,http://purl.obolibrary.org/obo/HP_0100657,"Congenital protrusion of the abdominal or thoracic viscera, usually with a defect of the sternum and ribs as well as of the abdominal walls."
16753,Cellulitis,HP,HP:0100658,http://purl.obolibrary.org/obo/HP_0100658,A bacterial infection and inflammation of the skin und subcutaneous tissues.
16754,Abnormal cerebral vascular morphology,HP,HP:0100659,http://purl.obolibrary.org/obo/HP_0100659,An anomaly of the cerebral blood vessels.
16755,Dyskinesia,HP,HP:0100660,http://purl.obolibrary.org/obo/HP_0100660,A movement disorder which consists of effects including diminished voluntary movements and the presence of involuntary movements.
16756,Trigeminal neuralgia,HP,HP:0100661,http://purl.obolibrary.org/obo/HP_0100661,"A neuropathic disorder characterized by episodes of intense pain in the face, originating from the trigeminal nerve. One, two, or all three branches of the nerve may be affected."
16757,Chondritis,HP,HP:0100662,http://purl.obolibrary.org/obo/HP_0100662,Inflammation of cartilage.
16758,Synotia,HP,HP:0100663,http://purl.obolibrary.org/obo/HP_0100663,"A congenital malformation characterized by the union or approximation of the ears in front of the neck, often accompanied by the absence or defective development of the lower jaw."
16759,Angioedema,HP,HP:0100665,http://purl.obolibrary.org/obo/HP_0100665,"Rapid swelling (edema) of the dermis, subcutaneous tissue, mucosa and submucosal tissues of the skin of the face, normally around the mouth, and the mucosa of the mouth and/or throat, as well as the tongue during a period of minutes to several hours. The swelling can also occur elsewhere, typically in the hands. Angioedema is similar to urticaria, but the swelling is subcutaneous rather than on the epidermis."
16760,Intestinal duplication,HP,HP:0100668,http://purl.obolibrary.org/obo/HP_0100668,A developmental disorder in which there is a duplication the entire intestine or of a portion of the intestine.
16761,Abnormal pigmentation of the oral mucosa,HP,HP:0100669,http://purl.obolibrary.org/obo/HP_0100669,An abnormality of the pigmentation of the mucosa of the mouth.
16762,Coarse metaphyseal trabecularization,HP,HP:0100670,http://purl.obolibrary.org/obo/HP_0100670,"Coarse appearance of the components of the network of osseous tissue that makes up the cancellous structure of a bone, i.e., thickening of the (usually fine) white lines that are produced by trabeculae in radiograms."
16763,Abnormal trabecular bone morphology,HP,HP:0100671,http://purl.obolibrary.org/obo/HP_0100671,Abnormal structure or form of trabecular bone.
16764,Vaginal hernia,HP,HP:0100672,http://purl.obolibrary.org/obo/HP_0100672,The presence of a hernia of the vagina.
16765,Vaginal hydrocele,HP,HP:0100673,http://purl.obolibrary.org/obo/HP_0100673,"A type of hydrocele testis in which the processus vaginalis remains patent only around the testes, and, as fluid accumulates, it renders the testes impalpable."
16766,Vaginal hematocele,HP,HP:0100674,http://purl.obolibrary.org/obo/HP_0100674,
16767,Vaginal pyocele,HP,HP:0100675,http://purl.obolibrary.org/obo/HP_0100675,
16768,Vaginal lymphocele,HP,HP:0100676,http://purl.obolibrary.org/obo/HP_0100676,
16769,Vulval varicose vein,HP,HP:0100677,http://purl.obolibrary.org/obo/HP_0100677,Varicosity of veins in the vulval region.
16770,Premature skin wrinkling,HP,HP:0100678,http://purl.obolibrary.org/obo/HP_0100678,The presence of an increased degree of wrinkling (irregular folds and indentations) of the skin as compared with age-related norms.
16771,Lack of skin elasticity,HP,HP:0100679,http://purl.obolibrary.org/obo/HP_0100679,
16772,Esophageal duplication,HP,HP:0100681,http://purl.obolibrary.org/obo/HP_0100681,A developmental disorder in which there is a duplication of a portion of the muscle and submucosa of the esophagus without epithelial duplication.
16773,Tracheal atresia,HP,HP:0100682,http://purl.obolibrary.org/obo/HP_0100682,A congenital absence or considerable underdevelopment of the trachea such that communication between the larynx proximally and the alveoli of the lungs distally is lacking.
16774,Salivary gland neoplasm,HP,HP:0100684,http://purl.obolibrary.org/obo/HP_0100684,A tumor (abnormal growth of tissue) of a salivary gland.
16775,Abnormal Sharpey fiber morphology,HP,HP:0100685,http://purl.obolibrary.org/obo/HP_0100685,"An abnormality of Sharpey's fibers (bone fibers, or perforating fibers), which are a matrix of connective tissue consisting of bundles of strong collagenous fibers connecting periosteum to bone."
16776,Enthesitis,HP,HP:0100686,http://purl.obolibrary.org/obo/HP_0100686,
16777,Polyotia,HP,HP:0100687,http://purl.obolibrary.org/obo/HP_0100687,The presence of an extra auricle on one or both sides of the head.
16778,Decreased corneal thickness,HP,HP:0100689,http://purl.obolibrary.org/obo/HP_0100689,A decreased anteroposterior thickness of the cornea.
16779,Mosaic central corneal dystrophy,HP,HP:0100690,http://purl.obolibrary.org/obo/HP_0100690,
16780,Abnormality of the curvature of the cornea,HP,HP:0100691,http://purl.obolibrary.org/obo/HP_0100691,
16781,Increased corneal curvature,HP,HP:0100692,http://purl.obolibrary.org/obo/HP_0100692,An increase in the degree of curvature of the cornea compared to normal.
16782,Iridodonesis,HP,HP:0100693,http://purl.obolibrary.org/obo/HP_0100693,"Tremulousness of the iris on movement of the eye, occurring in subluxation of the lens."
16783,Tibial torsion,HP,HP:0100694,http://purl.obolibrary.org/obo/HP_0100694,Twisted position of the tibia (shin bone) associated with pathological rotation of the leg.
16784,Lipedema,HP,HP:0100695,http://purl.obolibrary.org/obo/HP_0100695,Excess deposit and expansion of adipose tissue in an unusual pattern which cannot be lost through diet and exercise .
16785,Neurofibrosarcoma,HP,HP:0100697,http://purl.obolibrary.org/obo/HP_0100697,"A form of malignant cancer of the connective tissue surrounding nerves. Given its origin and behavior, it is classified as a sarcoma."
16786,Subcutaneous neurofibroma,HP,HP:0100698,http://purl.obolibrary.org/obo/HP_0100698,A neurofibroma (benign peripheral nerve sheath tumor) localized in the subcutis (subcutaneous region).
16787,Scarring,HP,HP:0100699,http://purl.obolibrary.org/obo/HP_0100699,"A scar refers to a lesion in which wound, burn, or sore has not healed completely and fibrous connective tissue has developed."
16788,Abnormal arachnoid mater morphology,HP,HP:0100700,http://purl.obolibrary.org/obo/HP_0100700,An abnormality of the Arachnoid mater.
16789,Abnormal pia mater,HP,HP:0100701,http://purl.obolibrary.org/obo/HP_0100701,An abnormality of the pia mater.
16790,Arachnoid cyst,HP,HP:0100702,http://purl.obolibrary.org/obo/HP_0100702,An extra-parenchymal and intra-arachnoidal collection of fluid with a composition similar to that of cerebrospinal fluid.
16791,Tongue thrusting,HP,HP:0100703,http://purl.obolibrary.org/obo/HP_0100703,"Pressing forward of the tongue in the mouth, a retained motoric habit from infantile swallowing patterns"
16792,Cerebral visual impairment,HP,HP:0100704,http://purl.obolibrary.org/obo/HP_0100704,A form of loss of vision caused by damage to the visual cortex rather than a defect in the eye.
16793,Abnormal glial cell morphology,HP,HP:0100705,http://purl.obolibrary.org/obo/HP_0100705,An abnormality of the glia cell.
16794,Abnormal oligodendroglia morphology,HP,HP:0100706,http://purl.obolibrary.org/obo/HP_0100706,"One of the three types of glia cells that, with the nerve cells, compose the central nervous system and are characterized by sheetlike processes that wrap around individual axons to form the myelin sheath of nerve fibers."
16795,Abnormal astrocyte morphology,HP,HP:0100707,http://purl.obolibrary.org/obo/HP_0100707,An abnormality of astrocytes.
16796,Abnormal microglia morphology,HP,HP:0100708,http://purl.obolibrary.org/obo/HP_0100708,An abnormality of the microglial cells. They are also known as brain-resident macrophages or Hortega cells.
16797,Reduction of oligodendroglia,HP,HP:0100709,http://purl.obolibrary.org/obo/HP_0100709,
16798,Impulsivity,HP,HP:0100710,http://purl.obolibrary.org/obo/HP_0100710,"Acting on the spur of the moment or on a momentary basis without consideration of outcomes; having difficulty establishing or following plans; experiencing a sense of urgency and engaging in behavior that is uninhibited, cannot be inhibited, and is uncontrolled. The possibility of repression is inconceivable."
16799,Abnormal thoracic spine morphology,HP,HP:0100711,http://purl.obolibrary.org/obo/HP_0100711,An abnormality of the thoracic vertebral column.
16800,Abnormal lumbar spine morphology,HP,HP:0100712,http://purl.obolibrary.org/obo/HP_0100712,Any structural abnormality of the lumbar vertebral column.
16801,Self-injurious behavior,HP,HP:0100716,http://purl.obolibrary.org/obo/HP_0100716,Self-aggression.
16802,Abnormal cementum morphology,HP,HP:0100717,http://purl.obolibrary.org/obo/HP_0100717,"Any structural anomaly of the cementum, which is the mineralized connective tissue covering the dental root. The cementum allows anchoring of the fibers of the periodontal ligament. Cementum is secreted by cementoblasts, which may be, later on, embedded in the cementum. Cementum can be acellular (along the two third coronal portion of the root) and cellular (in the apical and interradicular part of the root)."
16803,Uterine rupture,HP,HP:0100718,http://purl.obolibrary.org/obo/HP_0100718,
16804,Lens coloboma,HP,HP:0100719,http://purl.obolibrary.org/obo/HP_0100719,"A sectoral indentation of the crystalline lens, usually due to zonular weakness or absence."
16805,Hypoplasia of the ear cartilage,HP,HP:0100720,http://purl.obolibrary.org/obo/HP_0100720,
16806,Mediastinal lymphadenopathy,HP,HP:0100721,http://purl.obolibrary.org/obo/HP_0100721,"Swelling of lymph nodes within the mediastinum, the central compartment of the thoracic cavities that contains the heart and the great vessels, the esophagus, and trachea and other structures including lymph nodes."
16807,Gastrointestinal stroma tumor,HP,HP:0100723,http://purl.obolibrary.org/obo/HP_0100723,
16808,Hypercoagulability,HP,HP:0100724,http://purl.obolibrary.org/obo/HP_0100724,An abnormality of coagulation associated with an increased risk of thrombosis.
16809,Lichenification,HP,HP:0100725,http://purl.obolibrary.org/obo/HP_0100725,Thickening and hardening of the epidermis seen with exaggeration of normal skin lines.
16810,Kaposi's sarcoma,HP,HP:0100726,http://purl.obolibrary.org/obo/HP_0100726,"A systemic disease which can present with cutaneous lesions with or without internal involvement. Tumors are caused by Human herpesvirus 8 (HHV8), also known as Kaposi's sarcoma-associated herpesvirus (KSHV)."
16811,Histiocytosis,HP,HP:0100727,http://purl.obolibrary.org/obo/HP_0100727,An excessive number of histiocytes (tissue macrophages).
16812,Germ cell neoplasia,HP,HP:0100728,http://purl.obolibrary.org/obo/HP_0100728,
16813,Large face,HP,HP:0100729,http://purl.obolibrary.org/obo/HP_0100729,
16814,Bronchogenic cyst,HP,HP:0100730,http://purl.obolibrary.org/obo/HP_0100730,A rare congenital cystic lesion of the lungs in the mediastinum.
16815,Transverse facial cleft,HP,HP:0100731,http://purl.obolibrary.org/obo/HP_0100731,"A horizontal cleft of the face, varying from slight widening of the mouth, to a cleft extending to the ear."
16816,Pancreatic fibrosis,HP,HP:0100732,http://purl.obolibrary.org/obo/HP_0100732,
16817,Neoplasm of the parathyroid gland,HP,HP:0100733,http://purl.obolibrary.org/obo/HP_0100733,A tumor (abnormal growth of tissue) of the parathyroid gland.
16818,Abnormal vertebral epiphysis morphology,HP,HP:0100734,http://purl.obolibrary.org/obo/HP_0100734,An anomaly of one or more epiphyses of one or more vertebrae.
16819,Hypertensive crisis,HP,HP:0100735,http://purl.obolibrary.org/obo/HP_0100735,
16820,Abnormal soft palate morphology,HP,HP:0100736,http://purl.obolibrary.org/obo/HP_0100736,An abnormality of the soft palate.
16821,Abnormal hard palate morphology,HP,HP:0100737,http://purl.obolibrary.org/obo/HP_0100737,
16822,Abnormal eating behavior,HP,HP:0100738,http://purl.obolibrary.org/obo/HP_0100738,"Abnormal eating habits involve excessive or insufficient consumption of food, or any other abnormal pattern of food consumption."
16823,Bulimia,HP,HP:0100739,http://purl.obolibrary.org/obo/HP_0100739,"A form of anomalous eating behavior characterized by binge eating is followed by self-induced vomiting or other compensatory behavior intended to prevent weight gain (purging, fasting or exercising or a combination of these)."
16824,Vascular neoplasm,HP,HP:0100742,http://purl.obolibrary.org/obo/HP_0100742,A benign or malignant neoplasm (tumor) originating in the vascular system.
16825,Neoplasm of the rectum,HP,HP:0100743,http://purl.obolibrary.org/obo/HP_0100743,
16826,Abnormality of the humeroradial joint,HP,HP:0100744,http://purl.obolibrary.org/obo/HP_0100744,
16827,Abnormality of the humeroulnar joint,HP,HP:0100745,http://purl.obolibrary.org/obo/HP_0100745,"An anomaly of the joint between the trochlear notch of ulna and the trochlea of humerus, which is part of the elbow joint."
16828,Macrodactyly of finger,HP,HP:0100746,http://purl.obolibrary.org/obo/HP_0100746,A type of Macrodactyly affecting one or several fingers.
16829,Macrodactyly of toe,HP,HP:0100747,http://purl.obolibrary.org/obo/HP_0100747,A type of Macrodactyly affecting one or several toes.
16830,Muscular edema,HP,HP:0100748,http://purl.obolibrary.org/obo/HP_0100748,
16831,Chest pain,HP,HP:0100749,http://purl.obolibrary.org/obo/HP_0100749,"An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the chest."
16832,Atelectasis,HP,HP:0100750,http://purl.obolibrary.org/obo/HP_0100750,Collapse of part of a lung associated with absence of inflation (air) of that part.
16833,Esophageal neoplasm,HP,HP:0100751,http://purl.obolibrary.org/obo/HP_0100751,A tumor (abnormal growth of tissue) of the esophagus.
16834,Abnormal liver lobulation,HP,HP:0100752,http://purl.obolibrary.org/obo/HP_0100752,Formation of abnormal lobules (small masses of tissue) in the liver.
16835,Schizophrenia,HP,HP:0100753,http://purl.obolibrary.org/obo/HP_0100753,"A mental disorder characterized by a disintegration of thought processes and emotional responsiveness. It most commonly manifests as auditory hallucinations, paranoid or bizarre delusions, or disorganized speech and thinking. It is accompanied by significant social or occupational dysfunction. The onset of symptoms typically occurs in young adulthood, with a global lifetime prevalence of about 1%. This term is not a helpful parent term to describe abnormal experiences."
16836,Mania,HP,HP:0100754,http://purl.obolibrary.org/obo/HP_0100754,"A state of abnormally elevated or irritable mood, arousal, and/or energy levels."
16837,Abnormality of salivation,HP,HP:0100755,http://purl.obolibrary.org/obo/HP_0100755,
16838,Pancreatoblastoma,HP,HP:0100757,http://purl.obolibrary.org/obo/HP_0100757,A rare pediatric carcinoma of the pancreas.
16839,Gangrene,HP,HP:0100758,http://purl.obolibrary.org/obo/HP_0100758,A serious and potentially life-threatening condition that arises when a considerable mass of body tissue dies (necrosis).
