rdf type,fdp endpoint,ldp membership relation,id,pid,name,local name,acronym,type,type other,catalogue type,cohort type,clinical study type,RWD type,network type,website,description,keywords,internal identifiers.resource,internal identifiers.identifier,external identifiers.resource,external identifiers.identifier,start year,end year,time span description,contact email,logo,logo_filename,status,conforms to,has member relation,issued,modified,design,design description,design schematic,design schematic_filename,data collection type,data collection description,reason sustained,record trigger,unit of observation,subpopulations.resource,subpopulations.name,collection events.resource,collection events.name,data resources,part of networks,number of participants,number of participants with samples,underlying population,population of interest,population of interest other,countries,continents,regions,minimum age,maximum age,population age groups,age min,age max,inclusion criteria,other inclusion criteria,exclusion criteria,other exclusion criteria,population entry,population entry other,population exit,population exit other,population disease,population oncology topology,population oncology morphology,population coverage,population not covered,counts.resource,counts.age group,people involved.resource,people involved.first name,people involved.last name,contact point.resource,contact point.first name,contact point.last name,organisations involved.resource,organisations involved.id,publisher.resource,publisher.id,creator.resource,creator.id,child networks,parent networks,datasets.resource,datasets.name,samplesets.resource,samplesets.name,areas of information,areas of information rwd,quality of life other,cause of death code other,indication vocabulary other,genetic data vocabulary other,care setting other,medicinal product vocabulary other,prescriptions vocabulary other,dispensings vocabulary other,procedures vocabulary other,biomarker data vocabulary other,diagnosis medical event vocabulary other,data dictionary available,disease details,biospecimen collected,languages,multiple entries,has identifier,identifier description,prelinked,linkage options,linkage possibility,linked resources.resource,linked resources.linked resource,informed consent type,informed consent required,informed consent other,access rights,data access conditions,data use conditions,data access conditions description,data access fee,access identifiable data,access identifiable data route,access subject details,access subject details route,access third party,access third party conditions,access non EU,access non EU conditions,biospecimen access,biospecimen access conditions,governance details,approval for publication,release type,release description,number of records,release frequency,refresh time,lag time,refresh period,date last refresh,preservation,preservation duration,standard operating procedures,qualification,qualifications description,audit possible,completeness,completeness over time,completeness results,quality description,quality over time,access for validation,quality validation frequency,quality validation methods,correction methods,quality validation results,mappings to common data models.source,mappings to common data models.source dataset,mappings to common data models.target,mappings to common data models.target dataset,common data models other,ETL standard vocabularies,ETL standard vocabularies other,publications.resource,publications.doi,funding sources,funding scheme,funding statement,citation requirements,acknowledgements,documentation.resource,documentation.name,supplementary information,theme,applicable legislation,collection start planned,collection start actual,analysis start planned,analysis start actual,data sources,medical conditions studied,data extraction date,analysis plan,objectives,results,mg_draft
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,SPECIALISTICA,https://placeholder-pid/specialistica.org,SPECIALISTICA,,SPECIALISTICA,Databank,,,,,,,,Specialist visits and diagnostic tests,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,The claim for a specialist practitioner visit or for a diagnostic test.,,,,,,,"testNetwork1,testNetwork2,testNetworkofNetworks,testCohort1",,,"It is collected for all NHS beneficiaries in the catchment area, provided that the specialist visits and diagnostic tests are conducted within an NHS setting.",,,,,,,,,,,,,,,,,,,,,,,,,,SPECIALISTICA,Rob,Boss,SPECIALISTICA,Rob,Boss,SPECIALISTICA,place-holder-organisation,SPECIALISTICA,place-holder-organisation,SPECIALISTICA,place-holder-organisation,,,SPECIALISTICA,SPECIALISTICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is usually considered to have an acceptable level of quality.

Private services would not be recorded. We expect this occurs rarely but we are not able to quantify.","Services delivered outside of the Caserta LHU are captured with a delay. At present we are unable to quantify this delay.

The lag time between collection of new data and availability of new data in house is usually 1 year at most. For exception technical reasons (change in data collection platform), we have not yet updated data to 2019. We expect to do this in the next 3-6 months.",,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#Catalog,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,IPEC,https://placeholder-pid/ipec.org,International Psychosis Epidemiology Consortium,,IPEC,"Network,Catalogue",,project,,,,harmonization,https://www.ipec-project.com/,"There are many early psychosis cohorts in the world. Epidemiological research with these cohorts over the past decades has greatly increased the understanding of distribution and mechanisms of psychotic disorders. Carrying out cross-country comparisons on a larger scale is extremely costly. An alternative strategy is to pool the existing large amount of data from high-quality early psychosis studies at an individual patient level. This approach has multiple advantages: it allows for examining psychosis determinants with greater precision, also including rare exposures and outcomes, focusing on (long-term) follow-up, and making optimal use of already existing data. To achieve this, the International Psychosis Epidemiology Consortium (IPEC) has catalogued and harmonized data from early psychosis cohorts and set up a virtual databank. With this databank, multiple (epidemiological) studies within the scope of the following research question will be conducted: “What drives the course of functional, existential and clinical outcomes of (early) psychosis and how does the social and geographical context shape these patterns?”.","test1,test2",,,,,2023,,,,,,,https://specs.fairdatapoint.org/fdp-specs-v1.2.html,,,,,,,,,,,,,,,,,PSYCONN,,,,,,,"Denmark,Netherlands (the)",,,,,,,,,,,,,,,,,,,,,,,IPEC,Rob,Boss,IPEC,Rob,Boss,"IPEC,IPEC,IPEC,IPEC,IPEC","Lentis Research,GGZ Drenthe,GGZ Friesland,UMCG,UCPH",IPEC,UMCG,"IPEC,IPEC,IPEC,IPEC,IPEC","UMCG,GGZ Drenthe,GGZ Friesland,Lentis Research,UCPH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IPEC was supported by the 2020 SIRS Research Harmonization Group Award which included a grant in the amount of $5000 USD to Prof. Wim Veling and Prof. Craig Morgan; an internal MD-PhD research grant of the University Medical Center Groningen (grant number 18-41) to Vera Brink, MSc; a grant in the amount of 400,000 DKK of the Capital Regions Research council to Dr Nikolai Albert; and the participating institutions (Lentis Psychiatric Institute, GGZ Drenthe, GGZ Friesland, University Center Psychiatry of University Medical Center Groningen, Bispebjerg hospital, Psychiatric Hospital Risskov, and Psychiatric Centre Copenhagen).",,"IPEC wishes to acknowledge the services of all the study participants, staff, research groups, and institutions collaborating in IPEC, and of MOLGENIS and RoQua, who helped build and maintain the technical infrastructure.",,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,FinACAF,https://placeholder-pid/finacaf.org,Finnish AntiCoagulation in Atrial Fibrillation,,FinACAF,Other type,,,,,,,,This is a test description,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FinACAF,Rob,Boss,FinACAF,Rob,Boss,FinACAF,place-holder-organisation,FinACAF,place-holder-organisation,FinACAF,place-holder-organisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,SAPALDIA,https://placeholder-pid/sapaldia.org,SAPALDIA,,,Cohort study,,,,,,,,This is a test description,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAPALDIA,Rob,Boss,SAPALDIA,Rob,Boss,SAPALDIA,place-holder-organisation,SAPALDIA,place-holder-organisation,SAPALDIA,place-holder-organisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,ABL,https://placeholder-pid/abl.org,ABL Region Administrative Databases,,ABL,Data source,,,,,,,,"As is the case in every Italian region, the reason for entering the database is the registration with a primary care physician, which may happen upon immigration or upon birth; the reason for exiting the database is emigration or death. Beyond administrative databnls, for the same underlying population other data banks are collected by the Tuscany Region or by other Tuscan organizations: the birth registry, the spontaneous abortions and induced terminations registry, the death registry, the vaccine registry, the pathology registry, the registry of primary care community centers, the COVID registry, the congenital anomaly registry and the rare disease registry.  Medical records and/or laboratory results are collected by local organizations, such as hospital, on subsets o teh underlying Tuscan population.","test1,test2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABL,Rob,Boss,ABL,Rob,Boss,ABL,ARS.TOSCANA,ABL,ARS.TOSCANA,ABL,ARS.TOSCANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABL,ABL,ABL,ABL,ABL,ABL,ABL,ABL,ABL,ABL","VCN,SPF,SPA,SEA,SALM,RMR,COD_FARMACI_SPF,ARS_PS,ARS_ANAG_MED_RES_storico,AP",,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,PANIC,https://placeholder-pid/panic.org,Physical Activity and Nutrition In Children,,PANIC,Cohort study,,,,,,,https://www.panicstudy.fi/,The Physical Activity and Nutrition in Children (PANIC) Study is an ongoing 8-year controlled physical activity and dietary intervention study in a large population sample of children who have been followed retrospectively since pregnancy and prospectively until adolescence and will finally be followed until early adulthood,"adipokines,adolescence,adolescents,aldosterone,arterial,imaging,arteriosclerosis,artery,wall,elasticity,artery,wall,stiffness,artery,wall,thickness,atherosclerosis,bioelectrical,impedance,bioimpedance,birth,birth,weight,body,fat,content,body,mineral,content,body,mineral,density,cardiovascular,disease,carotid,ultrasound,childhood,children,depression,development,diet,dietary,recording,dual-energy,x-ray,absorptiometry,dxa,eating,behavior,ergospirometry,exercise,exercise,test,fat,mass,fat,percentage,fat-free,mass,fetal,period,gene,genome-wide,association,studies,glucose,glucose,tolerance,test,growth,impedance,cardiography,insulin,intervention,intima-media,thickness,lean,body,mass,lean,mass,lifestyle,lipids,lipoproteins,liver,enzymes,maximal,oxygen,consumption,maximal,oxygen,uptake,mental,problems,metabolite,profiling,metabolomics,musculoskeletal,disease,myokines,nutrition,obesity,osteoporosis,overweight,oxidative,stress,physical,activity,pregnancy,prepubertal,psychic,problems,puberal,puberty,questionnaire,redox-regulation,respiratory,gas,analysis,respiratory,gases,school,age,screen,time,sedentary,behavior,sedentary,time,sex,hormones,sex,steroids,sitting,sleep,sleeping,stress,stress,hormones,thyroid,hormones,trial,type,2,diabetes",,,,,2007,,,,,,,,,,,Longitudinal,,,,"Prospective,Retrospective",,,,,,,,,,,736,512,,,,Finland,,,,,"Child (2-12 years),Adolescent (13-17 years)",,,,,,,,,,,,,,,,,,PANIC,Rob,Boss,PANIC,Rob,Boss,PANIC,UEF,PANIC,UEF,PANIC,UEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,Non public,,,reach out to contact person,,,,,,,,,,,,,,Other release type,"Data from baseline, 2-year follow-up and 8-year follow-up have been processed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PANIC,PANIC","https://doi.org/10.1007/s00125-020-05250-0,https://doi.org/10.1016/j.numecd.2016.05.005",,,"Ministry of Social Affairs and Health of Finland, Ministry of Education and Culture of Finland, Finnish Innovation Fund Sitra, Social Insurance Institution of Finland, Research Committee of the Kuopio University Hospital Catchment Area (State Research Funding), Kuopio University Hospital (EVO funding number 5031343), the city of Kuopio, Finnish Cultural Foundation, Juho Vainio Foundation, Foundation for Paediatric Research, Paavo Nurmi Foundation, Jenny and Antti Wihuri Foundation, Paulo Foundation, Diabetes Research Foundation, Finnish Foundation of Cardiovascular Research, OLVI-foundation, The Finnish Medical Foundation, Yrjö Jahnsson Foundation, Aarne and Aili Turunen Foundation, Päivikki and Sakari Sohlberg Foundation, Jalmari and Rauha Ahokas Foundation, Doctoral Programs in Public Health (DPPH), Finnish Doctoral Program in Oral Sciences (FINDOS), The Kuopio Naturalists' Society, Finnish Association for the Study of Pain, the Finnish Dental Society Apollonia and other Finnish Associations and So",,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,ACCESS,https://placeholder-pid/access.org,vACcine Covid-19 monitoring readinESS,,ACCESS,Other type,,,,,,,,"This listing includes the four different safety protocol templates to monitor COVID-19 vaccine safety. These protocols were prepared on request of EMA and have been reviewed by EMA and stakeholders. Protocols require finalization by the final users and are not conducted as such. This registration includes the following protocols: 1. Cohort event monitoring to assess safety of COVID-19 vaccines using patient reported events, a protocol template from the ACCESS project 2. Rapid assessment of COVID-19 vaccines safety concerns through electronic health records: a protocol template from the ACCESS project 3. Safety evaluation of COVID-19 vaccines through electronic health records: a protocol template from the ACCESS project 4. Safety Protocol for Hospital Case–Based Monitoring of Specific Adverse Events Following COVID-19 Vaccines: A Protocol Template from the ACCESS project Section 19 includes the template protocols. Word documents can be retrieved from study authors or PI. Section 19 includes the final ACCESS report with feasibility assessment","test1,test2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACCESS,Rob,Boss,ACCESS,Rob,Boss,"ACCESS,ACCESS,ACCESS,ACCESS,ACCESS,ACCESS","PHARMO.I,LIPRE,JORDIGOL,UMCU,UB,UM",ACCESS,UMCU,"ACCESS,ACCESS,ACCESS,ACCESS,ACCESS,ACCESS","UMCU,JORDIGOL,LIPRE,PHARMO.I,UB,UM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,"DHL,ABL,EUROCAT NNL",,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,CSC,https://placeholder-pid/csc.org,Cervical screening cohort,,CSC,Cohort study,,,Population cohort,,,,https://nkcx.se,Cervical screening cohort comprising all women resident in Sweden aged 23-64 that are screened for human papillomavirus or cervical abnormalities.,"cancer,CIN,LSIL,HSIL,cytology,pathology,invitations,HPV,cervical cancer",,,,,1968,,,info@nkcx.se,,,,,,,,Longitudinal,,,,"Retrospective,Prospective",,,,,"CSC,CSC,CSC","Age stratification 30-49,Age stratification 50-70,Age stratification 23-29",,,,,500000,500000,,,,Sweden,,,,,"Young adult (18-24 years),Adult (25-44 years),Middle-aged (45-64 years),Aged (65-79 years)",,,,,,,,,,,,,,,,,,"CSC,CSC,CSC","Rob,Jack,Ollie","Boss,Ross,Ross",CSC,Rob,Boss,CSC,KI,CSC,KI,CSC,KI,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NKCx, biobank, laboratory experiments (sequencing)",,,,,,,Non public,,,"For research purposes data can be provided pseudonomized, providing there is i) an approved ethical application, ii) an approved application for data (which is to be submitted to the registry)",,,,,,,,,,,,,,Annually,new data from past year is imported annualy in April online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKR (Swedish Municipalities and Regions) funds partly for NKCx.,,"It is required to name the data source for instance in the materials and methods section as ""Swedish National Cervical Screening Registry (NKCx)""",,,,Health,Data Governance Act,,,,,,,,,,,false
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,NFBC1966 G0,https://placeholder-pid/nfbc1966g0.org,Parents of NFBC1966,,NFBC1966 G0,Cohort study,,,Population cohort,,,,,This is a test description,"test1,test2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NFBC1966 G0,Rob,Boss,NFBC1966 G0,Rob,Boss,NFBC1966 G0,UOULU,NFBC1966 G0,UOULU,NFBC1966 G0,UOULU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,ENVIRONAGE,https://placeholder-pid/environage.org,ENVIRonmental influence ON early AGEing,,ENVIRONAGE,Cohort study,,,Birth cohort,,,,https://www.uhasselt.be/Algemene-Informatie-Limburgs-Geboortecohort,Within the ongoing population-based prospective birth cohort study ENVIRONAGE we explore new dimensions in the current understanding of human ageing and its interaction with the environment,"air pollution,child,aging,newborn,exposome,telomere length,placenta,omics,cardiovascular,system cognition",,,,,2010,,,,,,,,,,,Longitudinal,,,,"Retrospective,Prospective",,,,,,,"ENVIRONAGE,ENVIRONAGE","birth,4-years follow-up",,LongITools,2000,2000,,,,Belgium,,,,,,,,,,,,,,,,,,,,,,,ENVIRONAGE,Rob,Boss,ENVIRONAGE,Rob,Boss,ENVIRONAGE,UHASSELT,ENVIRONAGE,UHASSELT,ENVIRONAGE,UHASSELT,,,"ENVIRONAGE,ENVIRONAGE,ENVIRONAGE","measurements after birth,measurements at FU1,bloodpressure after birth",,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Non public,health or medical or biomedical research,,Contact Tim Nawrot (tim.nawrot@uhasselt.be) or Michelle Plusquin (Michelle.plusquin@uhasselt.Be),,,,,,,,,,,,,,Annually,"Due to ongoing recruitment and follow-up, annual updates are provided of the datasets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVIRONAGE,https://doi.org/10.1093/ije/dyw269,,,"The ENVIRONAGE birth cohort is supported by the European Research Council [ERC-2012-StG.310898], and by funds of the Flemish Scientific Research council [FWO, G.0.733.15.N, G.0.592.14].",,"The authors are extremely grateful to the participating women and neonates, as well as the staff of the maternity ward, midwives and the staff of the clinical laboratory of East-Limburg Hospital in Genk.",,,,Health,Data Governance Act,,,,,,,,,,,
http://www.w3.org/ns/dcat#DatasetSeries,main_fdp,https://w3id.org/fdp/fdp-o#metadataCatalog,NFBC1966,https://placeholder-pid/nfbc1966.org,NFBC1966,,NFBC1966,Cohort study,,,Birth cohort,,,,https://www.oulu.fi/nfbc,"The study was started by professor Paula Rantakallio in the two Northernmost provinces in Finland (Oulu and Lapland) already in the year 1965 when the mothers were pregnant. Data on the individuals born into this cohort was collected since the 24th gestational week as well as their mothers and, to a lesser extent, fathers. The cohort included 12055 mothers and they had 12068 deliveries (13 women delivered twice).

Cases belonging to survey were determined by the calculated term. A small percentage of the births occurred towards the end of 1965 and early in 1967. The calculated term, as was customary at that time, was counted from the first day of the last menstrual period. Where this date was unknown the expected term was estimated from the  date of commencement of foetal ovements and progress of the pregnancy. The study covered all live born and stillborn infants with birth weight of 600 grams or more.

According to the Finland's central Office of Statistics, births in the study area during 1966 totalled 12527, so study population comprised 96.3 per cent of all births during 1966 in that area. Altogether 12231 children were born into the cohort, 12058 of them live born. The original data have been supplemented by data collected with postal questionnaires at the ages of 1, 14 and 31 years and various hospital records and national register data.","test1,test2",,,,,1965,,,,,,,,,,,Longitudinal,,,,Prospective,,,,,,,"NFBC1966,NFBC1966","46yr,31yr",,,12231,,,,,Finland,,"Lapland,North Ostrobothnia",,,"Prenatal,Newborn (0-1 months),Infants and toddlers (2-23 months),Infant (0-23 months),Adolescent (13-17 years),Young adult (18-24 years),Adult (25-44 years),Middle-aged (45-64 years)",,,,,,,,,,,,,,,,,,NFBC1966,Rob,Boss,NFBC1966,Rob,Boss,NFBC1966,UOULU,NFBC1966,UOULU,NFBC1966,UOULU,,,"NFBC1966,NFBC1966","core,wave_01",,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,Non public,health or medical or biomedical research,,https://www.oulu.fi/nfbc/materialrequest,,,,,,,,,,,,,,Closed dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NFBC1966,https://doi.org/10.1093/ije/dyab109,,,"For the 31yr follow-up: NFBC1966  received financial support from University of Oulu Grant no. 65354, Oulu University Hospital Grant no. 2/97, 8/97, Ministry of Health and Social Affairs Grant no. 23/251/97, 160/97, 190/97, National Institute for Health and Welfare, Helsinki Grant no. 54121, Regional Institute of Occupational Health, Oulu, Finland Grant no. 50621, 54231

For the 46yr follow-up: NFBC1966 received financial support from University of Oulu Grant no. 24000692, Oulu University Hospital Grant no. 24301140, ERDF European Regional Development Fund Grant no. 539/2010 A31592",,We thank all cohort members and researchers who have participated in the study. We also wish acknowledge the work of the NFBC project center.,,,,Health,Data Governance Act,,,,,,,,,,,
