order,name,label,parent,codesystem,code,ontologyTermURI,definition,exact_mapping,btnt_mapping,ntbt_mapping
,urn:miriam:icd:S34.4,Injury of lumbosacral plexus,urn:miriam:icd:S34,ICD-10,S34.4,https://icd.who.int/browse10/2019/en#/S34.4,,,,
,urn:miriam:icd:S34.5,"Injury of lumbar, sacral and pelvic sympathetic nerves",urn:miriam:icd:S34,ICD-10,S34.5,https://icd.who.int/browse10/2019/en#/S34.5,,,,
,urn:miriam:icd:S34.6,"Injury of peripheral nerve(s) of abdomen, lower back and pelvis",urn:miriam:icd:S34,ICD-10,S34.6,https://icd.who.int/browse10/2019/en#/S34.6,,,,
,urn:miriam:icd:S34.8,"Injury of other and unspecified nerves at abdomen, lower back and pelvis level",urn:miriam:icd:S34,ICD-10,S34.8,https://icd.who.int/browse10/2019/en#/S34.8,,,,
,urn:miriam:icd:S35,"Injury of blood vessels at abdomen, lower back and pelvis level",urn:miriam:icd:S30-S39,ICD-10,S35,https://icd.who.int/browse10/2019/en#/S35,,,,
,urn:miriam:icd:S35.0,Injury of abdominal aorta,urn:miriam:icd:S35,ICD-10,S35.0,https://icd.who.int/browse10/2019/en#/S35.0,,,,
,urn:miriam:icd:S35.1,Injury of inferior vena cava,urn:miriam:icd:S35,ICD-10,S35.1,https://icd.who.int/browse10/2019/en#/S35.1,,,,
,urn:miriam:icd:S35.2,Injury of coeliac or mesenteric artery,urn:miriam:icd:S35,ICD-10,S35.2,https://icd.who.int/browse10/2019/en#/S35.2,,,,
,urn:miriam:icd:S35.3,Injury of portal or splenic vein,urn:miriam:icd:S35,ICD-10,S35.3,https://icd.who.int/browse10/2019/en#/S35.3,,,,
,urn:miriam:icd:S35.4,Injury of renal blood vessels,urn:miriam:icd:S35,ICD-10,S35.4,https://icd.who.int/browse10/2019/en#/S35.4,,,,
,urn:miriam:icd:S35.5,Injury of iliac blood vessels,urn:miriam:icd:S35,ICD-10,S35.5,https://icd.who.int/browse10/2019/en#/S35.5,,,,
,urn:miriam:icd:S35.7,"Injury of multiple blood vessels at abdomen, lower back and pelvis level",urn:miriam:icd:S35,ICD-10,S35.7,https://icd.who.int/browse10/2019/en#/S35.7,,,,
,urn:miriam:icd:S35.8,"Injury of other blood vessels at abdomen, lower back and pelvis level",urn:miriam:icd:S35,ICD-10,S35.8,https://icd.who.int/browse10/2019/en#/S35.8,,,,
,urn:miriam:icd:S35.9,"Injury of unspecified blood vessel at abdomen, lower back and pelvis level",urn:miriam:icd:S35,ICD-10,S35.9,https://icd.who.int/browse10/2019/en#/S35.9,,,,
,urn:miriam:icd:S36,Injury of intra-abdominal organs,urn:miriam:icd:S30-S39,ICD-10,S36,https://icd.who.int/browse10/2019/en#/S36,,,,
,urn:miriam:icd:S36.0,Injury of spleen,urn:miriam:icd:S36,ICD-10,S36.0,https://icd.who.int/browse10/2019/en#/S36.0,,,,
,urn:miriam:icd:S36.1,Injury of liver or gallbladder,urn:miriam:icd:S36,ICD-10,S36.1,https://icd.who.int/browse10/2019/en#/S36.1,,,,
,urn:miriam:icd:S36.2,Injury of pancreas,urn:miriam:icd:S36,ICD-10,S36.2,https://icd.who.int/browse10/2019/en#/S36.2,,,,
,urn:miriam:icd:S36.3,Injury of stomach,urn:miriam:icd:S36,ICD-10,S36.3,https://icd.who.int/browse10/2019/en#/S36.3,,,,
,urn:miriam:icd:S36.4,Injury of small intestine,urn:miriam:icd:S36,ICD-10,S36.4,https://icd.who.int/browse10/2019/en#/S36.4,,,,
,urn:miriam:icd:S36.5,Injury of colon,urn:miriam:icd:S36,ICD-10,S36.5,https://icd.who.int/browse10/2019/en#/S36.5,,,,
,urn:miriam:icd:S36.6,Injury of rectum,urn:miriam:icd:S36,ICD-10,S36.6,https://icd.who.int/browse10/2019/en#/S36.6,,,,
,urn:miriam:icd:S36.7,Injury of multiple intra-abdominal organs,urn:miriam:icd:S36,ICD-10,S36.7,https://icd.who.int/browse10/2019/en#/S36.7,,,,
,urn:miriam:icd:S36.8,Injury of other intra-abdominal organs,urn:miriam:icd:S36,ICD-10,S36.8,https://icd.who.int/browse10/2019/en#/S36.8,,,,
,urn:miriam:icd:S36.9,Injury of unspecified intra-abdominal organ,urn:miriam:icd:S36,ICD-10,S36.9,https://icd.who.int/browse10/2019/en#/S36.9,,,,
,urn:miriam:icd:S37,Injury of urinary and pelvic organs,urn:miriam:icd:S30-S39,ICD-10,S37,https://icd.who.int/browse10/2019/en#/S37,,,,
,urn:miriam:icd:S37.0,Injury of kidney,urn:miriam:icd:S37,ICD-10,S37.0,https://icd.who.int/browse10/2019/en#/S37.0,,,,
,urn:miriam:icd:S37.1,Injury of ureter,urn:miriam:icd:S37,ICD-10,S37.1,https://icd.who.int/browse10/2019/en#/S37.1,,,,
,urn:miriam:icd:S37.2,Injury of bladder,urn:miriam:icd:S37,ICD-10,S37.2,https://icd.who.int/browse10/2019/en#/S37.2,,,,
,urn:miriam:icd:S37.3,Injury of urethra,urn:miriam:icd:S37,ICD-10,S37.3,https://icd.who.int/browse10/2019/en#/S37.3,,,,
,urn:miriam:icd:S37.4,Injury of ovary,urn:miriam:icd:S37,ICD-10,S37.4,https://icd.who.int/browse10/2019/en#/S37.4,,,,
,urn:miriam:icd:S37.5,Injury of fallopian tube,urn:miriam:icd:S37,ICD-10,S37.5,https://icd.who.int/browse10/2019/en#/S37.5,,,,
,urn:miriam:icd:S37.6,Injury of uterus,urn:miriam:icd:S37,ICD-10,S37.6,https://icd.who.int/browse10/2019/en#/S37.6,,,,
,urn:miriam:icd:S37.7,Injury of multiple pelvic organs,urn:miriam:icd:S37,ICD-10,S37.7,https://icd.who.int/browse10/2019/en#/S37.7,,,,
,urn:miriam:icd:S37.8,Injury of other pelvic organs,urn:miriam:icd:S37,ICD-10,S37.8,https://icd.who.int/browse10/2019/en#/S37.8,,,,
,urn:miriam:icd:S37.9,Injury of unspecified pelvic organ,urn:miriam:icd:S37,ICD-10,S37.9,https://icd.who.int/browse10/2019/en#/S37.9,,,,
,urn:miriam:icd:S38,"Crushing injury and traumatic amputation of part of abdomen, lower back and pelvis",urn:miriam:icd:S30-S39,ICD-10,S38,https://icd.who.int/browse10/2019/en#/S38,,,,
,urn:miriam:icd:S38.0,Crushing injury of external genital organs,urn:miriam:icd:S38,ICD-10,S38.0,https://icd.who.int/browse10/2019/en#/S38.0,,,,
,urn:miriam:icd:S38.1,"Crushing injury of other and unspecified parts of abdomen, lower back and pelvis",urn:miriam:icd:S38,ICD-10,S38.1,https://icd.who.int/browse10/2019/en#/S38.1,,,,
,urn:miriam:icd:S38.2,Traumatic amputation of external genital organs,urn:miriam:icd:S38,ICD-10,S38.2,https://icd.who.int/browse10/2019/en#/S38.2,,,,
,urn:miriam:icd:S38.3,"Traumatic amputation of other and unspecified parts of abdomen, lower back and pelvis",urn:miriam:icd:S38,ICD-10,S38.3,https://icd.who.int/browse10/2019/en#/S38.3,,,,
,urn:miriam:icd:S39,"Other and unspecified injuries of abdomen, lower back and pelvis",urn:miriam:icd:S30-S39,ICD-10,S39,https://icd.who.int/browse10/2019/en#/S39,,,,
,urn:miriam:icd:S39.0,"Injury of muscle and tendon of abdomen, lower back and pelvis",urn:miriam:icd:S39,ICD-10,S39.0,https://icd.who.int/browse10/2019/en#/S39.0,,,,
,urn:miriam:icd:S39.6,Injury of intra-abdominal organ(s) with pelvic organ(s),urn:miriam:icd:S39,ICD-10,S39.6,https://icd.who.int/browse10/2019/en#/S39.6,,,,
,urn:miriam:icd:S39.7,"Other multiple injuries of abdomen, lower back and pelvis",urn:miriam:icd:S39,ICD-10,S39.7,https://icd.who.int/browse10/2019/en#/S39.7,,,,
,urn:miriam:icd:S39.8,"Other specified injuries of abdomen, lower back and pelvis",urn:miriam:icd:S39,ICD-10,S39.8,https://icd.who.int/browse10/2019/en#/S39.8,,,,
,urn:miriam:icd:S39.9,"Unspecified injury of abdomen, lower back and pelvis",urn:miriam:icd:S39,ICD-10,S39.9,https://icd.who.int/browse10/2019/en#/S39.9,,,,
,urn:miriam:icd:S40,Superficial injury of shoulder and upper arm,urn:miriam:icd:S40-S49,ICD-10,S40,https://icd.who.int/browse10/2019/en#/S40,,,,
,urn:miriam:icd:S40-S49,Injuries to the shoulder and upper arm,urn:miriam:icd:XIX,ICD-10,S40-S49,https://icd.who.int/browse10/2019/en#/S40-S49,,,,
,urn:miriam:icd:S40.0,Contusion of shoulder and upper arm,urn:miriam:icd:S40,ICD-10,S40.0,https://icd.who.int/browse10/2019/en#/S40.0,,,,
,urn:miriam:icd:S40.7,Multiple superficial injuries of shoulder and upper arm,urn:miriam:icd:S40,ICD-10,S40.7,https://icd.who.int/browse10/2019/en#/S40.7,,,,
,urn:miriam:icd:S40.8,Other superficial injuries of shoulder and upper arm,urn:miriam:icd:S40,ICD-10,S40.8,https://icd.who.int/browse10/2019/en#/S40.8,,,,
,urn:miriam:icd:S40.9,"Superficial injury of shoulder and upper arm, unspecified",urn:miriam:icd:S40,ICD-10,S40.9,https://icd.who.int/browse10/2019/en#/S40.9,,,,
,urn:miriam:icd:S41,Open wound of shoulder and upper arm,urn:miriam:icd:S40-S49,ICD-10,S41,https://icd.who.int/browse10/2019/en#/S41,,,,
,urn:miriam:icd:S41.0,Open wound of shoulder,urn:miriam:icd:S41,ICD-10,S41.0,https://icd.who.int/browse10/2019/en#/S41.0,,,,
,urn:miriam:icd:S41.1,Open wound of upper arm,urn:miriam:icd:S41,ICD-10,S41.1,https://icd.who.int/browse10/2019/en#/S41.1,,,,
,urn:miriam:icd:S41.7,Multiple open wounds of shoulder and upper arm,urn:miriam:icd:S41,ICD-10,S41.7,https://icd.who.int/browse10/2019/en#/S41.7,,,,
,urn:miriam:icd:S41.8,Open wound of other and unspecified parts of shoulder girdle,urn:miriam:icd:S41,ICD-10,S41.8,https://icd.who.int/browse10/2019/en#/S41.8,,,,
,urn:miriam:icd:S42,Fracture of shoulder and upper arm,urn:miriam:icd:S40-S49,ICD-10,S42,https://icd.who.int/browse10/2019/en#/S42,,,,
,urn:miriam:icd:S42.0,Fracture of clavicle,urn:miriam:icd:S42,ICD-10,S42.0,https://icd.who.int/browse10/2019/en#/S42.0,,,,
,urn:miriam:icd:S42.1,Fracture of scapula,urn:miriam:icd:S42,ICD-10,S42.1,https://icd.who.int/browse10/2019/en#/S42.1,,,,
,urn:miriam:icd:S42.2,Fracture of upper end of humerus,urn:miriam:icd:S42,ICD-10,S42.2,https://icd.who.int/browse10/2019/en#/S42.2,,,,
,urn:miriam:icd:S42.3,Fracture of shaft of humerus,urn:miriam:icd:S42,ICD-10,S42.3,https://icd.who.int/browse10/2019/en#/S42.3,,,,
,urn:miriam:icd:S42.4,Fracture of lower end of humerus,urn:miriam:icd:S42,ICD-10,S42.4,https://icd.who.int/browse10/2019/en#/S42.4,,,,
,urn:miriam:icd:S42.7,"Multiple fractures of clavicle, scapula and humerus",urn:miriam:icd:S42,ICD-10,S42.7,https://icd.who.int/browse10/2019/en#/S42.7,,,,
,urn:miriam:icd:S42.8,Fracture of other parts of shoulder and upper arm,urn:miriam:icd:S42,ICD-10,S42.8,https://icd.who.int/browse10/2019/en#/S42.8,,,,
,urn:miriam:icd:S42.9,"Fracture of shoulder girdle, part unspecified",urn:miriam:icd:S42,ICD-10,S42.9,https://icd.who.int/browse10/2019/en#/S42.9,,,,
,urn:miriam:icd:S43,"Dislocation, sprain and strain of joints and ligaments of shoulder girdle",urn:miriam:icd:S40-S49,ICD-10,S43,https://icd.who.int/browse10/2019/en#/S43,,,,
,urn:miriam:icd:S43.0,Dislocation of shoulder joint,urn:miriam:icd:S43,ICD-10,S43.0,https://icd.who.int/browse10/2019/en#/S43.0,,,,
,urn:miriam:icd:S43.1,Dislocation of acromioclavicular joint,urn:miriam:icd:S43,ICD-10,S43.1,https://icd.who.int/browse10/2019/en#/S43.1,,,,
,urn:miriam:icd:S43.2,Dislocation of sternoclavicular joint,urn:miriam:icd:S43,ICD-10,S43.2,https://icd.who.int/browse10/2019/en#/S43.2,,,,
,urn:miriam:icd:S43.3,Dislocation of other and unspecified parts of shoulder girdle,urn:miriam:icd:S43,ICD-10,S43.3,https://icd.who.int/browse10/2019/en#/S43.3,,,,
,urn:miriam:icd:S43.4,Sprain and strain of shoulder joint,urn:miriam:icd:S43,ICD-10,S43.4,https://icd.who.int/browse10/2019/en#/S43.4,,,,
,urn:miriam:icd:S43.5,Sprain and strain of acromioclavicular joint,urn:miriam:icd:S43,ICD-10,S43.5,https://icd.who.int/browse10/2019/en#/S43.5,,,,
,urn:miriam:icd:S43.6,Sprain and strain of sternoclavicular joint,urn:miriam:icd:S43,ICD-10,S43.6,https://icd.who.int/browse10/2019/en#/S43.6,,,,
,urn:miriam:icd:S43.7,Sprain and strain of other and unspecified parts of shoulder girdle,urn:miriam:icd:S43,ICD-10,S43.7,https://icd.who.int/browse10/2019/en#/S43.7,,,,
,urn:miriam:icd:S44,Injury of nerves at shoulder and upper arm level,urn:miriam:icd:S40-S49,ICD-10,S44,https://icd.who.int/browse10/2019/en#/S44,,,,
,urn:miriam:icd:S44.0,Injury of ulnar nerve at upper arm level,urn:miriam:icd:S44,ICD-10,S44.0,https://icd.who.int/browse10/2019/en#/S44.0,,,,
,urn:miriam:icd:S44.1,Injury of median nerve at upper arm level,urn:miriam:icd:S44,ICD-10,S44.1,https://icd.who.int/browse10/2019/en#/S44.1,,,,
,urn:miriam:icd:S44.2,Injury of radial nerve at upper arm level,urn:miriam:icd:S44,ICD-10,S44.2,https://icd.who.int/browse10/2019/en#/S44.2,,,,
,urn:miriam:icd:S44.3,Injury of axillary nerve,urn:miriam:icd:S44,ICD-10,S44.3,https://icd.who.int/browse10/2019/en#/S44.3,,,,
,urn:miriam:icd:S44.4,Injury of musculocutaneous nerve,urn:miriam:icd:S44,ICD-10,S44.4,https://icd.who.int/browse10/2019/en#/S44.4,,,,
,urn:miriam:icd:S44.5,Injury of cutaneous sensory nerve at shoulder and upper arm level,urn:miriam:icd:S44,ICD-10,S44.5,https://icd.who.int/browse10/2019/en#/S44.5,,,,
,urn:miriam:icd:S44.7,Injury of multiple nerves at shoulder and upper arm level,urn:miriam:icd:S44,ICD-10,S44.7,https://icd.who.int/browse10/2019/en#/S44.7,,,,
,urn:miriam:icd:S44.8,Injury of other nerves at shoulder and upper arm level,urn:miriam:icd:S44,ICD-10,S44.8,https://icd.who.int/browse10/2019/en#/S44.8,,,,
,urn:miriam:icd:S44.9,Injury of unspecified nerve at shoulder and upper arm level,urn:miriam:icd:S44,ICD-10,S44.9,https://icd.who.int/browse10/2019/en#/S44.9,,,,
,urn:miriam:icd:S45,Injury of blood vessels at shoulder and upper arm level,urn:miriam:icd:S40-S49,ICD-10,S45,https://icd.who.int/browse10/2019/en#/S45,,,,
,urn:miriam:icd:S45.0,Injury of axillary artery,urn:miriam:icd:S45,ICD-10,S45.0,https://icd.who.int/browse10/2019/en#/S45.0,,,,
,urn:miriam:icd:S45.1,Injury of brachial artery,urn:miriam:icd:S45,ICD-10,S45.1,https://icd.who.int/browse10/2019/en#/S45.1,,,,
,urn:miriam:icd:S45.2,Injury of axillary or brachial vein,urn:miriam:icd:S45,ICD-10,S45.2,https://icd.who.int/browse10/2019/en#/S45.2,,,,
,urn:miriam:icd:S45.3,Injury of superficial vein at shoulder and upper arm level,urn:miriam:icd:S45,ICD-10,S45.3,https://icd.who.int/browse10/2019/en#/S45.3,,,,
,urn:miriam:icd:S45.7,Injury of multiple blood vessels at shoulder and upper arm level,urn:miriam:icd:S45,ICD-10,S45.7,https://icd.who.int/browse10/2019/en#/S45.7,,,,
,urn:miriam:icd:S45.8,Injury of other blood vessels at shoulder and upper arm level,urn:miriam:icd:S45,ICD-10,S45.8,https://icd.who.int/browse10/2019/en#/S45.8,,,,
,urn:miriam:icd:S45.9,Injury of unspecified blood vessel at shoulder and upper arm level,urn:miriam:icd:S45,ICD-10,S45.9,https://icd.who.int/browse10/2019/en#/S45.9,,,,
,urn:miriam:icd:S46,Injury of muscle and tendon at shoulder and upper arm level,urn:miriam:icd:S40-S49,ICD-10,S46,https://icd.who.int/browse10/2019/en#/S46,,,,
,urn:miriam:icd:S46.0,Injury of muscle(s) and tendon(s) of the rotator cuff of shoulder,urn:miriam:icd:S46,ICD-10,S46.0,https://icd.who.int/browse10/2019/en#/S46.0,,,,
,urn:miriam:icd:S46.1,Injury of muscle and tendon of long head of biceps,urn:miriam:icd:S46,ICD-10,S46.1,https://icd.who.int/browse10/2019/en#/S46.1,,,,
,urn:miriam:icd:S46.2,Injury of muscle and tendon of other parts of biceps,urn:miriam:icd:S46,ICD-10,S46.2,https://icd.who.int/browse10/2019/en#/S46.2,,,,
,urn:miriam:icd:S46.3,Injury of muscle and tendon of triceps,urn:miriam:icd:S46,ICD-10,S46.3,https://icd.who.int/browse10/2019/en#/S46.3,,,,
,urn:miriam:icd:S46.7,Injury of multiple muscles and tendons at shoulder and upper arm level,urn:miriam:icd:S46,ICD-10,S46.7,https://icd.who.int/browse10/2019/en#/S46.7,,,,
,urn:miriam:icd:S46.8,Injury of other muscles and tendons at shoulder and upper arm level,urn:miriam:icd:S46,ICD-10,S46.8,https://icd.who.int/browse10/2019/en#/S46.8,,,,
,urn:miriam:icd:S46.9,Injury of unspecified muscle and tendon at shoulder and upper arm level,urn:miriam:icd:S46,ICD-10,S46.9,https://icd.who.int/browse10/2019/en#/S46.9,,,,
,urn:miriam:icd:S47,Crushing injury of shoulder and upper arm,urn:miriam:icd:S40-S49,ICD-10,S47,https://icd.who.int/browse10/2019/en#/S47,,,,
,urn:miriam:icd:S48,Traumatic amputation of shoulder and upper arm,urn:miriam:icd:S40-S49,ICD-10,S48,https://icd.who.int/browse10/2019/en#/S48,,,,
,urn:miriam:icd:S48.0,Traumatic amputation at shoulder joint,urn:miriam:icd:S48,ICD-10,S48.0,https://icd.who.int/browse10/2019/en#/S48.0,,,,
,urn:miriam:icd:S48.1,Traumatic amputation at level between shoulder and elbow,urn:miriam:icd:S48,ICD-10,S48.1,https://icd.who.int/browse10/2019/en#/S48.1,,,,
,urn:miriam:icd:S48.9,"Traumatic amputation of shoulder and upper arm, level unspecified",urn:miriam:icd:S48,ICD-10,S48.9,https://icd.who.int/browse10/2019/en#/S48.9,,,,
,urn:miriam:icd:S49,Other and unspecified injuries of shoulder and upper arm,urn:miriam:icd:S40-S49,ICD-10,S49,https://icd.who.int/browse10/2019/en#/S49,,,,
,urn:miriam:icd:S49.7,Multiple injuries of shoulder and upper arm,urn:miriam:icd:S49,ICD-10,S49.7,https://icd.who.int/browse10/2019/en#/S49.7,,,,
,urn:miriam:icd:S49.8,Other specified injuries of shoulder and upper arm,urn:miriam:icd:S49,ICD-10,S49.8,https://icd.who.int/browse10/2019/en#/S49.8,,,,
,urn:miriam:icd:S49.9,Unspecified injury of shoulder and upper arm,urn:miriam:icd:S49,ICD-10,S49.9,https://icd.who.int/browse10/2019/en#/S49.9,,,,
,urn:miriam:icd:S50,Superficial injury of forearm,urn:miriam:icd:S50-S59,ICD-10,S50,https://icd.who.int/browse10/2019/en#/S50,,,,
,urn:miriam:icd:S50-S59,Injuries to the elbow and forearm,urn:miriam:icd:XIX,ICD-10,S50-S59,https://icd.who.int/browse10/2019/en#/S50-S59,,,,
,urn:miriam:icd:S50.0,Contusion of elbow,urn:miriam:icd:S50,ICD-10,S50.0,https://icd.who.int/browse10/2019/en#/S50.0,,,,
,urn:miriam:icd:S50.1,Contusion of other and unspecified parts of forearm,urn:miriam:icd:S50,ICD-10,S50.1,https://icd.who.int/browse10/2019/en#/S50.1,,,,
,urn:miriam:icd:S50.7,Multiple superficial injuries of forearm,urn:miriam:icd:S50,ICD-10,S50.7,https://icd.who.int/browse10/2019/en#/S50.7,,,,
,urn:miriam:icd:S50.8,Other superficial injuries of forearm,urn:miriam:icd:S50,ICD-10,S50.8,https://icd.who.int/browse10/2019/en#/S50.8,,,,
,urn:miriam:icd:S50.9,"Superficial injury of forearm, unspecified",urn:miriam:icd:S50,ICD-10,S50.9,https://icd.who.int/browse10/2019/en#/S50.9,,,,
,urn:miriam:icd:S51,Open wound of forearm,urn:miriam:icd:S50-S59,ICD-10,S51,https://icd.who.int/browse10/2019/en#/S51,,,,
,urn:miriam:icd:S51.0,Open wound of elbow,urn:miriam:icd:S51,ICD-10,S51.0,https://icd.who.int/browse10/2019/en#/S51.0,,,,
,urn:miriam:icd:S51.7,Multiple open wounds of forearm,urn:miriam:icd:S51,ICD-10,S51.7,https://icd.who.int/browse10/2019/en#/S51.7,,,,
,urn:miriam:icd:S51.8,Open wound of other parts of forearm,urn:miriam:icd:S51,ICD-10,S51.8,https://icd.who.int/browse10/2019/en#/S51.8,,,,
,urn:miriam:icd:S51.9,"Open wound of forearm, part unspecified",urn:miriam:icd:S51,ICD-10,S51.9,https://icd.who.int/browse10/2019/en#/S51.9,,,,
,urn:miriam:icd:S52,Fracture of forearm,urn:miriam:icd:S50-S59,ICD-10,S52,https://icd.who.int/browse10/2019/en#/S52,,,,
,urn:miriam:icd:S52.0,Fracture of upper end of ulna,urn:miriam:icd:S52,ICD-10,S52.0,https://icd.who.int/browse10/2019/en#/S52.0,,,,
,urn:miriam:icd:S52.1,Fracture of upper end of radius,urn:miriam:icd:S52,ICD-10,S52.1,https://icd.who.int/browse10/2019/en#/S52.1,,,,
,urn:miriam:icd:S52.2,Fracture of shaft of ulna,urn:miriam:icd:S52,ICD-10,S52.2,https://icd.who.int/browse10/2019/en#/S52.2,,,,
,urn:miriam:icd:S52.3,Fracture of shaft of radius,urn:miriam:icd:S52,ICD-10,S52.3,https://icd.who.int/browse10/2019/en#/S52.3,,,,
,urn:miriam:icd:S52.4,Fracture of shafts of both ulna and radius,urn:miriam:icd:S52,ICD-10,S52.4,https://icd.who.int/browse10/2019/en#/S52.4,,,,
,urn:miriam:icd:S52.5,Fracture of lower end of radius,urn:miriam:icd:S52,ICD-10,S52.5,https://icd.who.int/browse10/2019/en#/S52.5,,,,
,urn:miriam:icd:S52.6,Fracture of lower end of both ulna and radius,urn:miriam:icd:S52,ICD-10,S52.6,https://icd.who.int/browse10/2019/en#/S52.6,,,,
,urn:miriam:icd:S52.7,Multiple fractures of forearm,urn:miriam:icd:S52,ICD-10,S52.7,https://icd.who.int/browse10/2019/en#/S52.7,,,,
,urn:miriam:icd:S52.8,Fracture of other parts of forearm,urn:miriam:icd:S52,ICD-10,S52.8,https://icd.who.int/browse10/2019/en#/S52.8,,,,
,urn:miriam:icd:S52.9,"Fracture of forearm, part unspecified",urn:miriam:icd:S52,ICD-10,S52.9,https://icd.who.int/browse10/2019/en#/S52.9,,,,
,urn:miriam:icd:S53,"Dislocation, sprain and strain of joints and ligaments of elbow",urn:miriam:icd:S50-S59,ICD-10,S53,https://icd.who.int/browse10/2019/en#/S53,,,,
,urn:miriam:icd:S53.0,Dislocation of radial head,urn:miriam:icd:S53,ICD-10,S53.0,https://icd.who.int/browse10/2019/en#/S53.0,,,,
,urn:miriam:icd:S53.1,"Dislocation of elbow, unspecified",urn:miriam:icd:S53,ICD-10,S53.1,https://icd.who.int/browse10/2019/en#/S53.1,,,,
,urn:miriam:icd:S53.2,Traumatic rupture of radial collateral ligament,urn:miriam:icd:S53,ICD-10,S53.2,https://icd.who.int/browse10/2019/en#/S53.2,,,,
,urn:miriam:icd:S53.3,Traumatic rupture of ulnar collateral ligament,urn:miriam:icd:S53,ICD-10,S53.3,https://icd.who.int/browse10/2019/en#/S53.3,,,,
,urn:miriam:icd:S53.4,Sprain and strain of elbow,urn:miriam:icd:S53,ICD-10,S53.4,https://icd.who.int/browse10/2019/en#/S53.4,,,,
,urn:miriam:icd:S54,Injury of nerves at forearm level,urn:miriam:icd:S50-S59,ICD-10,S54,https://icd.who.int/browse10/2019/en#/S54,,,,
,urn:miriam:icd:S54.0,Injury of ulnar nerve at forearm level,urn:miriam:icd:S54,ICD-10,S54.0,https://icd.who.int/browse10/2019/en#/S54.0,,,,
,urn:miriam:icd:S54.1,Injury of median nerve at forearm level,urn:miriam:icd:S54,ICD-10,S54.1,https://icd.who.int/browse10/2019/en#/S54.1,,,,
,urn:miriam:icd:S54.2,Injury of radial nerve at forearm level,urn:miriam:icd:S54,ICD-10,S54.2,https://icd.who.int/browse10/2019/en#/S54.2,,,,
,urn:miriam:icd:S54.3,Injury of cutaneous sensory nerve at forearm level,urn:miriam:icd:S54,ICD-10,S54.3,https://icd.who.int/browse10/2019/en#/S54.3,,,,
,urn:miriam:icd:S54.7,Injury of multiple nerves at forearm level,urn:miriam:icd:S54,ICD-10,S54.7,https://icd.who.int/browse10/2019/en#/S54.7,,,,
,urn:miriam:icd:S54.8,Injury of other nerves at forearm level,urn:miriam:icd:S54,ICD-10,S54.8,https://icd.who.int/browse10/2019/en#/S54.8,,,,
,urn:miriam:icd:S54.9,Injury of unspecified nerve at forearm level,urn:miriam:icd:S54,ICD-10,S54.9,https://icd.who.int/browse10/2019/en#/S54.9,,,,
,urn:miriam:icd:S55,Injury of blood vessels at forearm level,urn:miriam:icd:S50-S59,ICD-10,S55,https://icd.who.int/browse10/2019/en#/S55,,,,
,urn:miriam:icd:S55.0,Injury of ulnar artery at forearm level,urn:miriam:icd:S55,ICD-10,S55.0,https://icd.who.int/browse10/2019/en#/S55.0,,,,
,urn:miriam:icd:S55.1,Injury of radial artery at forearm level,urn:miriam:icd:S55,ICD-10,S55.1,https://icd.who.int/browse10/2019/en#/S55.1,,,,
,urn:miriam:icd:S55.2,Injury of vein at forearm level,urn:miriam:icd:S55,ICD-10,S55.2,https://icd.who.int/browse10/2019/en#/S55.2,,,,
,urn:miriam:icd:S55.7,Injury of multiple blood vessels at forearm level,urn:miriam:icd:S55,ICD-10,S55.7,https://icd.who.int/browse10/2019/en#/S55.7,,,,
,urn:miriam:icd:S55.8,Injury of other blood vessels at forearm level,urn:miriam:icd:S55,ICD-10,S55.8,https://icd.who.int/browse10/2019/en#/S55.8,,,,
,urn:miriam:icd:S55.9,Injury of unspecified blood vessel at forearm level,urn:miriam:icd:S55,ICD-10,S55.9,https://icd.who.int/browse10/2019/en#/S55.9,,,,
,urn:miriam:icd:S56,Injury of muscle and tendon at forearm level,urn:miriam:icd:S50-S59,ICD-10,S56,https://icd.who.int/browse10/2019/en#/S56,,,,
,urn:miriam:icd:S56.0,Injury of flexor muscle and tendon of thumb at forearm level,urn:miriam:icd:S56,ICD-10,S56.0,https://icd.who.int/browse10/2019/en#/S56.0,,,,
,urn:miriam:icd:S56.1,Injury of long flexor muscle and tendon of other finger(s) at forearm level,urn:miriam:icd:S56,ICD-10,S56.1,https://icd.who.int/browse10/2019/en#/S56.1,,,,
,urn:miriam:icd:S56.2,Injury of other flexor muscle and tendon at forearm level,urn:miriam:icd:S56,ICD-10,S56.2,https://icd.who.int/browse10/2019/en#/S56.2,,,,
,urn:miriam:icd:S56.3,Injury of extensor or abductor muscles and tendons of thumb at forearm level,urn:miriam:icd:S56,ICD-10,S56.3,https://icd.who.int/browse10/2019/en#/S56.3,,,,
,urn:miriam:icd:S56.4,Injury of extensor muscle and tendon of other finger(s) at forearm level,urn:miriam:icd:S56,ICD-10,S56.4,https://icd.who.int/browse10/2019/en#/S56.4,,,,
,urn:miriam:icd:S56.5,Injury of other extensor muscle and tendon at forearm level,urn:miriam:icd:S56,ICD-10,S56.5,https://icd.who.int/browse10/2019/en#/S56.5,,,,
,urn:miriam:icd:S56.7,Injury of multiple muscles and tendons at forearm level,urn:miriam:icd:S56,ICD-10,S56.7,https://icd.who.int/browse10/2019/en#/S56.7,,,,
,urn:miriam:icd:S56.8,Injury of other and unspecified muscles and tendons at forearm level,urn:miriam:icd:S56,ICD-10,S56.8,https://icd.who.int/browse10/2019/en#/S56.8,,,,
