collection,dataset,name,useExternalDefinition.collection,useExternalDefinition.dataset,useExternalDefinition.name,label,description,collection event,format,unit,since version,until version,repeat unit,repeat min,repeat max,example values,keywords,vocabularies,notes
OOM,EUROCAT,survival,,,,,,,,,2.2,,,,,,,,
OOM,EUROCAT,syndrome,,,,,,,,,2.2,,,,,,,,
OOM,EUROCAT,totpreg,,,,,,,,,2.2,,,,,,,,
OOM,EUROCAT,type,,,,,,,,,2.2,,,,,,,,
OOM,EUROCAT,weight,,,,,,,,,2.2,,,,,,,,
OOM,EUROCAT,whendisc,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,end_date_record,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,event_code,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,event_free_text,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,event_record_vocabulary,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,meaning_of_event,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,origin_of_event,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,person_id,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,present_on_admission,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,start_date_record,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,text_linked_to_event_code,,,,,,,,,2.2,,,,,,,,
OOM,EVENTS,visit_occurrence_id,,,,,,,,,2.2,,,,,,,,
OOM,INSTANCE,date_when_data_last_updated,,,,,,,,,2.2,,,,,,,,
OOM,INSTANCE,included_in_instance,,,,,,,,,2.2,,,,,,,,
OOM,INSTANCE,list_of_values,,,,,,,,,2.2,,,,,,,,
OOM,INSTANCE,restriction_condition,,,,,,,,,2.2,,,,,,,,
OOM,INSTANCE,restriction_in_values,,,,,,,,,2.2,,,,,,,,
OOM,INSTANCE,since_when_data_complete,,,,,,,,,2.2,,,,,,,,
OOM,MEDICAL_OBSERVATIONS,person_id,,,,,,,,,2.2,,,,,,,,
OOM,MEDICAL_OBSERVATIONS,visit_occurrence_id,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,date_dispensing,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,date_prescription,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,indication_code,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,indication_code_vocabulary,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,inidication_code,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,meaning_of_drug_record,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,medicinal_product_atc_code,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,medicinal_product_id,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,origin_of_drug_record,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,person_id,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,presc_duration_days,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,presc_quantity_per_day,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,prescriber_speciality,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,prescriber_speciality_vocabulary,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,product_code,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,product_lot_number,,,,,,,,,2.2,,,,,,,,
OOM,MEDICINES,visit_occurrence_id,,,,,,,,,2.2,,,,,,,,
OOM,METADATA,columnname,,,,,,,,,2.2,,,,,,,,
OOM,METADATA,other,,,,,,,,,2.2,,,,,,,,
OOM,METADATA,tablename,,,,,,,,,2.2,,,,,,,,
OOM,METADATA,type_of_metadata,,,,,,,,,2.2,,,,,,,,
OOM,METADATA,value,,,,,,,,,2.2,,,,,,,,
OOM,OBSERVATION_PERIODS,op_end_date,,,,,,,,,2.2,,,,,,,,
OOM,OBSERVATION_PERIODS,op_meaning,,,,,,,,,2.2,,,,,,,,
OOM,OBSERVATION_PERIODS,op_origin,,,,,,,,,2.2,,,,,,,,
OOM,OBSERVATION_PERIODS,op_start_date,,,,,,,,,2.2,,,,,,,,
OOM,OBSERVATION_PERIODS,person_id,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,country_of_birth,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,day_of_birth,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,day_of_death,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,month_of_birth,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,month_of_death,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,person_id,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,quality,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,race,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,sex_at_instance_creation,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,year_of_birth,,,,,,,,,2.2,,,,,,,,
OOM,PERSONS,year_of_death,,,,,,,,,2.2,,,,,,,,
OOM,PERSON_RELATIONSHIPS,meaning_of_relationship,,,,,,,,,2.2,,,,,,,,
OOM,PERSON_RELATIONSHIPS,method_of_linkage,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_ID,survey_meaning,,,,,,,,,2.2,,,,,,,,
OOM,PERSON_RELATIONSHIPS,origin_of_relationship,,,,,,,,,2.2,,,,,,,,
OOM,PERSON_RELATIONSHIPS,person_id,,,,,,,,,2.2,,,,,,,,
OOM,PERSON_RELATIONSHIPS,related_id,,,,,,,,,2.2,,,,,,,,
OOM,PROCEDURES,meaning_of_procedure,,,,,,,,,2.2,,,,,,,,
OOM,PROCEDURES,origin_of_procedure,,,,,,,,,2.2,,,,,,,,
OOM,PROCEDURES,person_id,,,,,,,,,2.2,,,,,,,,
OOM,PROCEDURES,procedure_code,,,,,,,,,2.2,,,,,,,,
OOM,PROCEDURES,procedure_code_vocabulary,,,,,,,,,2.2,,,,,,,,
OOM,PROCEDURES,procedure_date,,,,,,,,,2.2,,,,,,,,
OOM,PROCEDURES,visit_occurrence_id,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,administration_dose_form,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,administration_route,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,concentration_total_content,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,concentration_total_content_unit,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,medicinal_product_atc_code,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,medicinal_product_id,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,medicinal_product_manufacturer,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,medicinal_product_name,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst1_amount_per_form,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst1_amount_unit,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst1_atc_code,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst1_concentration,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst1_concentration_unit,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst2_amount_per_form,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst2_amount_unit,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst2_atc_code,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst2_concentration,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst2_concentration_unit,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst3_amount_per_form,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst3_amount_unit,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst3_atc_code,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst3_concentration,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,person_id,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,subst3_concentration_unit,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,unit_of_presentation_num,,,,,,,,,2.2,,,,,,,,
OOM,PRODUCTS,unit_of_presentation_type,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_ID,person_id,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_ID,survey_date,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_ID,survey_id,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_ID,survey_origin,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,person_id,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,so_date,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,so_meaning,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,so_origin,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,so_source_column,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,so_source_table,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,so_source_value,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,so_unit,,,,,,,,,2.2,,,,,,,,
OOM,SURVEY_OBSERVATIONS,survey_id,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,meaning_of_vx_record,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,medicinal_product_id,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,origin_of_vx_record,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,visit_occurrence_id,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,vx_admin_date,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,vx_atc,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,vx_dose,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,vx_lot_num,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,vx_manufacturer,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,vx_record_date,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,vx_text,,,,,,,,,2.2,,,,,,,,
OOM,VACCINES,vx_type,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,meaning_of_visit,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,origin_of_visit,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,specialty_of_visit,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,specialty_of_visit_vocabulary,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,status_at_discharge,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,status_at_discharge_vocabulary,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,visit_end_date,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,visit_occurrence_id,,,,,,,,,2.2,,,,,,,,
OOM,VISIT_OCCURRENCE,visit_start_date,,,,,,,,,2.2,,,,,,,,
G21,child,idade_48m,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade_84m,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade_120m,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade_156m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAS1_48m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAD2_84m,,,,,,,,,1.0.0,,,,,,,,
ENVIRONAGE,measurements at FU1,HR3FU1,,,,,,,,,,,,,,,,,
G21,child,idade48m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TASF_48m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAD1_48m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TADF_48m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAS1_84m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TASF_84m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAD1_84m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TADF_84m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAS1_120m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TASF_120m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAD1_120m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TADF_120m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAS1_156m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TASF_156m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TAD1_156m,,,,,,,,,1.0.0,,,,,,,,
G21,blood_pressure,TADF_156m,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade48m_days,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade84m_days,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade120m_days,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade156m_days,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade48,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade84,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade120,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade156,,,,,,,,,1.0.0,,,,,,,,
G21,child,idademedicao,,,,,,,,,1.0.0,,,,,,,,
G21,child,idadedias48,,,,,,,,,1,,,,,,,,
G21,child,idadedias84,,,,,,,,,1,,,,,,,,
G21,child,idadedias120,,,,,,,,,1,,,,,,,,
G21,child,idadedias156,,,,,,,,,1,,,,,,,,
G21,child,Idademedicao,,,,,,,,,1,,,,,,,,
G21,child,idade_meses,,,,,,,,,1,,,,,,,,
G21,child,idade84m,,,,,,,,,1,,,,,,,,
G21,child,idade120m,,,,,,,,,1,,,,,,,,
GenR,core,WEIGHT_1,,,,,,,,,1.0.0,,,,,,,,
G21,child,idade156m,,,,,,,,,1,,,,,,,,
ENVIRONAGE,bloodpressure after birth,AgeB_BP,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,SBP1B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,SBP3B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,SBP4B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,SBP5B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,DBP1B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,DBP3B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,DBP4B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,DBP5B,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,Circumf,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,Height,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,Weight,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,Fat,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,DBP1FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,DBP3FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,DBP4FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,DBP5FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,SBP1FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,SBP3FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,SBP4FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,SBP5FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,P3B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,P4B,,,,,,,,,,,,,,,,,
ENVIRONAGE,bloodpressure after birth,P5B,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,HR4FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,HR5FU1,,,,,,,,,,,,,,,,,
ENVIRONAGE,measurements at FU1,Age_FU,,,,,,,,,,,,,,,,,
GenR,core,G2DBP,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGEIUVD,,,,,,,,,1.0.0,,,,,,,,
GenR,core,age_CB29t35m,,,,,,,,,1.0.0,,,,,,,,
GenR,core,age_CB17t23m,,,,,,,,,1.0.0,,,,,,,,
GenR,core,p08_02,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Psum_int_5,,,,,,,,,1.0.0,,,,,,,,
GenR,core,CRP9_clean,,,,,,,,,1.0.0,,,,,,,,
GenR,core,CRPCHILD5,,,,,,,,,1.0.0,,,,,,,,
GenR,core,CRP_birth,,,,,,,,,1.0.0,,,,,,,,
GenR,core,CRP_g1,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Carbohydrates_total_Epct,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Carbohydrates_total_g,,,,,,,,,1.0.0,,,,,,,,
GenR,core,CholesterolChild9_clean,,,,,,,,,1.0.0,,,,,,,,
GenR,core,D0900124,,,,,,,,,1.0.0,,,,,,,,
GenR,core,D1000124,,,,,,,,,1.0.0,,,,,,,,
GenR,core,D1400124,,,,,,,,,1.0.0,,,,,,,,
GenR,core,D1500124,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DBP1_child9,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DBP2_child9,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DBP3_child9,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DBP4_child9,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DEP_M6,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DIAB_GRA,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DIAS1_24months,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1GA,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DIAS2_24months,,,,,,,,,1.0.0,,,,,,,,
GenR,core,DIAS_P,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Dias1_5child,,,,,,,,,1.0.0,,,,,,,,
GenR,core,D1200124,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Dias2_5child,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Dias3_5child,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Dias4_5child,,,,,,,,,1.0.0,,,,,,,,
GenR,core,E0300176,,,,,,,,,1.0.0,,,,,,,,
GenR,core,E0400176,,,,,,,,,1.0.0,,,,,,,,
GenR,core,E0500176,,,,,,,,,1.0.0,,,,,,,,
GenR,core,E0800176,,,,,,,,,1.0.0,,,,,,,,
GenR,core,E0900176,,,,,,,,,1.0.0,,,,,,,,
GenR,core,EDUCM3,,,,,,,,,1.0.0,,,,,,,,
GenR,core,EDUCM5,,,,,,,,,1.0.0,,,,,,,,
GenR,core,EDUCP3,,,,,,,,,1.0.0,,,,,,,,
GenR,core,EDUCP5,,,,,,,,,1.0.0,,,,,,,,
GenR,core,EPDS2cat,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Energy_kcal,,,,,,,,,1.0.0,,,,,,,,
GenR,core,EDUCP,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1DBP,,,,,,,,,1.0.0,,,,,,,,
GenR,core,EDUCM,,,,,,,,,1.0.0,,,,,,,,
GenR,core,A0400118,,,,,,,,,1.0.0,,,,,,,,
GenR,core,A0400387,,,,,,,,,1.0.0,,,,,,,,
GenR,core,A0500101,,,,,,,,,1.0.0,,,,,,,,
GenR,core,A0800201,,,,,,,,,1.0.0,,,,,,,,
GenR,core,A0801001,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE12M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE14M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE24M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE24M_M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE2M_M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE6M_M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE6W_M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,p07_01_02,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGEMND48,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGESTOPB,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE_BF2,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE_GR1065,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGE_M_v2,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AGEgr1064,,,,,,,,,1.0.0,,,,,,,,
GenR,core,ANX_M6,,,,,,,,,1.0.0,,,,,,,,
GenR,core,APGAR5,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AgeChild_CBCL9m,,,,,,,,,1.0.0,,,,,,,,
GenR,core,AgechildGR1081,,,,,,,,,1.0.0,,,,,,,,
GenR,core,B0500175_clean,,,,,,,,,1.0.0,,,,,,,,
GenR,core,B1200175_clean,,,,,,,,,1.0.0,,,,,,,,
GenR,core,B2200775,,,,,,,,,1.0.0,,,,,,,,
GenR,core,B2400775,,,,,,,,,1.0.0,,,,,,,,
GenR,core,BFEVER,,,,,,,,,1.0.0,,,,,,,,
GenR,core,BIC14M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,BIC6M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,BIC6W,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C0100119,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C0200119,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C0200167,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C0300119,,,,,,,,,1.0.0,,,,,,,,
GenR,core,p07_01_03,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C0400119,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C0700165,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C0800165,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0100181_cleaned,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0300178,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0400165,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0400265,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0400365,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0400465,,,,,,,,,1.0.0,,,,,,,,
GenR,core,p07_04,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0400565,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0400665,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0600281_cleaned,,,,,,,,,1.0.0,,,,,,,,
GenR,core,F0700181_cleaned,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FEF25_9y,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1SBP,,,,,,,,,1.0.0,,,,,,,,
GenR,core,H0300225,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C0900165,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C1000119,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C1000165,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C1200119,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C1200132,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C1300119,,,,,,,,,1.0.0,,,,,,,,
GenR,core,HEIGHT_2,,,,,,,,,1.0.0,,,,,,,,
GenR,core,C1500167,,,,,,,,,1.0.0,,,,,,,,
GenR,core,CFPWV_F5child,,,,,,,,,1.0.0,,,,,,,,
GenR,core,CHOLCH5_C,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_45_Meat_red_unprocessed_highfat,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_47_Sausagerolls,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_48_Meat_fastfood,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_50_Sweettoppings,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_51_Potatoes_crisps,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_52_Pizza_savorypie,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_53_Pastadishes,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_54_Honey,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_55_Sugar_syrup,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_56_Nasi_bami_dishes,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FG60_58_Lemonades_sugar,,,,,,,,,1.0.0,,,,,,,,
GenR,core,TWIN,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FOLIUM_VALIDATED,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FUPFASE3_9,,,,,,,,,1.0.0,,,,,,,,
GenR,core,FVC,,,,,,,,,1.0.0,,,,,,,,
GenR,core,PARTBF,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Fat_total_Epct,,,,,,,,,1.0.0,,,,,,,,
GenR,core,Fat_total_g,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G0100132,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G0100232,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G0900132,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1000132,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1100132,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1100232,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1100332,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1100432,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1100532,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G1100632,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G2GA,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G2SBP,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G3DBP,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G3GA,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G3SBP,,,,,,,,,1.0.0,,,,,,,,
GenR,core,G3WEIGHT,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLMAM_C,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLMAM_CLEAN,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLMAV_C,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLMAV_CLEAN,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLMOE_C,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLPAM_C,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLPAM_CLEAN,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLPAV_C,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLPAV_CLEAN,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GBLVAD_C,,,,,,,,,1.0.0,,,,,,,,
GenR,core,H0300325,,,,,,,,,1.0.0,,,,,,,,
GenR,core,H0300328,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GestageSerumG1,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GlucoseChild9_clean,,,,,,,,,1.0.0,,,,,,,,
GenR,core,GlucoseG1,,,,,,,,,1.0.0,,,,,,,,
GenR,core,H0100125,,,,,,,,,1.0.0,,,,,,,,
GenR,core,HIP24M,,,,,,,,,1.0.0,,,,,,,,
GenR,core,H0100128,,,,,,,,,1.0.0,,,,,,,,
GenR,core,SYS_P,,,,,,,,,1.0.0,,,,,,,,
GenR,core,H0200125,,,,,,,,,1.0.0,,,,,,,,
