"id","label","synonyms","description","link","parents"
"ORPHA:477831","Skeletal overgrowth-craniofacial dysmorphism-hyperelastic skin-white matter lesions syndrome","Kosaki overgrowth syndrome","","https://identifiers.org/orphanet:477831","ORPHA:377789"
"ORPHA:521884","RAS guanyl releasing protein 1","calcium- and diacylglycerol-regulated guanine nucleotide exchange factor II|RASGRP|CalDAG-GEFII","","https://identifiers.org/orphanet:521884","ORPHA:410298"
"ORPHA:519311","Rare disorder of the posterior segment of the eye","","","https://identifiers.org/orphanet:519311","ORPHA:520814,ORPHA:377794"
"ORPHA:519313","Rare macular disorder","","","https://identifiers.org/orphanet:519313","ORPHA:377794,ORPHA:519315"
"ORPHA:519315","Rare retinal disorder","","","https://identifiers.org/orphanet:519315","ORPHA:377794,ORPHA:519311"
"ORPHA:54370","Primary membranoproliferative glomerulonephritis","Mesangiocapillary glomerulonephritis|MPGN","Membranoproliferative glomerulonephritis (MPGN) is a chronic progressive kidney disorder characterized by glomerular capillary wall structural changes and mesangial cell proliferation leading to nephrotic syndrome, hypocomplementemia, hypertension, proteinuria and end-stage kidney disease. MPGN can be due to either idiopathic (type 1, 2 and 3 MPGN","https://identifiers.org/orphanet:54370",""
"ORPHA:48918","Focal myositis","Inflammatory pseudotumor of skeletal muscle|Focal nodular myositis","Focal myositis is a rare inflammatory myopathy characterized by a localized swelling of skeletal muscle that is usually located in the lower extremities.","https://identifiers.org/orphanet:48918","ORPHA:377788"
"ORPHA:521406","Dystonia-parkinsonism-hypermanganesemia syndrome","","","https://identifiers.org/orphanet:521406","ORPHA:377788"
"ORPHA:495274","Charcot-Marie-Tooth disease type 2T","CMT2T|AR-CMT2T|Autosomal recessive axonal Charcot-Marie-Tooth disease type 2T","","https://identifiers.org/orphanet:495274","ORPHA:377788"
"ORPHA:498301","ring finger and WD repeat domain 3","RNF201|FANCW|FLJ10520","","https://identifiers.org/orphanet:498301","ORPHA:410298"
"ORPHA:519329","Rare disorder involving multiple structures of the eye","","","https://identifiers.org/orphanet:519329","ORPHA:520814,ORPHA:377794"
"ORPHA:471288","ubiquitin fold modifier 1","bA131P10.1","","https://identifiers.org/orphanet:471288","ORPHA:410298"
"ORPHA:519321","Syndromic chorioretinal dystrophy","","","https://identifiers.org/orphanet:519321","ORPHA:377794,ORPHA:519309,ORPHA:522584"
"ORPHA:519323","Syndromic macular dystrophy","","","https://identifiers.org/orphanet:519323","ORPHA:377794,ORPHA:519325"
"ORPHA:519325","Syndromic inherited retinal disorder","Syndromic retinal dystrophy","","https://identifiers.org/orphanet:519325","ORPHA:377794,ORPHA:71862"
"ORPHA:519327","Syndromic vitreoretinopathy","","","https://identifiers.org/orphanet:519327","ORPHA:98668,ORPHA:377794"
"ORPHA:53296","Familial cutaneous collagenoma","","Familial cutaneous collagenoma is a connective tissue nevus characterized by multiple, flesh-colored asymptomatic nodules distributed symmetrically on the trunk and upper arms (mainly on the upper two-thirds of the back), manifesting around adolescence. The skin biopsy reveals an accumulation of collagen fibers with reduction in the number of elastic fibers. Cardiac anomalies may be observed. Familial cutaneous collagenoma follows an autosomal dominant mode of transmission.","https://identifiers.org/orphanet:53296","ORPHA:377788"
"ORPHA:471032","sodium voltage-gated channel alpha subunit 3","Nav1.3","","https://identifiers.org/orphanet:471032","ORPHA:410298"
"ORPHA:477811","Rare hypercholesterolemia","","","https://identifiers.org/orphanet:477811","ORPHA:377794,ORPHA:181422"
"ORPHA:498796","centrosomal protein 55","CT111|cancer/testis antigen 111|FLJ10540","","https://identifiers.org/orphanet:498796","ORPHA:410298"
"ORPHA:498311","tudor domain containing 9","DKFZp434N0820|FLJ36164|NET54","","https://identifiers.org/orphanet:498311","ORPHA:410298"
"ORPHA:477814","Progressive microcephaly-seizures-cortical blindness-developmental delay syndrome","","Progressive microcephaly-seizures-cortical blindness-developmental delay syndrome is a rare, genetic, neuro-ophthalmological syndrome characterized by post-natal, progressive microcephaly and early-onset seizures, associated with delayed global development, bilateral cortical visual impairment and moderate to severe intellectual disability. Additional manifestations include short stature, generalized hypotonia and pulmonary complications, such as recurrent respiratory infections and bronchiectasis. Auditory and metabolic screenings are normal.","https://identifiers.org/orphanet:477814","ORPHA:377789"
"ORPHA:477817","PMP22-RAI1 contiguous gene duplication syndrome","Yuan-Harel-Lupski syndrome|Trisomy 17p11.2-p12|Trisomy 17p11.2p12|17p11.2p12 microduplication syndrome|Dup(17)(p11.2p12)","","https://identifiers.org/orphanet:477817","ORPHA:377789"
"ORPHA:510728","linker for activation of T cells","linker for activation of T cells, transmembrane adaptor|LAT1","","https://identifiers.org/orphanet:510728","ORPHA:410298"
"ORPHA:471036","SCY1 like pseudokinase 1","telomerase regulation-associated protein|teratoma-associated tyrosine kinase|TRAP|NKTL|MGC78454|GKLP|HT019|P105|TAPK|telomerase transcriptional elements-interacting factor|TEIF","","https://identifiers.org/orphanet:471036","ORPHA:410298"
"ORPHA:510723","OTU domain containing 6B","DUBA5|CGI-77","","https://identifiers.org/orphanet:510723","ORPHA:410298"
"ORPHA:477808","Other genetic dermis disorder","","","https://identifiers.org/orphanet:477808","ORPHA:183472,ORPHA:377794"
"ORPHA:51083","Familial short QT syndrome","SQTS","Familial short QT syndrome is a newly described cardiologic entity that associates a short QT interval (QT and QTc 300 ms) on the surface electrocardiogram (ECG) with a high risk of syncope or sudden death due to malignant ventricular arrhythmia.","https://identifiers.org/orphanet:51083","ORPHA:377788"
"ORPHA:484159","Fc fragment of IgG receptor IIc (gene/pseudogene)","hFcRII-C|Fc gamma receptor IIc|CD32C","","https://identifiers.org/orphanet:484159","ORPHA:410298"
"ORPHA:51084","Torsade-de-pointes syndrome with short coupling interval","","Torsade-de-pointes (TdP) syndrome with short coupling interval is a very rare variant of Torsade de pointes, a polymorphic ventricular tachycardia, which is characterized by a short coupling interval of the first TdP beat on electrocardiogram in the absence of any structural heart disease. It manifests in early adulthood with syncope, often results in ventricular fibrillation and shows a high risk of sudden cardiac death.","https://identifiers.org/orphanet:51084","ORPHA:377788"
"ORPHA:54595","Craniopharyngioma","","Craniopharyngiomas are benign slow growing tumours that are located within the sellar and parasellar regions of the central nervous system.","https://identifiers.org/orphanet:54595","ORPHA:377788"
"ORPHA:508410","Familial intestinal malrotation","","","https://identifiers.org/orphanet:508410","ORPHA:377791"
"ORPHA:471264","thyroid hormone receptor interactor 4","HsT17391|ASC-1|ZC2HC5|Activating Signal Cointegrator-1|zinc finger, C2HC5-type","","https://identifiers.org/orphanet:471264","ORPHA:410298"
"ORPHA:477805","Genetic cardiac malformation","","","https://identifiers.org/orphanet:477805","ORPHA:377794,ORPHA:98054"
"ORPHA:471260","trio Rho guanine nucleotide exchange factor","ARHGEF23","","https://identifiers.org/orphanet:471260","ORPHA:410298"
"ORPHA:495297","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma","protein phosphatase 1, regulatory subunit 170|14-3-3 gamma|PPP1R170","","https://identifiers.org/orphanet:495297","ORPHA:410298"
"ORPHA:519306","Isolated progressive inherited retinal disorder","","","https://identifiers.org/orphanet:519306","ORPHA:520817,ORPHA:377794"
"ORPHA:519309","Rare choroidal disorder","","","https://identifiers.org/orphanet:519309","ORPHA:377794,ORPHA:519311"
"ORPHA:485012","kelch like ECH associated protein 1","MGC10630|MGC1114|KIAA0132|MGC20887|INrf2|KLHL19|MGC9454|MGC4407|kelch-like family member 19","","https://identifiers.org/orphanet:485012","ORPHA:410298"
"ORPHA:484167","TNF receptor superfamily member 10b","CD262|TRAIL-R2|KILLER|TRICK2A|TRAILR2|DR5|TRICKB","","https://identifiers.org/orphanet:484167","ORPHA:410298"
"ORPHA:519300","Isolated chorioretinal dystrophy","","","https://identifiers.org/orphanet:519300","ORPHA:377794,ORPHA:519309,ORPHA:522584"
"ORPHA:519302","Isolated macular dystrophy","","","https://identifiers.org/orphanet:519302","ORPHA:519306,ORPHA:377794"
"ORPHA:519304","Isolated vitreoretinopathy","","","https://identifiers.org/orphanet:519304","ORPHA:98668,ORPHA:377794"
"ORPHA:52183","Premature chromosome condensation with microcephaly and intellectual disability","","","https://identifiers.org/orphanet:52183",""
"ORPHA:53271","Muenke syndrome","","Muenke syndrome is a syndromic craniosynostosis with significant phenotypic variability, usually characterized by coronal synostosis, midfacial retrusion, strabismus, hearing loss and developmental delay.","https://identifiers.org/orphanet:53271","ORPHA:377789"
"ORPHA:476789","cysteine rich transmembrane BMP regulator 1","","","https://identifiers.org/orphanet:476789","ORPHA:410298"
"ORPHA:499821","ATP binding cassette subfamily A member 7","ABCX","","https://identifiers.org/orphanet:499821","ORPHA:410298"
"ORPHA:530792","RELA fusion-positive ependymoma","Supratentorial C11ORF95-RELA fused ependymoma","","https://identifiers.org/orphanet:530792","ORPHA:377788"
"ORPHA:496790","Optic atrophy-peripheral neuropathy-developmental delay syndrome","Harel-Yoon syndrome","","https://identifiers.org/orphanet:496790","ORPHA:377788"
"ORPHA:505596","nucleus accumbens associated 1","BEN domain containing 8|BTBD30|NAC-1|NAC1|BEND8","","https://identifiers.org/orphanet:505596","ORPHA:410298"
"ORPHA:530313","PIK3CA-related overgrowth syndrome","PROS","","https://identifiers.org/orphanet:530313","ORPHA:377794,ORPHA:93460"
"ORPHA:510706","selenoprotein I","KIAA1724|SELI|SEPI","","https://identifiers.org/orphanet:510706","ORPHA:410298"
"ORPHA:479811","SH3 and PX domains 2A","FISH|KIAA0418|five SH3 domains","","https://identifiers.org/orphanet:479811","ORPHA:410298"
"ORPHA:50809","Talo-patello-scaphoid osteolysis","Singh-Williams-McAlister syndrome","Talo-patello-scaphoid osteolysis is an extremely rare form of primary osteolysis (see this term), described in two sisters to date, characterized by bilateral osteolysis of the tali, scaphoids, and patellae (accompanied by periarticular swelling and pain) and short fourth metacarpals (brachydactyly type E","https://identifiers.org/orphanet:50809",""
"ORPHA:485421","MFF-related encephalopathy due to mitochondrial and peroxisomal fission defect","Leigh-like basal ganglia disease-optic atrophy-peripheral neuropathy syndrome|Leigh-like encephalopathy-optic atrophy-peripheral neuropathy syndrome","","https://identifiers.org/orphanet:485421","ORPHA:377795"
"ORPHA:49804","Lichen amyloidosis","Amyloid lichen|Lichen amyloidosus","Lichen amyloidosis is a rare chronic form of cutaneous amyloidosis (see this term), a skin disease characterized by the accumulation of amyloid deposits in the dermis, clinically characterized by the development of pruritic, often pigmented, hyperkeratotic papules on trunk and extremities, especially on the shins, and histologically by the deposition of amyloid or amyloid-like proteins in the papillary dermis.","https://identifiers.org/orphanet:49804","ORPHA:377788"
"ORPHA:529328","GDNF inducible zinc finger protein 1","dJ322G13.2|ZBTB23","","https://identifiers.org/orphanet:529328","ORPHA:410298"
"ORPHA:485426","Isolated congenital hepatic fibrosis","Isolated CHF","","https://identifiers.org/orphanet:485426","ORPHA:377788"
"ORPHA:484336","multiple inositol-polyphosphate phosphatase 1","MIPP","","https://identifiers.org/orphanet:484336","ORPHA:410298"
"ORPHA:50810","Microlissencephaly-micromelia syndrome","Basel-Vanagaite-Sirota syndrome","Microlissencephaly-micromelia syndrome is a syndrome of abnormal cortical development, characterized by severe prenatal polyhydramnios, postnatal microcephaly, lissencephaly, upper limb micromelia, dysmorphic facies (coarse face, hypertrichosis, and short nose with long philtrum), intractable seizures, and early death. Hypoparathyroidism was noted in one case.","https://identifiers.org/orphanet:50810","ORPHA:377789"
"ORPHA:529799","Acute bilirubin encephalopathy","ABE|Acute kernicterus","","https://identifiers.org/orphanet:529799","ORPHA:377792"
"ORPHA:495237","STE20 related adaptor alpha","Stlk|NY-BR-96|LYK5|STE20-like pseudokinase|STRAD","","https://identifiers.org/orphanet:495237","ORPHA:410298"
"ORPHA:50811","Lipodystrophy-intellectual disability-deafness syndrome","Rajab-Spranger syndrome","Lipodystrophy-intellectual disability-deafness syndrome is an extremely rare form of genetic lipodystrophy (see this term), reported in 3 patients from one family to date, characterized by generalized congenital lipodystrophy, low birth weight, progressive sensorineural deafness occurring in childhood, intellectual deficit, progressive osteopenia, delayed skeletal maturation, skeletal abnormalities described as slender, undermineralized tubular bones, and dense metaphyseal striations in the distal femur, ulna and radius of older patients. Autosomal recessive inheritance has been suggested.","https://identifiers.org/orphanet:50811","ORPHA:377788"
"ORPHA:530303","Progressive dementia with neuroserpin inclusion bodies","Late-onset familial encephalopathy with neuroserpin inclusion bodies","","https://identifiers.org/orphanet:530303","ORPHA:377796"
"ORPHA:50812","Zellweger-like syndrome without peroxisomal anomalies","Ahn-Lerman-Sagie syndrome","Zellweger-like syndrome without peroxisomal anomalies is an extremely rare mitochondrial disorder characterized by facial dysmorphism similar to that seen in Zellweger syndrome (see this term), such as frontal bossing, high forehead, upslanting palpebral fissures, hypoplastic supraorbital ridges, and epicanthal folds, and in addition, pale skin, profound hypotonia, developmental delay, and minor metabolic anomalies. No peroxysomal defects, however, have been reported. Transmission is thought to be autosomal recessive.","https://identifiers.org/orphanet:50812","ORPHA:377788"
"ORPHA:50814","Craniolenticulosutural dysplasia","Boyadjiev-Jabs syndrome","Craniolenticulosutural dysplasia (CLSD), also known as Boyadjiev-Jabs syndrome, is characterized by the specific association of large and late-closing fontanels, hypertelorism, early-onset cataract and mild generalized skeletal dysplasia.","https://identifiers.org/orphanet:50814","ORPHA:377789"
"ORPHA:50815","Branchiogenic deafness syndrome","Mégarbané-Loiselet syndrome","Branchiogenic deafness syndrome is a multiple congenital anomalies syndrome, described in one family to date, characterized by branchial cysts or fistulae","https://identifiers.org/orphanet:50815",""
"ORPHA:50816","Spondylometaphyseal dysplasia with combined immunodeficiency","","","https://identifiers.org/orphanet:50816",""
"ORPHA:50817","Duane anomaly-myopathy-scoliosis syndrome","Verloes-Deprez syndrome","Duane anomaly-myopathy-scoliosis syndrome is characterised by the association of bilateral Duane anomaly type 3, severe scoliosis of early onset, congenital myopathy with hypotonia without muscular weakness, delayed motor development, and short stature. It has been described in one pair of sibs. The Duane type 3 anomaly consists of eye abduction and adduction palsy, globe retraction and narrowing of the palpebral fissure. Muscular biopsy shows aspecific myopathy. Intellectual development is normal. The syndrome is most likely inherited in an autosomal recessive manner. It differs from the Crisfield-Dretakis-Sharpe syndrome, in which short stature and muscular features are absent. Surgery of the scoliosis is necessary. Functional prognosis depends on the severity of the visual handicap.","https://identifiers.org/orphanet:50817","ORPHA:377788"
"ORPHA:510714","trafficking kinesin protein 1","milton homolog 1 (Drosophila)|O-linked N-acetylglucosamine transferase interacting protein 106|OIP106|KIAA1042|OGT(O Glc NAc transferase) interacting protein 106 KDa|MILT1","","https://identifiers.org/orphanet:510714","ORPHA:410298"
"ORPHA:47612","Felty syndrome","Splenomegaly-neutropenia-rheumatoid arthritis syndrome","Felty syndrome (FS), also known as ''super rheumatoid'' disease, is a severe form of rheumatoid arthritis (RA), characterized by a triad of RA, splenomegaly and neutropenia, resulting in susceptibility to bacterial infections.","https://identifiers.org/orphanet:47612","ORPHA:377788"
"ORPHA:508638","alkaline ceramidase 3","APHC|FLJ11238|alkaline phytoceramidase","","https://identifiers.org/orphanet:508638","ORPHA:410298"
"ORPHA:484588","teneurin transmembrane protein 1","TEN-M1","","https://identifiers.org/orphanet:484588","ORPHA:410298"
"ORPHA:471076","solute carrier family 25 member 32","MFTC","","https://identifiers.org/orphanet:471076","ORPHA:410298"
"ORPHA:471078","solute carrier family 27 member 5","VLCSH2|ACSB|ACSVL6|fatty-acid-Coenzyme A ligase, very long-chain 3|FACVL3|VLACSR|FATP5|FLJ22987|VLCS-H2","","https://identifiers.org/orphanet:471078","ORPHA:410298"
"ORPHA:477857","Autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete RORgamma receptor deficiency","Autosomal recessive MSMD due to complete RORgamma receptor defiency|Autosomal recessive primary immunodeficiency due to RORC mutation","","https://identifiers.org/orphanet:477857","ORPHA:377788"
"ORPHA:471072","solute carrier family 1 member 2","EAAT2|GLT-1","","https://identifiers.org/orphanet:471072","ORPHA:410298"
"ORPHA:474347","Rare congenital anomaly of ventricular septum","Congenital anomaly of interventricular communication|Congenital ventricular septal anomaly","","https://identifiers.org/orphanet:474347","ORPHA:88991,ORPHA:377794"
"ORPHA:484597","solute carrier family 6 member 9","GLYT1","","https://identifiers.org/orphanet:484597","ORPHA:410298"
"ORPHA:49827","Thiamine-responsive megaloblastic anemia syndrome","Thiamine-responsive megaloblastic anemia with diabetes mellitus and sensorineural deafness|Rogers syndrome|TRMA","Thiamine-responsive megaloblastic anemia (TRMA) is characterized by a triad of megaloblastic anemia, non-type I diabetes mellitus, and sensorineural deafness.","https://identifiers.org/orphanet:49827","ORPHA:377788"
"ORPHA:484112","ubiquitin specific peptidase 18","Ubl carboxyl-terminal hydrolase 18","","https://identifiers.org/orphanet:484112","ORPHA:410298"
"ORPHA:517552","cytoplasmic FMR1 interacting protein 2","p53 inducible protein|PIR121","","https://identifiers.org/orphanet:517552","ORPHA:410298"
"ORPHA:48736","Embryonal carcinoma of the central nervous system","Embryonal carcinoma of the CNS","","https://identifiers.org/orphanet:48736","ORPHA:377796"
"ORPHA:471070","solute carrier family 18 member A3","VACHT","","https://identifiers.org/orphanet:471070","ORPHA:410298"
"ORPHA:507998","NK6 homeobox 2","NKX6.1|GTX|NKX6B","","https://identifiers.org/orphanet:507998","ORPHA:410298"
"ORPHA:521825","kinetochore localized astrin (SPAG5) binding protein","TRAF4 associated factor 1|small kinetochore-associated protein|kinetochore-localized astrin-binding protein|SKAP|TRAF4AF1|kinastrin|FLJ14502","","https://identifiers.org/orphanet:521825","ORPHA:410298"
"ORPHA:494163","kyphoscoliosis peptidase","FLJ33207","","https://identifiers.org/orphanet:494163","ORPHA:410298"
"ORPHA:505586","leucine rich repeat kinase 1","FLJ23119|Roco1|RIPK6|KIAA1790","","https://identifiers.org/orphanet:505586","ORPHA:410298"
"ORPHA:471062","SIN3 transcription regulator family member A","KIAA0700|DKFZP434K2235","","https://identifiers.org/orphanet:471062","ORPHA:410298"
"ORPHA:498760","calcium/calmodulin dependent protein kinase II alpha","CaM-kinase II alpha chain|KIAA0968|calcium/calmodulin-dependent protein kinase II alpha-B subunit|CaMKIINalpha|calcium/calmodulin-dependent protein kinase type II alpha chain|CaMK-II alpha subunit|CaM kinase II alpha subunit","","https://identifiers.org/orphanet:498760","ORPHA:410298"
"ORPHA:518652","cilia and flagella associated protein 69","hypothetical protein FLJ21062|flagellar protein 69 homolog (Chlamydomonas)|FLJ21062|FAP69","","https://identifiers.org/orphanet:518652","ORPHA:410298"
"ORPHA:484368","platelet derived growth factor receptor like","PRLTS","","https://identifiers.org/orphanet:484368","ORPHA:410298"
"ORPHA:562","McCune-Albright syndrome","Gonadotropin-independent female-limited sexual precocity","McCune-Albright syndrome (MAS) is classically defined by the clinical triad of fibrous dysplasia of bone (FD), café-au-lait skin spots, and precocious puberty (PP).","https://identifiers.org/orphanet:562","ORPHA:377788"
"ORPHA:561","Marshall-Smith syndrome","Accelerated skeletal maturation-facial dysmorphism-failure to thrive syndrome","Marshall-Smith syndrome is a rare genetic disease characterized by tall stature and advanced bone age at birth.","https://identifiers.org/orphanet:561","ORPHA:377789"
"ORPHA:496751","EVEN-plus syndrome","Epiphysial-vertebral-ear dysplasia-nose-plus associated findings syndrome","","https://identifiers.org/orphanet:496751","ORPHA:377789"
"ORPHA:564","Meckel syndrome","Meckel-Gruber syndrome","Meckel syndrome (MKS) is a rare, lethal, genetic, multiple congenital anomaly disorder characterized by the triad of brain malformation (mainly occipital encephalocele), large polycystic kidneys, and polydactyly, as well as associated abnormalities that may include cleft lip/palate, cardiac and genital anomalies, central nervous system (CNS) malformations, liver fibrosis, and bone dysplasia.","https://identifiers.org/orphanet:564","ORPHA:377789"
"ORPHA:470362","gamma-aminobutyric acid type B receptor subunit 2","HG20|GPRC3B|GABABR2","","https://identifiers.org/orphanet:470362","ORPHA:410298"
"ORPHA:563","Peripartum cardiomyopathy","Postpartum cardiomyopathy","Peripartum cardiomyopathy (PPCM) is an idiopathic, potentially fatal form of dilated cardiomyopathy that develops during the final month of pregnancy or within five months after delivery.","https://identifiers.org/orphanet:563","ORPHA:377788"
"ORPHA:508029","upstream binding transcription factor","UBF1|UBF|UBF2|NOR-90","","https://identifiers.org/orphanet:508029","ORPHA:410298"
"ORPHA:560","Marshall syndrome","","Marshall syndrome is a malformation syndrome that is characterized by facial dysmorphism, severe hypoplasia of the nasal bones and frontal sinuses, ocular involvement, early-onset hearing loss, skeletal and anhidrotic ectodermal anomalies and short stature with spondyloepiphyseal dysplasia and early-onset osteoarthritis.","https://identifiers.org/orphanet:560","ORPHA:377789"
"ORPHA:522570","Rare genetic disorder of the posterior segment of the eye","","","https://identifiers.org/orphanet:522570","ORPHA:522504,ORPHA:377794"
"ORPHA:522572","Rare genetic retinal disorder","","","https://identifiers.org/orphanet:522572","ORPHA:377794,ORPHA:522570"
"ORPHA:471214","transferrin receptor","TFR1|p90|CD71","","https://identifiers.org/orphanet:471214","ORPHA:410298"
"ORPHA:470366","gamma-aminobutyric acid type A receptor beta2 subunit","GABA(A) receptor, beta 2","","https://identifiers.org/orphanet:470366","ORPHA:410298"
"ORPHA:496756","Early-onset progressive encephalopathy-spastic ataxia-distal spinal muscular atrophy syndrome","","","https://identifiers.org/orphanet:496756","ORPHA:377788"
"ORPHA:519398","Isolated foveal hypoplasia","","","https://identifiers.org/orphanet:519398","ORPHA:377791"
"ORPHA:522578","Rare genetic disorder involving multiple structures of the eye","","","https://identifiers.org/orphanet:522578","ORPHA:522504,ORPHA:377794"
"ORPHA:500545","Severe neurodevelopmental disorder with feeding difficulties-stereotypic hand movement-bilateral cataract","","","https://identifiers.org/orphanet:500545","ORPHA:377788"
"ORPHA:522574","Rare genetic macular disorder","","","https://identifiers.org/orphanet:522574","ORPHA:522572,ORPHA:377794"
"ORPHA:522576","Rare genetic retinal vasculopathy","","","https://identifiers.org/orphanet:522576","ORPHA:522572,ORPHA:377794"
"ORPHA:519390","Isolated blepharochalasis","","","https://identifiers.org/orphanet:519390","ORPHA:377788"
"ORPHA:559","Marinesco-Sjögren syndrome","","Marinesco-Sjögren syndrome (MSS) belongs to the group of autosomal recessive cerebellar ataxias. Cardinal features of MSS are cerebellar ataxia, congenital cataract, and delayed psychomotor development.","https://identifiers.org/orphanet:559","ORPHA:377788"
"ORPHA:558","Marfan syndrome","MFS","Marfan syndrome is a systemic disease of connective tissue characterized by a variable combination of cardiovascular, musculo-skeletal, ophthalmic and pulmonary manifestations.","https://identifiers.org/orphanet:558","ORPHA:377788"
"ORPHA:519392","Isolated iridoschisis","","","https://identifiers.org/orphanet:519392","ORPHA:377788"
"ORPHA:486955","Rare pediatric rheumatologic disease","","","https://identifiers.org/orphanet:486955","ORPHA:280342,ORPHA:377794"
"ORPHA:519396","Isolated microspherophakia","","","https://identifiers.org/orphanet:519396","ORPHA:377791"
"ORPHA:557","Isolated anorectal malformation","","Anorectal malformations (ARM) comprise a wide spectrum of malformations involving the distal anus and rectum as well as the urinary and genital tracts, which can affect boys and girls.","https://identifiers.org/orphanet:557","ORPHA:377791"
"ORPHA:500548","Osteosclerotic metaphyseal dysplasia","","","https://identifiers.org/orphanet:500548","ORPHA:377789"
"ORPHA:556","Malakoplakia","","Malakoplakia is a chronic multisystem granulomatous inflammatory disease characterized by the presence of single or multiple soft plaques on various organs of the body.","https://identifiers.org/orphanet:556","ORPHA:377788"
"ORPHA:551","MERRF","Fukuhara syndrome|Myoclonus epilepsy associated with ragged-red fibres","MERRF (Myoclonic Epilepsy with Ragged Red Fibers) syndrome is a mitochondrial encephalomyopathy characterized by myoclonic seizures.","https://identifiers.org/orphanet:551","ORPHA:377788"
"ORPHA:550","MELAS","Mitochondrial encephalomyopathy, lactic acidosis and stroke-like episodes|Mitochondrial myopathy, encephalopathy, lactic acidosis and stroke-like episodes","MELAS (Mitochondrial myopathy, encephalopathy, lactic acidosis, and stroke) syndrome is a rare progressive multisystemic disorder characterized by encephalomyopathy, lactic acidosis, and stroke-like episodes. Other features include endocrinopathy, heart disease, diabetes, hearing loss, and neurological and psychiatric manifestations.","https://identifiers.org/orphanet:550","ORPHA:377788"
"ORPHA:506098","Neuroendocrine carcinoma of pancreas","Poorly-differentiated pancreatic NEN|Poorly-differentiated neuroendocrine neoplasm of pancreas|Poorly-differentiated NEN of pancreas|Pancreatic NEC|Poorly-differentiated pancreatic neuroendocrine neoplasm|Pancreatic neuroendocrine carcinoma","","https://identifiers.org/orphanet:506098","ORPHA:377788"
"ORPHA:553","Cushing syndrome","Hypercortisolism|Hyperadrenocorticism|Cushing's syndrome","Cushing's syndrome (CS) encompasses a group of hormonal disorders caused by prolonged and high exposure levels to glucocorticoids that can be of either endogenous (adrenal cortex production) or exogenous (iatrogenic) origin.","https://identifiers.org/orphanet:553","ORPHA:377794,ORPHA:101954"
"ORPHA:552","MODY","Maturity-onset diabetes of the young","MODY (maturity-onset diabetes of the young) is a rare, familial, clinically and genetically heterogeneous form of diabetes characterized by young age of onset (generally 10-45 years of age) with maintenance of endogenous insulin production, lack of pancreatic beta-cell autoimmunity, absence of obesity and insulin resistance and extra-pancreatic manifestations in some subtypes.","https://identifiers.org/orphanet:552","ORPHA:377788"
"ORPHA:487809","Pediatric collagenous gastritis","Childhood-onset collagenous gastritis","","https://identifiers.org/orphanet:487809","ORPHA:377788"
"ORPHA:53689","Congenital chloride diarrhea","","","https://identifiers.org/orphanet:53689","ORPHA:377788"
"ORPHA:496768","VAC14 component of PIKFYVE complex","FLJ10305|ArPIKfyve","","https://identifiers.org/orphanet:496768","ORPHA:410298"
"ORPHA:506090","Serotonin-producing neuroendocrine tumor of pancreas","Serotonin-producing pancreatic neuroendocrine tumor|Serotonin-producing pancreatic NET|Serotonin-producing PNET","","https://identifiers.org/orphanet:506090","ORPHA:377788"
"ORPHA:522560","Genetic corneal dystrophy","","","https://identifiers.org/orphanet:522560","ORPHA:522558,ORPHA:377794"
"ORPHA:494344","RERE-related neurodevelopmental syndrome","","","https://identifiers.org/orphanet:494344","ORPHA:377789"
"ORPHA:48","Congenital bilateral absence of vas deferens","Congenital bilateral aplasia of vas deferens|Congenital bilateral agenesis of vas deferens","Congenital bilateral absence of the vas deferens (CBAVD) is a condition leading to male infertility.","https://identifiers.org/orphanet:48","ORPHA:377791"
"ORPHA:49","Penile agenesis","Penis agenesis|Aphallia","Penile agenesis is a rare urogenital tract malformation characterized by complete congenital absence of the phallus. It is usually accompanied by a well-developed scrotum and presence of a skin tag at the anal verge (with or without a urethral meatal opening within it). Often, other genitourinary (e.g. cryptorchidism, renal agenesis and dysplasia, urinary reflux, prostate agenesis) as well as non-genitourinary abnormalities (including skeletal and neural disorders, anal stenosis, imperforate anus, cardiac defects) are associated.","https://identifiers.org/orphanet:49","ORPHA:377791"
"ORPHA:498700","Limbic encephalitis with neurexin-3 antibodies","","","https://identifiers.org/orphanet:498700","ORPHA:377788"
"ORPHA:494348","Early-onset familial noncirrhotic portal hypertension","","","https://identifiers.org/orphanet:494348","ORPHA:377788"
"ORPHA:522566","Rare genetic inflammatory/autoimmune corneal disorder","","","https://identifiers.org/orphanet:522566","ORPHA:522558,ORPHA:377794"
"ORPHA:521236","Primary orthostatic disorder","","","https://identifiers.org/orphanet:521236","ORPHA:98006,ORPHA:377794"
"ORPHA:485631","Congenital bile acid synthesis defect","BASD","","https://identifiers.org/orphanet:485631","ORPHA:163631,ORPHA:377794"
"ORPHA:522568","Rare genetic disorder of the pupil","","","https://identifiers.org/orphanet:522568","ORPHA:522538,ORPHA:377794"
"ORPHA:522562","Genetic superficial corneal dystrophy","","","https://identifiers.org/orphanet:522562","ORPHA:377794,ORPHA:522560"
"ORPHA:521232","Genetic primary orthostatic disorder","","","https://identifiers.org/orphanet:521232","ORPHA:71859,ORPHA:377794"
