name,label,codesystem,code,ontologyTermURI,isDuplicate
Rare genetic capillary malformation,Rare genetic capillary malformation,Orphanet,ORDO_459526,http://www.orpha.net/ORDO/Orphanet_459526,0
Rare genetic cardiac disease,Rare genetic cardiac disease,Orphanet,ORDO_98054,http://www.orpha.net/ORDO/Orphanet_98054,0
Rare genetic cause of hypertension,Rare genetic cause of hypertension,Orphanet,ORDO_156629,http://www.orpha.net/ORDO/Orphanet_156629,0
Rare genetic choroidal disorder,Rare genetic choroidal disorder,Orphanet,ORDO_522584,http://www.orpha.net/ORDO/Orphanet_522584,0
Rare genetic coagulation disorder,Rare genetic coagulation disorder,Orphanet,ORDO_183654,http://www.orpha.net/ORDO/Orphanet_183654,0
Rare genetic conjunctivitis,Rare genetic conjunctivitis,Orphanet,ORDO_522544,http://www.orpha.net/ORDO/Orphanet_522544,0
Rare genetic corneal disorder,Rare genetic corneal disorder,Orphanet,ORDO_522556,http://www.orpha.net/ORDO/Orphanet_522556,0
Rare genetic deafness,Rare genetic deafness,Orphanet,ORDO_96210,http://www.orpha.net/ORDO/Orphanet_96210,0
Rare genetic developmental defect during embryogenesis,Rare genetic developmental defect during embryogenesis,Orphanet,ORDO_183530,http://www.orpha.net/ORDO/Orphanet_183530,0
Rare genetic diabetes mellitus,Rare genetic diabetes mellitus,Orphanet,ORDO_183625,http://www.orpha.net/ORDO/Orphanet_183625,0
Rare genetic disease,Rare genetic disease,Orphanet,ORDO_98053,http://www.orpha.net/ORDO/Orphanet_98053,0
Rare genetic disease with myoclonus as a major feature,Rare genetic disease with myoclonus as a major feature,Orphanet,ORDO_307067,http://www.orpha.net/ORDO/Orphanet_307067,0
Rare genetic disorder involving multiple structures of the eye,Rare genetic disorder involving multiple structures of the eye,Orphanet,ORDO_522578,http://www.orpha.net/ORDO/Orphanet_522578,0
Rare genetic disorder of the anterior segment of the eye,Rare genetic disorder of the anterior segment of the eye,Orphanet,ORDO_522538,http://www.orpha.net/ORDO/Orphanet_522538,0
Rare genetic disorder of the lacrimal apparatus,Rare genetic disorder of the lacrimal apparatus,Orphanet,ORDO_522532,http://www.orpha.net/ORDO/Orphanet_522532,0
Rare genetic disorder of the ocular adnexa,Rare genetic disorder of the ocular adnexa,Orphanet,ORDO_522524,http://www.orpha.net/ORDO/Orphanet_522524,0
Rare genetic disorder of the posterior segment of the eye,Rare genetic disorder of the posterior segment of the eye,Orphanet,ORDO_522570,http://www.orpha.net/ORDO/Orphanet_522570,0
Rare genetic disorder of the pupil,Rare genetic disorder of the pupil,Orphanet,ORDO_522568,http://www.orpha.net/ORDO/Orphanet_522568,0
Rare genetic disorder of the visual organs,Rare genetic disorder of the visual organs,Orphanet,ORDO_522504,http://www.orpha.net/ORDO/Orphanet_522504,0
Rare genetic disorder with conjunctival involvement as a major feature,Rare genetic disorder with conjunctival involvement as a major feature,Orphanet,ORDO_522542,http://www.orpha.net/ORDO/Orphanet_522542,0
Rare genetic disorder with corneal involvement as a major feature,Rare genetic disorder with corneal involvement as a major feature,Orphanet,ORDO_522558,http://www.orpha.net/ORDO/Orphanet_522558,0
Rare genetic disorder with entropion,Rare genetic disorder with entropion,Orphanet,ORDO_522530,http://www.orpha.net/ORDO/Orphanet_522530,0
Rare genetic disorder with lens opacification,Rare genetic disorder with lens opacification,Orphanet,ORDO_522546,http://www.orpha.net/ORDO/Orphanet_522546,0
Rare genetic disorder with obstructive azoospermia,Rare genetic disorder with obstructive azoospermia,Orphanet,ORDO_400003,http://www.orpha.net/ORDO/Orphanet_400003,0
Rare genetic disorder with strabismus,Rare genetic disorder with strabismus,Orphanet,ORDO_522518,http://www.orpha.net/ORDO/Orphanet_522518,0
Rare genetic dystonia,Rare genetic dystonia,Orphanet,ORDO_391799,http://www.orpha.net/ORDO/Orphanet_391799,0
Rare genetic endocrine disease,Rare genetic endocrine disease,Orphanet,ORDO_156638,http://www.orpha.net/ORDO/Orphanet_156638,0
Rare genetic epilepsy,Rare genetic epilepsy,Orphanet,ORDO_183512,http://www.orpha.net/ORDO/Orphanet_183512,0
Rare genetic eye disease,Rare genetic eye disease,Orphanet,ORDO_101435,http://www.orpha.net/ORDO/Orphanet_101435,0
Rare genetic eyelid malposition disorder,Rare genetic eyelid malposition disorder,Orphanet,ORDO_522528,http://www.orpha.net/ORDO/Orphanet_522528,0
Rare genetic female infertility,Rare genetic female infertility,Orphanet,ORDO_400008,http://www.orpha.net/ORDO/Orphanet_400008,0
Rare genetic gastroenterological disease,Rare genetic gastroenterological disease,Orphanet,ORDO_165652,http://www.orpha.net/ORDO/Orphanet_165652,0
Rare genetic gynecological and obstetrical diseases,Rare genetic gynecological and obstetrical diseases,Orphanet,ORDO_183731,http://www.orpha.net/ORDO/Orphanet_183731,0
Rare genetic headache,Rare genetic headache,Orphanet,ORDO_183509,http://www.orpha.net/ORDO/Orphanet_183509,0
Rare genetic hematologic disease,Rare genetic hematologic disease,Orphanet,ORDO_158300,http://www.orpha.net/ORDO/Orphanet_158300,0
Rare genetic hepatic disease,Rare genetic hepatic disease,Orphanet,ORDO_156601,http://www.orpha.net/ORDO/Orphanet_156601,0
Rare genetic hyperkinetic movement disorder,Rare genetic hyperkinetic movement disorder,Orphanet,ORDO_496916,http://www.orpha.net/ORDO/Orphanet_496916,0
Rare genetic hypothalamic or pituitary disease,Rare genetic hypothalamic or pituitary disease,Orphanet,ORDO_183628,http://www.orpha.net/ORDO/Orphanet_183628,0
Rare genetic immune disease,Rare genetic immune disease,Orphanet,ORDO_183770,http://www.orpha.net/ORDO/Orphanet_183770,0
Rare genetic inflammatory/autoimmune corneal disorder,Rare genetic inflammatory/autoimmune corneal disorder,Orphanet,ORDO_522566,http://www.orpha.net/ORDO/Orphanet_522566,0
Rare genetic intellectual disability,Rare genetic intellectual disability,Orphanet,ORDO_183757,http://www.orpha.net/ORDO/Orphanet_183757,0
Rare genetic macular disorder,Rare genetic macular disorder,Orphanet,ORDO_522574,http://www.orpha.net/ORDO/Orphanet_522574,0
Rare genetic male infertility,Rare genetic male infertility,Orphanet,ORDO_399980,http://www.orpha.net/ORDO/Orphanet_399980,0
Rare genetic medullar disease,Rare genetic medullar disease,Orphanet,ORDO_183515,http://www.orpha.net/ORDO/Orphanet_183515,0
Rare genetic movement disorder,Rare genetic movement disorder,Orphanet,ORDO_183521,http://www.orpha.net/ORDO/Orphanet_183521,0
Rare genetic myoclonus,Rare genetic myoclonus,Orphanet,ORDO_307064,http://www.orpha.net/ORDO/Orphanet_307064,0
Rare genetic neurological disorder,Rare genetic neurological disorder,Orphanet,ORDO_71859,http://www.orpha.net/ORDO/Orphanet_71859,0
Rare genetic neuromuscular disorder with ocular motility/alignment anomaly,Rare genetic neuromuscular disorder with ocular motility/alignment anomaly,Orphanet,ORDO_522522,http://www.orpha.net/ORDO/Orphanet_522522,0
Rare genetic ocular motility/alignment disorder,Rare genetic ocular motility/alignment disorder,Orphanet,ORDO_522516,http://www.orpha.net/ORDO/Orphanet_522516,0
Rare genetic odontal or periodontal disorder,Rare genetic odontal or periodontal disorder,Orphanet,ORDO_420755,http://www.orpha.net/ORDO/Orphanet_420755,0
Rare genetic odontologic disease,Rare genetic odontologic disease,Orphanet,ORDO_77830,http://www.orpha.net/ORDO/Orphanet_77830,0
Rare genetic ophthalmic disorder with cortical involvement,Rare genetic ophthalmic disorder with cortical involvement,Orphanet,ORDO_522508,http://www.orpha.net/ORDO/Orphanet_522508,0
Rare genetic ophthalmic disorder with cranial nerve involvement,Rare genetic ophthalmic disorder with cranial nerve involvement,Orphanet,ORDO_522510,http://www.orpha.net/ORDO/Orphanet_522510,0
Rare genetic optic nerve disorder,Rare genetic optic nerve disorder,Orphanet,ORDO_522512,http://www.orpha.net/ORDO/Orphanet_522512,0
Rare genetic palpebral disorder,Rare genetic palpebral disorder,Orphanet,ORDO_522526,http://www.orpha.net/ORDO/Orphanet_522526,0
Rare genetic parathyroid disease and phosphocalcic metabolism disorder,Rare genetic parathyroid disease and phosphocalcic metabolism disorder,Orphanet,ORDO_183634,http://www.orpha.net/ORDO/Orphanet_183634,0
Rare genetic parkinsonian disorder,Rare genetic parkinsonian disorder,Orphanet,ORDO_307052,http://www.orpha.net/ORDO/Orphanet_307052,0
Rare genetic renal disease,Rare genetic renal disease,Orphanet,ORDO_98056,http://www.orpha.net/ORDO/Orphanet_98056,0
Rare genetic respiratory disease,Rare genetic respiratory disease,Orphanet,ORDO_156610,http://www.orpha.net/ORDO/Orphanet_156610,0
Rare genetic retinal disorder,Rare genetic retinal disorder,Orphanet,ORDO_522572,http://www.orpha.net/ORDO/Orphanet_522572,0
Rare genetic retinal vasculopathy,Rare genetic retinal vasculopathy,Orphanet,ORDO_522576,http://www.orpha.net/ORDO/Orphanet_522576,0
Rare genetic skin disease,Rare genetic skin disease,Orphanet,ORDO_68346,http://www.orpha.net/ORDO/Orphanet_68346,0
Rare genetic syndromic intellectual disability,Rare genetic syndromic intellectual disability,Orphanet,ORDO_183763,http://www.orpha.net/ORDO/Orphanet_183763,0
Rare genetic systemic or rheumatologic disease,Rare genetic systemic or rheumatologic disease,Orphanet,ORDO_271870,http://www.orpha.net/ORDO/Orphanet_271870,0
Rare genetic thyroid disease,Rare genetic thyroid disease,Orphanet,ORDO_183631,http://www.orpha.net/ORDO/Orphanet_183631,0
Rare genetic tremor disorder,Rare genetic tremor disorder,Orphanet,ORDO_307061,http://www.orpha.net/ORDO/Orphanet_307061,0
Rare genetic tumor,Rare genetic tumor,Orphanet,ORDO_68336,http://www.orpha.net/ORDO/Orphanet_68336,0
Rare genetic urogenital disease,Rare genetic urogenital disease,Orphanet,ORDO_156619,http://www.orpha.net/ORDO/Orphanet_156619,0
Rare genetic vascular disease,Rare genetic vascular disease,Orphanet,ORDO_233655,http://www.orpha.net/ORDO/Orphanet_233655,0
Rare genetic vascular tumor,Rare genetic vascular tumor,Orphanet,ORDO_459543,http://www.orpha.net/ORDO/Orphanet_459543,0
Rare genetic venous malformation,Rare genetic venous malformation,Orphanet,ORDO_459548,http://www.orpha.net/ORDO/Orphanet_459548,0
Rare gynecologic or obstetric disease,Rare gynecologic or obstetric disease,Orphanet,ORDO_96344,http://www.orpha.net/ORDO/Orphanet_96344,0
Rare gynecological tumor,Rare gynecological tumor,Orphanet,ORDO_98063,http://www.orpha.net/ORDO/Orphanet_98063,0
Rare head and neck malformation,Rare head and neck malformation,Orphanet,ORDO_155832,http://www.orpha.net/ORDO/Orphanet_155832,0
Rare head and neck tumor,Rare head and neck tumor,Orphanet,ORDO_290849,http://www.orpha.net/ORDO/Orphanet_290849,0
Rare headache,Rare headache,Orphanet,ORDO_98022,http://www.orpha.net/ORDO/Orphanet_98022,0
Rare hematologic disease,Rare hematologic disease,Orphanet,ORDO_97992,http://www.orpha.net/ORDO/Orphanet_97992,0
Rare hemolytic anemia,Rare hemolytic anemia,Orphanet,ORDO_98363,http://www.orpha.net/ORDO/Orphanet_98363,0
Rare hemorrhagic disorder,Rare hemorrhagic disorder,Orphanet,ORDO_248308,http://www.orpha.net/ORDO/Orphanet_248308,0
Rare hemorrhagic disorder due to a coagulation factors defect,Rare hemorrhagic disorder due to a coagulation factors defect,Orphanet,ORDO_248315,http://www.orpha.net/ORDO/Orphanet_248315,0
Rare hemorrhagic disorder due to a constitutional coagulation factors defect,Rare hemorrhagic disorder due to a constitutional coagulation factors defect,Orphanet,ORDO_68334,http://www.orpha.net/ORDO/Orphanet_68334,0
Rare hemorrhagic disorder due to a constitutional platelet anomaly,Rare hemorrhagic disorder due to a constitutional platelet anomaly,Orphanet,ORDO_71202,http://www.orpha.net/ORDO/Orphanet_71202,0
Rare hemorrhagic disorder due to a constitutional thrombocytopenia,Rare hemorrhagic disorder due to a constitutional thrombocytopenia,Orphanet,ORDO_275729,http://www.orpha.net/ORDO/Orphanet_275729,0
Rare hemorrhagic disorder due to a platelet anomaly,Rare hemorrhagic disorder due to a platelet anomaly,Orphanet,ORDO_248326,http://www.orpha.net/ORDO/Orphanet_248326,0
Rare hemorrhagic disorder due to a qualitative platelet defect,Rare hemorrhagic disorder due to a qualitative platelet defect,Orphanet,ORDO_275736,http://www.orpha.net/ORDO/Orphanet_275736,0
Rare hemorrhagic disorder due to an acquired coagulation factor defect,Rare hemorrhagic disorder due to an acquired coagulation factor defect,Orphanet,ORDO_166775,http://www.orpha.net/ORDO/Orphanet_166775,0
Rare hemorrhagic disorder due to an acquired platelet anomaly,Rare hemorrhagic disorder due to an acquired platelet anomaly,Orphanet,ORDO_248347,http://www.orpha.net/ORDO/Orphanet_248347,0
Rare hepatic and biliary tract tumor,Rare hepatic and biliary tract tumor,Orphanet,ORDO_101943,http://www.orpha.net/ORDO/Orphanet_101943,0
Rare hepatic disease,Rare hepatic disease,Orphanet,ORDO_57146,http://www.orpha.net/ORDO/Orphanet_57146,0
Rare hereditary ataxia,Rare hereditary ataxia,Orphanet,ORDO_183518,http://www.orpha.net/ORDO/Orphanet_183518,0
Rare hereditary disease with avascular necrosis,Rare hereditary disease with avascular necrosis,Orphanet,ORDO_399185,http://www.orpha.net/ORDO/Orphanet_399185,0
Rare hereditary disease with peripheral neuropathy,Rare hereditary disease with peripheral neuropathy,Orphanet,ORDO_207015,http://www.orpha.net/ORDO/Orphanet_207015,0
Rare hereditary hemochromatosis,Rare hereditary hemochromatosis,Orphanet,ORDO_220489,http://www.orpha.net/ORDO/Orphanet_220489,0
Rare hereditary metabolic disease with peripheral neuropathy,Rare hereditary metabolic disease with peripheral neuropathy,Orphanet,ORDO_207018,http://www.orpha.net/ORDO/Orphanet_207018,0
Rare hereditary neurologic disease with peripheral neuropathy,Rare hereditary neurologic disease with peripheral neuropathy,Orphanet,ORDO_207025,http://www.orpha.net/ORDO/Orphanet_207025,0
Rare hereditary systemic disease with peripheral neuropathy,Rare hereditary systemic disease with peripheral neuropathy,Orphanet,ORDO_207021,http://www.orpha.net/ORDO/Orphanet_207021,0
Rare hereditary thrombophilia,Rare hereditary thrombophilia,Orphanet,ORDO_217454,http://www.orpha.net/ORDO/Orphanet_217454,0
Rare hypercholesterolemia,Rare hypercholesterolemia,Orphanet,ORDO_477811,http://www.orpha.net/ORDO/Orphanet_477811,0
Rare hyperkinetic movement disorder,Rare hyperkinetic movement disorder,Orphanet,ORDO_494457,http://www.orpha.net/ORDO/Orphanet_494457,0
Rare hyperlipidemia,Rare hyperlipidemia,Orphanet,ORDO_181422,http://www.orpha.net/ORDO/Orphanet_181422,0
Rare hyperopia and astigmatism,Rare hyperopia and astigmatism,Orphanet,ORDO_98621,http://www.orpha.net/ORDO/Orphanet_98621,0
Rare hyperparathyroidism,Rare hyperparathyroidism,Orphanet,ORDO_181408,http://www.orpha.net/ORDO/Orphanet_181408,0
Rare hyperthyroidism,Rare hyperthyroidism,Orphanet,ORDO_181399,http://www.orpha.net/ORDO/Orphanet_181399,0
Rare hypoaldosteronism,Rare hypoaldosteronism,Orphanet,ORDO_181419,http://www.orpha.net/ORDO/Orphanet_181419,0
Rare hypolipidemia,Rare hypolipidemia,Orphanet,ORDO_181431,http://www.orpha.net/ORDO/Orphanet_181431,0
Rare hypoparathyroidism,Rare hypoparathyroidism,Orphanet,ORDO_181405,http://www.orpha.net/ORDO/Orphanet_181405,0
Rare hypothalamic or pituitary disease,Rare hypothalamic or pituitary disease,Orphanet,ORDO_181384,http://www.orpha.net/ORDO/Orphanet_181384,0
Rare hypothyroidism,Rare hypothyroidism,Orphanet,ORDO_181396,http://www.orpha.net/ORDO/Orphanet_181396,0
Rare idiopathic macular telangiectasia,Rare idiopathic macular telangiectasia,Orphanet,ORDO_482092,http://www.orpha.net/ORDO/Orphanet_482092,0
Rare idiopathic male infertility,Rare idiopathic male infertility,Orphanet,ORDO_98345,http://www.orpha.net/ORDO/Orphanet_98345,0
Rare immune disease,Rare immune disease,Orphanet,ORDO_98004,http://www.orpha.net/ORDO/Orphanet_98004,0
Rare inborn errors of metabolism,Rare inborn errors of metabolism,Orphanet,ORDO_68367,http://www.orpha.net/ORDO/Orphanet_68367,0
Rare infectious disease,Rare infectious disease,Orphanet,ORDO_68416,http://www.orpha.net/ORDO/Orphanet_68416,0
Rare infertility,Rare infertility,Orphanet,ORDO_98047,http://www.orpha.net/ORDO/Orphanet_98047,0
Rare inflammatory bowel disease,Rare inflammatory bowel disease,Orphanet,ORDO_104012,http://www.orpha.net/ORDO/Orphanet_104012,0
Rare inflammatory/autoimmune corneal disorder,Rare inflammatory/autoimmune corneal disorder,Orphanet,ORDO_519290,http://www.orpha.net/ORDO/Orphanet_519290,0
Rare insulin-resistance syndrome,Rare insulin-resistance syndrome,Orphanet,ORDO_181368,http://www.orpha.net/ORDO/Orphanet_181368,0
Rare intellectual disability,Rare intellectual disability,Orphanet,ORDO_87277,http://www.orpha.net/ORDO/Orphanet_87277,0
Rare intestinal disease,Rare intestinal disease,Orphanet,ORDO_117569,http://www.orpha.net/ORDO/Orphanet_117569,0
Rare intoxication due to medical products,Rare intoxication due to medical products,Orphanet,ORDO_306640,http://www.orpha.net/ORDO/Orphanet_306640,0
Rare isolated myopia,Rare isolated myopia,Orphanet,ORDO_98619,http://www.orpha.net/ORDO/Orphanet_98619,0
Rare lens disease,Rare lens disease,Orphanet,ORDO_98639,http://www.orpha.net/ORDO/Orphanet_98639,0
Rare lichen planus,Rare lichen planus,Orphanet,ORDO_254367,http://www.orpha.net/ORDO/Orphanet_254367,0
Rare lymphatic malformation,Rare lymphatic malformation,Orphanet,ORDO_2415,http://www.orpha.net/ORDO/Orphanet_2415,0
Rare lymphatic system malformation,Rare lymphatic system malformation,Orphanet,ORDO_211255,http://www.orpha.net/ORDO/Orphanet_211255,0
Rare macular disorder,Rare macular disorder,Orphanet,ORDO_519313,http://www.orpha.net/ORDO/Orphanet_519313,0
Rare male infertility,Rare male infertility,Orphanet,ORDO_98048,http://www.orpha.net/ORDO/Orphanet_98048,0
Rare male infertility due to adrenal disorder,Rare male infertility due to adrenal disorder,Orphanet,ORDO_399584,http://www.orpha.net/ORDO/Orphanet_399584,0
Rare male infertility due to adrenal disorder of genetic origin,Rare male infertility due to adrenal disorder of genetic origin,Orphanet,ORDO_399994,http://www.orpha.net/ORDO/Orphanet_399994,0
Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder,Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder,Orphanet,ORDO_399572,http://www.orpha.net/ORDO/Orphanet_399572,0
Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin,Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin,Orphanet,ORDO_399983,http://www.orpha.net/ORDO/Orphanet_399983,0
Rare male infertility due to testicular endocrine disorder,Rare male infertility due to testicular endocrine disorder,Orphanet,ORDO_399685,http://www.orpha.net/ORDO/Orphanet_399685,0
Rare malignant breast tumor,Rare malignant breast tumor,Orphanet,ORDO_180257,http://www.orpha.net/ORDO/Orphanet_180257,0
Rare malignant epithelial tumor of liver and intrahepatic biliary tract,Rare malignant epithelial tumor of liver and intrahepatic biliary tract,Orphanet,ORDO_424933,http://www.orpha.net/ORDO/Orphanet_424933,0
Rare maxillo-facial surgical disease,Rare maxillo-facial surgical disease,Orphanet,ORDO_68329,http://www.orpha.net/ORDO/Orphanet_68329,0
Rare metabolic liver disease,Rare metabolic liver disease,Orphanet,ORDO_101940,http://www.orpha.net/ORDO/Orphanet_101940,0
Rare movement disorder,Rare movement disorder,Orphanet,ORDO_102003,http://www.orpha.net/ORDO/Orphanet_102003,0
Rare mucosal lichen planus,Rare mucosal lichen planus,Orphanet,ORDO_254373,http://www.orpha.net/ORDO/Orphanet_254373,0
Rare mycosis,Rare mycosis,Orphanet,ORDO_163591,http://www.orpha.net/ORDO/Orphanet_163591,0
Rare myoclonus,Rare myoclonus,Orphanet,ORDO_306747,http://www.orpha.net/ORDO/Orphanet_306747,0
Rare nail tumor,Rare nail tumor,Orphanet,ORDO_300515,http://www.orpha.net/ORDO/Orphanet_300515,0
Rare neoplastic disease,Rare neoplastic disease,Orphanet,ORDO_250908,http://www.orpha.net/ORDO/Orphanet_250908,0
Rare nervous system tumor,Rare nervous system tumor,Orphanet,ORDO_98062,http://www.orpha.net/ORDO/Orphanet_98062,0
Rare neurodegenerative disease,Rare neurodegenerative disease,Orphanet,ORDO_182070,http://www.orpha.net/ORDO/Orphanet_182070,0
Rare neuroinflammatory or neuroimmunological disease,Rare neuroinflammatory or neuroimmunological disease,Orphanet,ORDO_182064,http://www.orpha.net/ORDO/Orphanet_182064,0
Rare neurologic disease,Rare neurologic disease,Orphanet,ORDO_98006,http://www.orpha.net/ORDO/Orphanet_98006,0
Rare neurologic disease with psychiatric involvement,Rare neurologic disease with psychiatric involvement,Orphanet,ORDO_98033,http://www.orpha.net/ORDO/Orphanet_98033,0
Rare neuromuscular disorder with ocular motility/alignment anomaly,Rare neuromuscular disorder with ocular motility/alignment anomaly,Orphanet,ORDO_519347,http://www.orpha.net/ORDO/Orphanet_519347,0
Rare nevus,Rare nevus,Orphanet,ORDO_294057,http://www.orpha.net/ORDO/Orphanet_294057,0
Rare non surgically correctable form of primary aldosteronism,Rare non surgically correctable form of primary aldosteronism,Orphanet,ORDO_231641,http://www.orpha.net/ORDO/Orphanet_231641,0
Rare non-malformative breast disease,Rare non-malformative breast disease,Orphanet,ORDO_180202,http://www.orpha.net/ORDO/Orphanet_180202,0
Rare non-malformative gynecologic or obstetric disease,Rare non-malformative gynecologic or obstetric disease,Orphanet,ORDO_180199,http://www.orpha.net/ORDO/Orphanet_180199,0
Rare non-malformative uterine adnexal disease,Rare non-malformative uterine adnexal disease,Orphanet,ORDO_180303,http://www.orpha.net/ORDO/Orphanet_180303,0
Rare non-malformative uterovaginal or vulvovaginal disease,Rare non-malformative uterovaginal or vulvovaginal disease,Orphanet,ORDO_180205,http://www.orpha.net/ORDO/Orphanet_180205,0
Rare non-syndromic intellectual disability,Rare non-syndromic intellectual disability,Orphanet,ORDO_101685,http://www.orpha.net/ORDO/Orphanet_101685,0
Rare ocular motility/alignment disorder,Rare ocular motility/alignment disorder,Orphanet,ORDO_519355,http://www.orpha.net/ORDO/Orphanet_519355,0
Rare oculomotor nerve disorder,Rare oculomotor nerve disorder,Orphanet,ORDO_98685,http://www.orpha.net/ORDO/Orphanet_98685,0
Rare odontal or periodontal disorder,Rare odontal or periodontal disorder,Orphanet,ORDO_164001,http://www.orpha.net/ORDO/Orphanet_164001,0
Rare odontogenic tumor,Rare odontogenic tumor,Orphanet,ORDO_314425,http://www.orpha.net/ORDO/Orphanet_314425,0
Rare odontologic disease,Rare odontologic disease,Orphanet,ORDO_98026,http://www.orpha.net/ORDO/Orphanet_98026,0
Rare ophthalmic disorder,Rare ophthalmic disorder,Orphanet,ORDO_97966,http://www.orpha.net/ORDO/Orphanet_97966,0
Rare ophthalmic disorder with cortical involvement,Rare ophthalmic disorder with cortical involvement,Orphanet,ORDO_519343,http://www.orpha.net/ORDO/Orphanet_519343,0
Rare ophthalmic disorder with cranial nerve involvement,Rare ophthalmic disorder with cranial nerve involvement,Orphanet,ORDO_519349,http://www.orpha.net/ORDO/Orphanet_519349,0
Rare optic nerve disorder,Rare optic nerve disorder,Orphanet,ORDO_519351,http://www.orpha.net/ORDO/Orphanet_519351,0
Rare otorhinolaryngologic disease,Rare otorhinolaryngologic disease,Orphanet,ORDO_98036,http://www.orpha.net/ORDO/Orphanet_98036,0
Rare otorhinolaryngologic tumor,Rare otorhinolaryngologic tumor,Orphanet,ORDO_98061,http://www.orpha.net/ORDO/Orphanet_98061,0
Rare otorhinolaryngological malformation,Rare otorhinolaryngological malformation,Orphanet,ORDO_96333,http://www.orpha.net/ORDO/Orphanet_96333,0
Rare palpebral disorder,Rare palpebral disorder,Orphanet,ORDO_98560,http://www.orpha.net/ORDO/Orphanet_98560,0
Rare pancreatic disease,Rare pancreatic disease,Orphanet,ORDO_101937,http://www.orpha.net/ORDO/Orphanet_101937,0
Rare parasitic disease,Rare parasitic disease,Orphanet,ORDO_163588,http://www.orpha.net/ORDO/Orphanet_163588,0
Rare parathyroid disease and phosphocalcic metabolism anomaly,Rare parathyroid disease and phosphocalcic metabolism anomaly,Orphanet,ORDO_68415,http://www.orpha.net/ORDO/Orphanet_68415,0
Rare parathyroid tumor,Rare parathyroid tumor,Orphanet,ORDO_100090,http://www.orpha.net/ORDO/Orphanet_100090,0
Rare parenchymal liver disease,Rare parenchymal liver disease,Orphanet,ORDO_101939,http://www.orpha.net/ORDO/Orphanet_101939,0
Rare parkinsonian disorder,Rare parkinsonian disorder,Orphanet,ORDO_68402,http://www.orpha.net/ORDO/Orphanet_68402,0
Rare parkinsonian syndrome due to genetic neurodegenerative disease,Rare parkinsonian syndrome due to genetic neurodegenerative disease,Orphanet,ORDO_307055,http://www.orpha.net/ORDO/Orphanet_307055,0
Rare parkinsonian syndrome due to intoxication,Rare parkinsonian syndrome due to intoxication,Orphanet,ORDO_306679,http://www.orpha.net/ORDO/Orphanet_306679,0
Rare parkinsonian syndrome due to neurodegenerative disease,Rare parkinsonian syndrome due to neurodegenerative disease,Orphanet,ORDO_306666,http://www.orpha.net/ORDO/Orphanet_306666,0
Rare paroxysmal movement disorder,Rare paroxysmal movement disorder,Orphanet,ORDO_306768,http://www.orpha.net/ORDO/Orphanet_306768,0
Rare pediatric rheumatologic disease,Rare pediatric rheumatologic disease,Orphanet,ORDO_486955,http://www.orpha.net/ORDO/Orphanet_486955,0
Rare pediatric systemic disease,Rare pediatric systemic disease,Orphanet,ORDO_280373,http://www.orpha.net/ORDO/Orphanet_280373,0
Rare pediatric vasculitis,Rare pediatric vasculitis,Orphanet,ORDO_280369,http://www.orpha.net/ORDO/Orphanet_280369,0
Rare peripheral neuropathy,Rare peripheral neuropathy,Orphanet,ORDO_98496,http://www.orpha.net/ORDO/Orphanet_98496,0
Rare peripheral precocious puberty,Rare peripheral precocious puberty,Orphanet,ORDO_178040,http://www.orpha.net/ORDO/Orphanet_178040,0
Rare pervasive developmental disorder,Rare pervasive developmental disorder,Orphanet,ORDO_168778,http://www.orpha.net/ORDO/Orphanet_168778,0
Rare photodermatosis,Rare photodermatosis,Orphanet,ORDO_79390,http://www.orpha.net/ORDO/Orphanet_79390,0
Rare precocious puberty,Rare precocious puberty,Orphanet,ORDO_95708,http://www.orpha.net/ORDO/Orphanet_95708,0
Rare primary hyperaldosteronism,Rare primary hyperaldosteronism,Orphanet,ORDO_181415,http://www.orpha.net/ORDO/Orphanet_181415,0
Rare pulmonary disease,Rare pulmonary disease,Orphanet,ORDO_101944,http://www.orpha.net/ORDO/Orphanet_101944,0
Rare pulmonary hypertension,Rare pulmonary hypertension,Orphanet,ORDO_71198,http://www.orpha.net/ORDO/Orphanet_71198,0
Rare refraction anomaly,Rare refraction anomaly,Orphanet,ORDO_98618,http://www.orpha.net/ORDO/Orphanet_98618,0
Rare renal disease,Rare renal disease,Orphanet,ORDO_93626,http://www.orpha.net/ORDO/Orphanet_93626,0
Rare renal tubular disease,Rare renal tubular disease,Orphanet,ORDO_93603,http://www.orpha.net/ORDO/Orphanet_93603,0
Rare renal tumor,Rare renal tumor,Orphanet,ORDO_93619,http://www.orpha.net/ORDO/Orphanet_93619,0
Rare respiratory disease,Rare respiratory disease,Orphanet,ORDO_97955,http://www.orpha.net/ORDO/Orphanet_97955,0
Rare respiratory tumor,Rare respiratory tumor,Orphanet,ORDO_98060,http://www.orpha.net/ORDO/Orphanet_98060,0
Rare retinal disorder,Rare retinal disorder,Orphanet,ORDO_519315,http://www.orpha.net/ORDO/Orphanet_519315,0
Rare retinal vasculopathy,Rare retinal vasculopathy,Orphanet,ORDO_519317,http://www.orpha.net/ORDO/Orphanet_519317,0
